# cosmologies
# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse
.30 .045 .7 2.1e-9 .96 -1. 0. .2 3. 0. .3  # reference
2.96000000e-01 4.10000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01 # fixing Om_DM while varying Om_b and Om_m
2.93000000e-01 4.20000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.91000000e-01 4.30000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.90000000e-01 4.40000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.90000000e-01 4.50000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.91000000e-01 4.60000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.93000000e-01 4.70000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
2.96000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01
3.00000000e-01 4.90000000e-02 7.00000000e-01 2.10000000e-09 9.60000000e-01 -1.00000000e+00 0.00000000e+00 2.00000000e-01 3.00000000e+00 0.00000000e+00 3.00000000e-01

