# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.116234 0.000000 13068.735591
-1.560025 4.085438 0.000000 12174.132476
-1.520288 4.043283 0.000000 11047.984511
-1.480552 3.995893 0.000000 9905.880049
-1.440816 3.949125 0.000000 8894.570781
-1.401080 3.880696 0.000000 7597.932871
-1.361343 3.841459 0.000000 6941.589297
-1.321607 3.801781 0.000000 6335.496724
-1.281871 3.763848 0.000000 5805.612456
-1.242135 3.741239 0.000000 5511.113691
-1.202399 3.715691 0.000000 5196.258121
-1.162662 3.679086 0.000000 4776.238008
-1.122926 3.616703 0.000000 4137.163296
-1.083190 3.554681 0.000000 3586.579445
-1.043454 3.467930 0.000000 2937.177808
-1.003717 3.398015 0.000000 2500.432154
-0.963981 3.335539 0.000000 2165.405640
-0.924245 3.304737 0.000000 2017.145693
-0.884509 3.263851 0.000000 1835.906326
-0.844773 3.182482 0.000000 1522.236960
-0.805036 3.101716 0.000000 1263.909331
-0.765300 3.047711 0.000000 1116.119643
-0.725564 2.998067 0.000000 995.559447
-0.685828 2.927101 0.000000 845.474773
-0.646091 2.861005 0.000000 726.113063
-0.606355 2.806160 0.000000 639.970164
-0.566619 2.738347 0.000000 547.453083
-0.526883 2.679067 0.000000 477.602563
-0.487147 2.618328 0.000000 415.267372
-0.447410 2.560524 0.000000 363.515865
-0.407674 2.502796 0.000000 318.270194
-0.367938 2.447460 0.000000 280.194559
-0.328202 2.390524 0.000000 245.767208
-0.288465 2.335168 0.000000 216.355537
-0.248729 2.281988 0.000000 191.419844
-0.208993 2.230219 0.000000 169.909894
-0.169257 2.180738 0.000000 151.613484
-0.129520 2.132323 0.000000 135.619451
-0.089784 2.084498 0.000000 121.477858
-0.050048 2.038809 0.000000 109.347310
-0.010312 1.994184 0.000000 98.669649
0.029424 1.950929 0.000000 89.315823
0.069161 1.906960 0.000000 80.715883
0.108897 1.863851 0.000001 73.088601
0.148633 1.821424 0.000001 66.285954
0.188369 1.778298 0.000002 60.019785
0.228106 1.734049 0.000002 54.205610
0.267842 1.688449 0.000002 48.802667
0.307578 1.640440 0.000003 43.695113
0.347314 1.591492 0.000003 39.037837
0.387050 1.540604 0.000002 34.721542
0.426787 1.487468 0.000002 30.722908
0.466523 1.433034 0.000002 27.103771
0.506259 1.373908 0.000002 23.653998
0.545995 1.312660 0.000003 20.542522
0.585732 1.249924 0.000004 17.779300
0.625468 1.183734 0.000008 15.265670
0.665204 1.115380 0.000008 13.042556
0.704940 1.045603 0.000008 11.106705
0.744677 0.973762 0.000008 9.413324
0.784413 0.899631 0.000013 7.935991
0.824149 0.824997 0.000014 6.682896
0.863885 0.748371 0.000020 5.601777
0.903621 0.670949 0.000023 4.687017
