# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.109972 0.000000 12881.649800
-1.560025 4.083468 0.000000 12119.018945
-1.520288 4.046632 0.000000 11133.497965
-1.480552 4.004772 0.000000 10110.471668
-1.440816 3.961876 0.000000 9159.584163
-1.401080 3.897052 0.000000 7889.533801
-1.361343 3.857880 0.000000 7209.075882
-1.321607 3.815665 0.000000 6541.305595
-1.281871 3.773702 0.000000 5938.836270
-1.242135 3.746109 0.000000 5573.253561
-1.202399 3.717064 0.000000 5212.711250
-1.162662 3.682547 0.000000 4814.444940
-1.122926 3.627445 0.000000 4240.764872
-1.083190 3.576895 0.000000 3774.799068
-1.043454 3.498978 0.000000 3154.838058
-1.003717 3.428581 0.000000 2682.749753
-0.963981 3.354590 0.000000 2262.504072
-0.924245 3.312461 0.000000 2053.340610
-0.884509 3.275131 0.000000 1884.215907
-0.844773 3.209379 0.000000 1619.491611
-0.805036 3.135250 0.000000 1365.366667
-0.765300 3.068588 0.000000 1171.080823
-0.725564 3.014158 0.000001 1033.131221
-0.685828 2.953915 0.000000 899.320518
-0.646091 2.889772 0.000026 775.734599
-0.606355 2.828038 0.000001 673.032855
-0.566619 2.765226 0.000001 582.404814
-0.526883 2.706004 0.000001 508.161687
-0.487147 2.645541 0.000001 442.118335
-0.447410 2.588735 0.000000 387.912451
-0.407674 2.531761 0.000001 340.219699
-0.367938 2.477338 0.000001 300.148745
-0.328202 2.421622 0.000005 264.003411
-0.288465 2.367400 0.000002 233.021446
-0.248729 2.315304 0.000002 206.680219
-0.208993 2.264817 0.000005 183.994805
-0.169257 2.216670 0.000002 164.689305
-0.129520 2.168951 0.000003 147.551879
-0.089784 2.122901 0.000005 132.705779
-0.050048 2.077711 0.000004 119.591931
-0.010312 2.034971 0.000004 108.382950
0.029424 1.992148 0.000014 98.201158
0.069161 1.949953 0.000010 89.110811
0.108897 1.910191 0.000008 81.315193
0.148633 1.866555 0.000021 73.537160
0.188369 1.825830 0.000013 66.957708
0.228106 1.783141 0.000008 60.690779
0.267842 1.738635 0.000014 54.777706
0.307578 1.694806 0.000012 49.519825
0.347314 1.647624 0.000011 44.422016
0.387050 1.597368 0.000022 39.565578
0.426787 1.548009 0.000015 35.316215
0.466523 1.494169 0.000012 31.199116
0.506259 1.438449 0.000008 27.442952
0.545995 1.380940 0.000009 24.039120
0.585732 1.320381 0.000012 20.909987
0.625468 1.259078 0.000015 18.156973
0.665204 1.194253 0.000014 15.639439
0.704940 1.126197 0.000012 13.371127
0.744677 1.059653 0.000014 11.471541
0.784413 0.985084 0.000012 9.661784
0.824149 0.916530 0.000014 8.250829
0.863885 0.842074 0.000013 6.950950
0.903621 0.764684 0.000012 5.816437
