# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.066897 0.000075 1166.070584
-1.560025 3.037902 0.000112 1090.545652
-1.520288 3.002609 0.000096 1005.513770
-1.480552 2.963090 0.000149 917.797154
-1.440816 2.918712 0.000107 828.829969
-1.401080 2.864110 0.000112 730.888836
-1.361343 2.821843 0.000122 663.072764
-1.321607 2.780656 0.000120 603.085388
-1.281871 2.745239 0.000090 555.943754
-1.242135 2.719363 0.000080 523.815823
-1.202399 2.694486 0.000104 494.590603
-1.162662 2.661264 0.000097 458.184796
-1.122926 2.611752 0.000097 408.817244
-1.083190 2.550886 0.000137 355.280757
-1.043454 2.472705 0.000115 296.784398
-1.003717 2.396924 0.000145 249.224674
-0.963981 2.330061 0.000108 213.703582
-0.924245 2.294452 0.000141 196.846902
-0.884509 2.255179 0.000117 179.850047
-0.844773 2.186278 0.000112 153.468419
-0.805036 2.100551 0.000138 125.960222
-0.765300 2.026118 0.000123 106.128954
-0.725564 1.978933 0.000104 95.212416
-0.685828 1.911260 0.000129 81.463625
-0.646091 1.825530 0.000140 66.866141
-0.606355 1.763065 0.000104 57.919448
-0.566619 1.690338 0.000109 48.987802
-0.526883 1.604770 0.000429 40.159006
-0.487147 1.543212 0.000111 34.910582
-0.447410 1.462941 0.000100 29.020912
-0.407674 1.389612 0.000095 24.512872
-0.367938 1.314112 0.000119 20.598646
-0.328202 1.238583 0.000116 17.310766
-0.288465 1.159519 0.000128 14.428606
-0.248729 1.085309 0.000118 12.162886
-0.208993 1.006579 0.000116 10.146390
-0.169257 0.929861 0.000120 8.503246
-0.129520 0.851739 0.000070 7.105235
-0.089784 0.777450 0.000085 5.987629
-0.050048 0.701472 0.000102 5.026167
-0.010312 0.621231 0.000133 4.177591
0.029424 0.545271 0.000139 3.507122
0.069161 0.472023 0.000162 2.962442
0.108897 0.391224 0.000138 2.459834
0.148633 0.320229 0.000141 2.088831
0.188369 0.242572 0.000166 1.746583
0.228106 0.168532 0.000183 1.472689
0.267842 0.095759 0.000218 1.245249
0.307578 0.026022 0.000188 1.060693
0.347314 -0.048752 0.000205 0.892845
0.387050 -0.115155 0.000208 0.766241
0.426787 -0.182867 0.000207 0.655626
0.466523 -0.251926 0.000244 0.559130
0.506259 -0.318831 0.000335 0.479067
0.545995 -0.380675 0.000472 0.415182
0.585732 -0.450440 0.000512 0.353493
0.625468 -0.519898 0.000999 0.300471
0.665204 -0.576656 0.001131 0.263475
0.704940 -0.628361 0.000661 0.234486
0.744677 -0.694928 0.001069 0.200729
0.784413 -0.743859 0.001928 0.178526
0.824149 -0.809484 0.001896 0.153514
0.863885 -0.865289 0.001801 0.135072
0.903621 -0.914182 0.001937 0.120603
