# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.774850 0.000093 5951.646556
-1.560025 3.756242 0.000120 5701.183410
-1.520288 3.732069 0.000111 5392.788105
-1.480552 3.703798 0.000114 5052.843938
-1.440816 3.672528 0.000156 4700.775428
-1.401080 3.624442 0.000131 4208.637863
-1.361343 3.592361 0.000123 3909.111254
-1.321607 3.552168 0.000131 3563.419128
-1.281871 3.520341 0.000161 3311.090618
-1.242135 3.492649 0.000100 3107.548631
-1.202399 3.463422 0.000093 2905.405531
-1.162662 3.424753 0.000042 2658.612208
-1.122926 3.375991 0.000110 2375.404992
-1.083190 3.333259 0.000101 2152.909699
-1.043454 3.266096 0.000114 1844.309683
-1.003717 3.204475 0.000135 1600.163485
-0.963981 3.133225 0.000121 1358.145860
-0.924245 3.087282 0.000089 1222.019966
-0.884509 3.044814 0.000173 1107.681412
-0.844773 2.983179 0.000112 961.437871
-0.805036 2.904352 0.000205 801.455279
-0.765300 2.844679 0.000115 698.898986
-0.725564 2.785980 0.000113 610.545979
-0.685828 2.715876 0.000131 519.485958
-0.646091 2.645875 0.000165 442.074048
-0.606355 2.587809 0.000116 386.850025
-0.566619 2.513418 0.000127 325.931661
-0.526883 2.446594 0.000213 279.320638
-0.487147 2.386030 0.000133 243.066289
-0.447410 2.317389 0.000159 207.502559
-0.407674 2.253247 0.000213 178.960536
-0.367938 2.190927 0.000190 155.055891
-0.328202 2.124721 0.000158 133.154659
-0.288465 2.057128 0.000134 113.977695
-0.248729 1.995098 0.000201 98.772447
-0.208993 1.933908 0.000185 85.798986
-0.169257 1.875887 0.000191 75.066841
-0.129520 1.815277 0.000243 65.270486
-0.089784 1.758202 0.000244 57.232067
-0.050048 1.705824 0.000301 50.714349
-0.010312 1.653145 0.000299 44.921810
0.029424 1.603088 0.000325 40.025811
0.069161 1.553480 0.000422 35.686795
0.108897 1.505562 0.000500 31.945580
0.148633 1.457059 0.000539 28.563935
0.188369 1.414840 0.000544 25.917166
0.228106 1.366514 0.000628 23.177572
0.267842 1.326223 0.000663 21.120126
0.307578 1.281680 0.000719 19.055683
0.347314 1.236413 0.000854 17.157241
0.387050 1.189340 0.000903 15.390786
0.426787 1.138741 0.001043 13.687967
0.466523 1.095806 0.000849 12.412297
0.506259 1.048142 0.001010 11.112620
0.545995 0.999035 0.001076 9.921046
0.585732 0.951724 0.001271 8.887867
0.625468 0.903738 0.001363 7.954255
0.665204 0.849729 0.001662 7.012975
0.704940 0.773108 0.002291 5.859127
0.744677 0.717585 0.002132 5.160320
0.784413 0.649652 0.002548 4.403361
0.824149 0.574644 0.002597 3.703936
0.863885 0.506433 0.002775 3.162598
0.903621 0.434022 0.003464 2.667140
