# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.098817 0.000096 12548.647305
-1.560025 4.095018 0.000093 12439.513799
-1.520288 4.080197 0.000250 12012.147695
-1.480552 4.066869 0.000203 11652.050065
-1.440816 4.047748 0.000203 11150.130445
-1.401080 4.005785 0.000155 10125.770969
-1.361343 3.985230 0.000131 9658.919622
-1.321607 3.956404 0.000153 9037.565146
-1.281871 3.928035 0.000330 8458.129956
-1.242135 3.909977 0.000083 8124.302829
-1.202399 3.884190 0.000074 7656.318879
-1.162662 3.858360 0.000090 7213.606003
-1.122926 3.815056 0.000109 6528.369437
-1.083190 3.777404 0.000083 5987.036097
-1.043454 3.714942 0.000126 5183.838230
-1.003717 3.673129 0.000148 4707.478740
-0.963981 3.610527 0.000123 4076.099424
-0.924245 3.570544 0.000077 3718.489760
-0.884509 3.538667 0.000104 3454.835079
-0.844773 3.472312 0.000085 2965.619909
-0.805036 3.412566 0.000109 2584.139429
-0.765300 3.361977 0.000105 2300.032458
-0.725564 3.315521 0.000113 2066.621427
-0.685828 3.263329 0.000135 1832.395189
-0.646091 3.209182 0.000138 1617.573956
-0.606355 3.160210 0.000105 1445.331007
-0.566619 3.104358 0.000133 1270.722899
-0.526883 3.059631 0.000116 1146.472555
-0.487147 3.007014 0.000110 1015.691093
-0.447410 2.961609 0.000145 914.689463
-0.407674 2.920152 0.000141 831.433945
-0.367938 2.876666 0.000169 752.100197
-0.328202 2.829748 0.000160 675.119393
-0.288465 2.784512 0.000151 608.363274
-0.248729 2.732470 0.000993 537.259542
-0.208993 2.701924 0.000313 502.577878
-0.169257 2.668047 0.001255 462.547644
-0.129520 2.622075 0.001508 415.530109
-0.089784 2.579192 0.000746 377.984231
-0.050048 2.550638 0.001232 353.020872
-0.010312 2.503900 0.001181 317.089303
0.029424 2.480883 0.000230 302.240373
0.069161 2.424053 0.001534 263.342072
0.108897 2.379408 0.002783 236.047452
0.148633 2.338257 0.001046 216.695024
0.188369 2.293576 0.000474 196.103031
0.228106 2.249095 0.002986 174.670271
0.267842 2.178432 0.000433 150.464566
0.307578 2.124909 0.000482 132.983962
0.347314 2.074120 0.000641 118.206877
0.387050 2.014492 0.000749 102.983177
0.426787 1.954120 0.000811 89.588458
0.466523 1.871768 0.000784 74.124584
0.506259 1.808627 0.000725 64.114679
0.545995 1.738331 0.000782 54.516716
0.585732 1.676995 0.000806 47.330251
0.625468 1.606470 0.000959 40.203205
0.665204 1.533367 0.001213 33.929235
0.704940 1.462097 0.001139 28.805402
0.744677 1.392491 0.001174 24.535173
0.784413 1.314348 0.001419 20.468224
0.824149 1.238124 0.001686 17.149156
0.863885 1.162848 0.001721 14.417319
0.903621 1.106968 0.002611 12.617015
