# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.692495 0.000440 4914.532745
-1.560025 3.665021 0.000000 4624.036492
-1.520288 3.633157 0.000104 4294.548443
-1.480552 3.598342 0.000118 3963.422953
-1.440816 3.558101 0.000224 3610.656311
-1.401080 3.510321 0.000107 3236.497948
-1.361343 3.477519 0.000107 3001.044547
-1.321607 3.441313 0.000120 2760.810008
-1.281871 3.408563 0.000101 2560.532142
-1.242135 3.387325 0.000077 2438.642117
-1.202399 3.360229 0.000081 2291.093016
-1.162662 3.322862 0.000089 2102.118873
-1.122926 3.266182 0.000137 1844.450454
-1.083190 3.211954 0.000128 1628.014188
-1.043454 3.139226 0.000124 1377.018435
-1.003717 3.084250 0.000102 1213.433777
-0.963981 3.024333 0.000112 1056.997852
-0.924245 2.989967 0.000128 976.497644
-0.884509 2.944876 0.000116 880.257700
-0.844773 2.872859 0.000102 745.802198
-0.805036 2.798898 0.000115 628.974371
-0.765300 2.746282 0.000099 557.254609
-0.725564 2.695301 0.000108 495.509203
-0.685828 2.625657 0.000121 422.063678
-0.646091 2.558052 0.000122 361.219810
-0.606355 2.505303 0.000121 319.906724
-0.566619 2.439686 0.000092 275.088813
-0.526883 2.373920 0.000154 236.355140
-0.487147 2.315905 0.000122 206.835304
-0.447410 2.251352 0.000083 178.303663
-0.407674 2.185022 0.000115 153.023353
-0.367938 2.123401 0.000141 132.762583
-0.328202 2.062554 0.000134 115.410225
-0.288465 1.998721 0.000192 99.604631
-0.248729 1.939472 0.000124 86.933371
-0.208993 1.879794 0.000137 75.766625
-0.169257 1.825237 0.000871 66.562786
-0.129520 1.767419 0.000184 58.478339
-0.089784 1.712934 0.000177 51.585449
-0.050048 1.662339 0.000185 45.910661
-0.010312 1.608000 0.000212 40.505316
0.029424 1.558734 0.000290 36.146570
0.069161 1.510632 0.000249 32.363829
0.108897 1.459341 0.000305 28.750118
0.148633 1.411790 0.000434 25.750825
0.188369 1.368475 0.000359 23.315683
0.228106 1.322750 0.000389 20.982394
0.267842 1.276711 0.000410 18.869735
0.307578 1.229543 0.000644 16.906735
0.347314 1.182668 0.000573 15.182674
0.387050 1.141889 0.000610 13.819207
0.426787 1.097161 0.000738 12.458400
0.466523 1.049491 0.000672 11.167181
0.506259 0.991700 0.000735 9.772531
0.545995 0.946563 0.000332 8.826682
0.585732 0.899741 0.000477 7.918492
0.625468 0.842452 0.000584 6.935985
0.665204 0.784378 0.000781 6.061495
0.704940 0.723208 0.000464 5.273988
0.744677 0.658849 0.000610 4.544074
0.784413 0.590703 0.001225 3.871526
0.824149 0.524361 0.001282 3.322068
0.863885 0.453522 0.001863 2.813409
0.903621 0.387141 0.001884 2.414366
