# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.438033 0.009809 2602.838663
-1.560025 3.418320 0.000074 2619.091045
-1.520288 3.394465 0.000068 2479.175553
-1.480552 3.365634 0.000114 2319.382125
-1.440816 3.336882 0.000130 2170.612925
-1.401080 3.298126 0.000102 1985.597063
-1.361343 3.268001 0.000106 1852.495571
-1.321607 3.236640 0.000121 1723.301695
-1.281871 3.201995 0.000088 1591.448981
-1.242135 3.180207 0.000078 1513.658994
-1.202399 3.152775 0.000081 1420.981888
-1.162662 3.120633 0.000097 1319.498955
-1.122926 3.074877 0.000105 1187.505541
-1.083190 3.031572 0.000113 1074.757400
-1.043454 2.970721 0.000107 934.273380
-1.003717 2.912053 0.000134 816.103891
-0.963981 2.851279 0.000110 709.620268
-0.924245 2.807902 0.000094 642.221824
-0.884509 2.767496 0.000100 585.147485
-0.844773 2.707111 0.000099 509.192000
-0.805036 2.635176 0.000151 431.348227
-0.765300 2.571373 0.000135 372.445230
-0.725564 2.516472 0.000109 328.262702
-0.685828 2.455398 0.000121 285.179494
-0.646091 2.386385 0.000138 243.257418
-0.606355 2.322961 0.000108 210.238451
-0.566619 2.256937 0.000103 180.592620
-0.526883 2.185494 0.000094 153.206948
-0.487147 2.123091 0.000108 132.691412
-0.447410 2.051799 0.000113 112.600146
-0.407674 1.984957 0.000129 96.529393
-0.367938 1.919617 0.000116 83.051752
-0.328202 1.851296 0.000160 70.945848
-0.288465 1.781645 0.000139 60.440157
-0.248729 1.715389 0.000128 51.891219
-0.208993 1.651441 0.000145 44.782408
-0.169257 1.588149 0.000147 38.708910
-0.129520 1.521475 0.000168 33.196099
-0.089784 1.458631 0.000185 28.721352
-0.050048 1.397993 0.000152 24.982865
-0.010312 1.337560 0.000168 21.735724
0.029424 1.278537 0.000195 18.970919
0.069161 1.217048 0.000351 16.452860
0.108897 1.161514 0.000413 14.473135
0.148633 1.105391 0.000602 12.705852
0.188369 1.050428 0.000315 11.212483
0.228106 0.995998 0.000579 9.877878
0.267842 0.942118 0.000287 8.738914
0.307578 0.894450 0.000357 7.827581
0.347314 0.844082 0.000394 6.969083
0.387050 0.795396 0.000459 6.227863
0.426787 0.747896 0.000484 5.581878
0.466523 0.697512 0.000496 4.970141
0.506259 0.649410 0.000432 4.450552
0.545995 0.602230 0.000399 3.993097
0.585732 0.551829 0.000492 3.553834
0.625468 0.498060 0.000640 3.137523
0.665204 0.441504 0.000959 2.749761
0.704940 0.394969 0.000744 2.473182
0.744677 0.334668 0.001668 2.142037
0.784413 0.282196 0.001603 1.898909
0.824149 0.206615 0.001501 1.596465
0.863885 0.137274 0.002047 1.356938
0.903621 0.075779 0.002453 1.175252
