# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.980903 0.000093 9565.100660
-1.560025 3.961721 0.000096 9151.662762
-1.520288 3.932374 0.000191 8549.375346
-1.480552 3.899789 0.000187 7931.558711
-1.440816 3.865439 0.000163 7329.307383
-1.401080 3.809928 0.000146 6450.467291
-1.361343 3.777420 0.000125 5985.942996
-1.321607 3.744466 0.000076 5549.974942
-1.281871 3.704181 0.000319 5051.801606
-1.242135 3.680054 0.000082 4784.812576
-1.202399 3.652709 0.000081 4492.840408
-1.162662 3.619005 0.000157 4155.689315
-1.122926 3.569280 0.000122 3706.808587
-1.083190 3.525388 0.000108 3350.720874
-1.043454 3.455110 0.000110 2850.081940
-1.003717 3.390829 0.000134 2457.650262
-0.963981 3.324459 0.000124 2109.470015
-0.924245 3.286340 0.000083 1932.636129
-0.884509 3.248704 0.000127 1771.783033
-0.844773 3.187207 0.000108 1538.005116
-0.805036 3.119116 0.000108 1314.820039
-0.765300 3.057246 0.000104 1140.264040
-0.725564 3.004554 0.000114 1009.929944
-0.685828 2.947639 0.000149 885.717086
-0.646091 2.883624 0.000141 764.362540
-0.606355 2.830095 0.000106 675.849275
-0.566619 2.768028 0.000128 585.777309
-0.526883 2.710840 0.000110 513.554915
-0.487147 2.656093 0.000102 452.749931
-0.447410 2.600384 0.000196 398.044283
-0.407674 2.544993 0.000143 350.481602
-0.367938 2.491963 0.000158 310.169237
-0.328202 2.440561 0.000209 275.473301
-0.288465 2.387943 0.000179 244.079184
-0.248729 2.338251 0.000169 217.701340
-0.208993 2.290146 0.000184 194.859330
-0.169257 2.248017 0.001643 175.482432
-0.129520 2.201625 0.001774 157.594165
-0.089784 2.158189 0.001348 142.917074
-0.050048 2.113821 0.001076 129.224267
-0.010312 2.067890 0.001611 115.926103
0.029424 2.035077 0.000240 108.273922
0.069161 1.990404 0.002202 96.679325
0.108897 1.953165 0.003386 88.179582
0.148633 1.910268 0.002178 80.399358
0.188369 1.874609 0.000328 74.791568
0.228106 1.835912 0.003323 67.338204
0.267842 1.792380 0.000337 61.887718
0.307578 1.746580 0.000430 55.665990
0.347314 1.701310 0.000431 50.155429
0.387050 1.653787 0.000519 44.935631
0.426787 1.602988 0.000547 39.969396
0.466523 1.551581 0.000555 35.506171
0.506259 1.501764 0.000677 31.637675
0.545995 1.429979 0.000755 26.806539
0.585732 1.386057 0.000711 24.233785
0.625468 1.325308 0.000855 21.054214
0.665204 1.263296 0.001072 18.231722
0.704940 1.181738 0.002067 15.030685
0.744677 1.122569 0.000920 13.196283
0.784413 1.058500 0.001199 11.369433
0.824149 0.984798 0.001437 9.582756
0.863885 0.916761 0.001439 8.193078
0.903621 0.835697 0.002259 6.768557
