# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.442193 0.000082 2766.964429
-1.560025 3.396255 0.000121 2488.715997
-1.520288 3.343074 0.000088 2202.270646
-1.480552 3.283841 0.000096 1921.413736
-1.440816 3.224507 0.000114 1675.887788
-1.401080 3.155468 0.000101 1429.672715
-1.361343 3.105283 0.000135 1273.420446
-1.321607 3.059349 0.000121 1145.700929
-1.281871 3.020696 0.000092 1048.299796
-1.242135 2.981095 0.000157 956.607393
-1.202399 2.953068 0.000149 896.861547
-1.162662 2.904824 0.000092 802.809500
-1.122926 2.832524 0.000099 679.667093
-1.083190 2.749210 0.000136 560.914967
-1.043454 2.649407 0.000113 445.806552
-1.003717 2.572770 0.000150 373.614719
-0.963981 2.517870 0.000156 329.238602
-0.924245 2.481634 0.000085 302.997374
-0.884509 2.416667 0.000103 260.873283
-0.844773 2.315508 0.000119 206.649258
-0.805036 2.219516 0.000142 165.648558
-0.765300 2.164692 0.000119 146.021806
-0.725564 2.105371 0.000096 127.394066
-0.685828 2.003861 0.000122 100.827654
-0.646091 1.924496 0.000133 83.982961
-0.606355 1.857639 0.000111 72.008519
-0.566619 1.765711 0.000106 58.272954
-0.526883 1.685614 0.000085 48.463882
-0.487147 1.606603 0.000107 40.397720
-0.447410 1.523539 0.000104 33.365643
-0.407674 1.439185 0.000109 27.474773
-0.367938 1.354832 0.000127 22.622437
-0.328202 1.273597 0.000121 18.763690
-0.288465 1.186553 0.000148 15.353689
-0.248729 1.101978 0.000124 12.638389
-0.208993 1.019045 0.000134 10.440877
-0.169257 0.932509 0.000135 8.554567
-0.129520 0.848927 0.000119 7.057542
-0.089784 0.766504 0.000159 5.836311
-0.050048 0.679325 0.000157 4.774896
-0.010312 0.596292 0.000173 3.943613
0.029424 0.514952 0.000157 3.270327
0.069161 0.429371 0.000181 2.685060
0.108897 0.347559 0.000166 2.224218
0.148633 0.262463 0.000164 1.828457
0.188369 0.181362 0.000182 1.516850
0.228106 0.100381 0.000197 1.258717
0.267842 0.025731 0.000179 1.060032
0.307578 -0.059986 0.000245 0.869861
0.347314 -0.131337 0.000249 0.738057
0.387050 -0.210368 0.000269 0.615196
0.426787 -0.286617 0.000337 0.515950
0.466523 -0.357234 0.000238 0.438752
0.506259 -0.427241 0.000278 0.373352
0.545995 -0.493673 0.000424 0.320148
0.585732 -0.571013 0.000737 0.267480
0.625468 -0.653878 0.000993 0.220717
0.665204 -0.728599 0.001284 0.185543
0.704940 -0.779876 0.000938 0.165183
0.744677 -0.855948 0.001465 0.138254
0.784413 -0.940529 0.001831 0.113568
0.824149 -1.008066 0.002008 0.097120
0.863885 -1.077967 0.002214 0.082591
0.903621 -1.132801 0.002272 0.072772
