# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.981017 0.000095 9567.495069
-1.560025 3.965582 0.000093 9233.515281
-1.520288 3.941043 0.000165 8722.932933
-1.480552 3.914967 0.000183 8213.823548
-1.440816 3.885596 0.000172 7677.157999
-1.401080 3.834963 0.000119 6834.227168
-1.361343 3.804402 0.000125 6369.632530
-1.321607 3.767746 0.000141 5853.575205
-1.281871 3.732959 0.000363 5396.651383
-1.242135 3.704001 0.000081 5056.099127
-1.202399 3.673896 0.000079 4717.522606
-1.162662 3.640594 0.000095 4368.931761
-1.122926 3.596162 0.000084 3944.296068
-1.083190 3.551111 0.000110 3555.147907
-1.043454 3.488364 0.000130 3076.556596
-1.003717 3.432848 0.000117 2707.564149
-0.963981 3.361119 0.000122 2295.297468
-0.924245 3.310768 0.000080 2044.485687
-0.884509 3.269027 0.000123 1856.706871
-0.844773 3.209704 0.000090 1619.932177
-0.805036 3.154891 0.000101 1427.769348
-0.765300 3.087918 0.000100 1223.737529
-0.725564 3.025841 0.000112 1060.674051
-0.685828 2.970365 0.000103 933.530814
-0.646091 2.915102 0.000128 821.878217
-0.606355 2.850873 0.000100 708.993438
-0.566619 2.791628 0.000392 617.626002
-0.526883 2.734273 0.000093 542.074609
-0.487147 2.672048 0.000118 469.653082
-0.447410 2.619016 0.000141 415.616167
-0.407674 2.559618 0.000140 362.489332
-0.367938 2.508512 0.000209 322.130552
-0.328202 2.454828 0.000182 284.713479
-0.288465 2.399165 0.000164 250.489088
-0.248729 2.342561 0.000756 219.189935
-0.208993 2.297145 0.000288 197.916295
-0.169257 2.248015 0.000384 176.657162
-0.129520 2.199672 0.000909 157.608463
-0.089784 2.153874 0.000696 141.994137
-0.050048 2.110283 0.000902 128.294003
-0.010312 2.062005 0.001173 114.631510
0.029424 2.025548 0.000189 105.952637
0.069161 1.975941 0.001554 93.834289
0.108897 1.927234 0.002831 83.313530
0.148633 1.897337 0.000373 78.791530
0.188369 1.853135 0.000378 71.164614
0.228106 1.796141 0.002249 61.796409
0.267842 1.758818 0.000500 57.235552
0.307578 1.711600 0.000497 51.340096
0.347314 1.658949 0.000585 45.457102
0.387050 1.601001 0.000724 39.749730
0.426787 1.544008 0.000763 34.853810
0.466523 1.489853 0.000792 30.763026
0.506259 1.429293 0.000700 26.772034
0.545995 1.359545 0.000733 22.795986
0.585732 1.288084 0.000747 19.335927
0.625468 1.221022 0.000894 16.556323
0.665204 1.153041 0.001125 14.140007
0.704940 1.073769 0.001030 11.786862
0.744677 0.994197 0.001017 9.814217
0.784413 0.931231 0.001279 8.477826
0.824149 0.852340 0.001542 7.059746
0.863885 0.773079 0.001558 5.881536
0.903621 0.694879 0.002195 4.895803
