# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.582767 0.000095 3824.264466
-1.560025 3.559579 0.000123 3624.907754
-1.520288 3.532896 0.000091 3409.466468
-1.480552 3.504346 0.000168 3191.238440
-1.440816 3.471759 0.000171 2960.501487
-1.401080 3.426771 0.000126 2669.807831
-1.361343 3.397168 0.000122 2493.949408
-1.321607 3.364183 0.000131 2311.436840
-1.281871 3.336109 0.000105 2167.042126
-1.242135 3.318495 0.000073 2081.256201
-1.202399 3.294484 0.000088 1969.166505
-1.162662 3.258868 0.000040 1814.581648
-1.122926 3.214973 0.000071 1639.873576
-1.083190 3.157783 0.000131 1437.077591
-1.043454 3.088186 0.000097 1224.510101
-1.003717 3.029970 0.000142 1070.640495
-0.963981 2.978373 0.000108 950.878220
-0.924245 2.946320 0.000083 883.342298
-0.884509 2.906854 0.000116 806.467362
-0.844773 2.842961 0.000114 696.141607
-0.805036 2.757946 0.000116 572.371389
-0.765300 2.709956 0.000102 512.530625
-0.725564 2.661995 0.000101 458.947172
-0.685828 2.587422 0.000112 386.513412
-0.646091 2.524483 0.000121 334.352162
-0.606355 2.472640 0.000119 296.734091
-0.566619 2.402384 0.000120 252.410377
-0.526883 2.333560 0.000158 215.374739
-0.487147 2.277001 0.000125 189.110080
-0.447410 2.212545 0.000130 163.021951
-0.407674 2.153175 0.000143 142.182366
-0.367938 2.092428 0.000141 123.623924
-0.328202 2.029884 0.000111 107.060145
-0.288465 1.965604 0.000131 92.321277
-0.248729 1.903461 0.000098 80.026765
-0.208993 1.844047 0.000169 69.768143
-0.169257 1.787862 0.002230 60.635640
-0.129520 1.734702 0.000162 54.241160
-0.089784 1.678233 0.000179 47.623444
-0.050048 1.621468 0.000150 41.794860
-0.010312 1.572148 0.000213 37.295482
0.029424 1.520034 0.000248 33.072163
0.069161 1.472416 0.000247 29.637932
0.108897 1.417679 0.000254 26.127256
0.148633 1.369912 0.000417 23.385801
0.188369 1.326073 0.000363 21.146505
0.228106 1.281451 0.000372 19.080678
0.267842 1.235704 0.000382 17.172168
0.307578 1.189556 0.000536 15.428396
0.347314 1.146032 0.000554 13.955855
0.387050 1.098320 0.000675 12.495861
0.426787 1.054574 0.000770 11.292755
0.466523 1.007318 0.000618 10.136677
0.506259 0.959021 0.000653 9.068116
0.545995 0.910544 0.000363 8.122848
0.585732 0.863767 0.000549 7.286230
0.625468 0.807950 0.000595 6.405903
0.665204 0.750132 0.000920 5.597738
0.704940 0.685498 0.000485 4.834826
0.744677 0.624247 0.000574 4.196866
0.784413 0.561099 0.001281 3.615331
0.824149 0.494794 0.001256 3.103860
0.863885 0.413667 0.002319 2.560520
0.903621 0.353713 0.002036 2.233696
