# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.703905 0.000102 5054.408769
-1.560025 3.687548 0.000191 4865.296535
-1.520288 3.642911 0.000110 4391.960333
-1.480552 3.600333 0.000126 3981.475205
-1.440816 3.553358 0.000244 3571.049633
-1.401080 3.500275 0.000122 3162.242294
-1.361343 3.459965 0.000102 2882.240911
-1.321607 3.419643 0.000150 2626.020319
-1.281871 3.381129 0.000253 2401.856447
-1.242135 3.356880 0.000078 2273.533476
-1.202399 3.328668 0.000146 2129.765361
-1.162662 3.297345 0.000093 1982.125941
-1.122926 3.246225 0.000112 1761.843358
-1.083190 3.191490 0.000137 1553.012991
-1.043454 3.113825 0.000118 1298.833869
-1.003717 3.041334 0.000115 1099.178311
-0.963981 2.964152 0.000120 920.187073
-0.924245 2.932752 0.000091 856.137007
-0.884509 2.897323 0.000140 788.859338
-0.844773 2.821066 0.000098 661.971855
-0.805036 2.737993 0.000127 546.638780
-0.765300 2.677859 0.000138 475.927604
-0.725564 2.626524 0.000119 422.912238
-0.685828 2.542703 0.000099 348.717953
-0.646091 2.486852 0.000119 306.603680
-0.606355 2.424885 0.000102 265.857650
-0.566619 2.352137 0.000097 224.860813
-0.526883 2.278433 0.000091 189.767970
-0.487147 2.219590 0.000091 165.721751
-0.447410 2.159358 0.000223 144.160201
-0.407674 2.087313 0.000157 122.166707
-0.367938 2.021270 0.000178 104.920358
-0.328202 1.957945 0.000163 90.692052
-0.288465 1.905732 0.000147 80.425301
-0.248729 1.835481 0.000156 68.410182
-0.208993 1.768923 0.000216 58.671418
-0.169257 1.708934 0.000216 51.101756
-0.129520 1.651521 0.000227 44.771145
-0.089784 1.594451 0.000269 39.249195
-0.050048 1.536623 0.000562 34.302834
-0.010312 1.487266 0.000363 30.650020
0.029424 1.437174 0.000398 27.305953
0.069161 1.385399 0.000490 24.225326
0.108897 1.336687 0.000561 21.646843
0.148633 1.289988 0.000528 19.443435
0.188369 1.249645 0.000608 17.711071
0.228106 1.207263 0.000707 16.055968
0.267842 1.164374 0.000634 14.551687
0.307578 1.129789 0.000719 13.431751
0.347314 1.081854 0.001334 11.988965
0.387050 1.044119 0.001146 11.002213
0.426787 1.006751 0.001002 10.102836
0.466523 0.967665 0.001181 9.224558
0.506259 0.934480 0.001268 8.542013
0.545995 0.889163 0.001706 7.677761
0.585732 0.842559 0.001124 6.917835
0.625468 0.810863 0.001531 6.417081
0.665204 0.758593 0.001530 5.689457
0.704940 0.712379 0.001998 5.102434
0.744677 0.675011 0.002272 4.674983
0.784413 0.632352 0.002865 4.224294
0.824149 0.581325 0.003385 3.745681
0.863885 0.521550 0.002604 3.277585
0.903621 0.469134 0.002983 2.899110
