# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.055563 0.000113 11358.011110
-1.560025 4.030682 0.000080 10727.492340
-1.520288 3.987120 0.000338 9690.397090
-1.480552 3.950084 0.000102 8909.401929
-1.440816 3.914805 0.000107 8214.080866
-1.401080 3.839178 0.000124 6900.707618
-1.361343 3.801612 0.000107 6329.447172
-1.321607 3.753857 0.000186 5667.998848
-1.281871 3.722716 0.000430 5268.966254
-1.242135 3.700606 0.000096 5016.328144
-1.202399 3.672824 0.000074 4706.004678
-1.162662 3.639186 0.000100 4354.672378
-1.122926 3.576368 0.000302 3764.208984
-1.083190 3.524899 0.000113 3346.872874
-1.043454 3.440999 0.000117 2758.856448
-1.003717 3.372558 0.000113 2356.663874
-0.963981 3.307055 0.000150 2026.323581
-0.924245 3.271246 0.000083 1866.619194
-0.884509 3.230726 0.000097 1700.211604
-0.844773 3.155255 0.000103 1428.948322
-0.805036 3.081795 0.000177 1206.110318
-0.765300 3.018841 0.000135 1043.590117
-0.725564 2.968790 0.000121 930.061441
-0.685828 2.902263 0.000123 797.958727
-0.646091 2.837152 0.000141 686.795061
-0.606355 2.778838 0.000128 600.542056
-0.566619 2.715409 0.000105 519.000735
-0.526883 2.657784 0.000112 454.490760
-0.487147 2.596822 0.000128 394.935208
-0.447410 2.538431 0.000137 345.235737
-0.407674 2.483391 0.000193 304.050931
-0.367938 2.429124 0.000179 268.355553
-0.328202 2.370936 0.000136 234.758617
-0.288465 2.320524 0.000138 209.029500
-0.248729 2.264448 0.000170 183.677812
-0.208993 2.214807 0.000158 163.849190
-0.169257 2.166593 0.000170 146.622869
-0.129520 2.121410 0.000230 132.093269
-0.089784 2.074932 0.000242 118.679385
-0.050048 2.029547 0.000320 106.859036
-0.010312 1.981509 0.000311 95.673945
0.029424 1.940142 0.000445 86.919427
0.069161 1.911317 0.000326 81.389216
0.108897 1.856753 0.000335 71.776537
0.148633 1.832470 0.000355 67.865978
0.188369 1.778263 0.000442 59.875035
0.228106 1.733846 0.000459 54.049340
0.267842 1.707625 0.000451 50.884465
0.307578 1.662368 0.000448 45.849759
0.347314 1.624684 0.000492 42.029232
0.387050 1.572203 0.000548 37.234165
0.426787 1.524674 0.000648 33.356629
0.466523 1.448019 0.001238 27.871980
0.506259 1.394709 0.001227 24.653837
0.545995 1.331745 0.001192 21.330448
0.585732 1.273500 0.001149 18.657491
0.625468 1.215158 0.001571 16.275785
0.665204 1.149472 0.002043 13.956254
0.704940 1.077963 0.001669 11.860942
0.744677 0.997401 0.002221 9.823947
0.784413 0.947179 0.002317 8.746706
0.824149 0.877391 0.002617 7.436419
0.863885 0.802008 0.002877 6.242863
0.903621 0.732433 0.002907 5.317900
