# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.252918 0.008965 1707.165996
-1.560025 3.223836 0.000091 1673.502762
-1.520288 3.188081 0.000093 1541.229220
-1.480552 3.146504 0.000120 1400.318088
-1.440816 3.102360 0.000140 1264.845346
-1.401080 3.050246 0.000120 1121.940500
-1.361343 3.007843 0.000111 1017.625302
-1.321607 2.967291 0.000127 926.826353
-1.281871 2.931934 0.000094 854.512884
-1.242135 2.904757 0.000082 802.727538
-1.202399 2.878105 0.000083 754.945257
-1.162662 2.845360 0.000092 700.079741
-1.122926 2.795835 0.000100 624.604172
-1.083190 2.734703 0.000136 542.487580
-1.043454 2.656595 0.000111 453.250460
-1.003717 2.579922 0.000152 379.814761
-0.963981 2.513497 0.000125 325.992852
-0.924245 2.479886 0.000146 301.681429
-0.884509 2.437566 0.000113 273.719513
-0.844773 2.371265 0.000110 234.969437
-0.805036 2.287060 0.000139 193.525906
-0.765300 2.216258 0.000131 164.420238
-0.725564 2.161868 0.000101 145.089157
-0.685828 2.099870 0.000124 125.771927
-0.646091 2.016437 0.000131 103.784935
-0.606355 1.950506 0.000109 89.177338
-0.566619 1.882741 0.000118 76.290059
-0.526883 1.800782 0.000096 63.177093
-0.487147 1.734753 0.000113 54.261673
-0.447410 1.659579 0.000146 45.629125
-0.407674 1.586508 0.000117 38.568986
-0.367938 1.513054 0.000117 32.567618
-0.328202 1.440825 0.000139 27.574317
-0.288465 1.364057 0.000136 23.106979
-0.248729 1.291101 0.000125 19.535011
-0.208993 1.215919 0.000129 16.429401
-0.169257 1.143448 0.000144 13.903264
-0.129520 1.075120 0.000102 11.881856
-0.089784 0.995313 0.000163 9.884101
-0.050048 0.922535 0.000153 8.359564
-0.010312 0.856368 0.000119 7.179516
0.029424 0.780047 0.000205 6.019716
0.069161 0.708487 0.000269 5.103507
0.108897 0.638406 0.000324 4.341713
0.148633 0.568900 0.000327 3.699532
0.188369 0.501293 0.000291 3.166819
0.228106 0.434877 0.000343 2.716984
0.267842 0.372377 0.000203 2.354553
0.307578 0.309495 0.000260 2.036554
0.347314 0.246633 0.000358 1.761202
0.387050 0.187830 0.000451 1.537414
0.426787 0.131079 0.000474 1.348924
0.466523 0.072236 0.000482 1.177947
0.506259 0.012223 0.000451 1.026085
0.545995 -0.042884 0.000544 0.903366
0.585732 -0.096053 0.000711 0.798565
0.625468 -0.144580 0.000887 0.713473
0.665204 -0.184048 0.000933 0.651333
0.704940 -0.239885 0.000819 0.573098
0.744677 -0.281804 0.001474 0.518564
0.784413 -0.330702 0.001477 0.463337
0.824149 -0.375326 0.001702 0.417594
0.863885 -0.424470 0.002107 0.372116
0.903621 -0.463920 0.002582 0.338949
