# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.030856 0.000081 10731.748412
-1.560025 4.011038 0.000004 10257.210210
-1.520288 3.974120 0.000115 9415.742341
-1.480552 3.938950 0.000167 8680.915180
-1.440816 3.900484 0.000192 7944.074777
-1.401080 3.844419 0.000147 6983.606024
-1.361343 3.811585 0.000138 6475.419326
-1.321607 3.778044 0.000146 5993.867970
-1.281871 3.747238 0.000152 5583.258561
-1.242135 3.728705 0.000082 5351.998259
-1.202399 3.704394 0.000096 5060.246914
-1.162662 3.669128 0.000094 4665.649465
-1.122926 3.613643 0.000120 4105.511256
-1.083190 3.559595 0.000118 3625.127472
-1.043454 3.487511 0.000109 3070.851697
-1.003717 3.424441 0.000131 2655.453017
-0.963981 3.367685 0.000117 2330.325413
-0.924245 3.336989 0.000083 2171.693038
-0.884509 3.295193 0.000125 1971.988523
-0.844773 3.221667 0.000109 1665.011089
-0.805036 3.151807 0.000103 1417.651195
-0.765300 3.101262 0.000100 1261.923730
-0.725564 3.051664 0.000113 1125.652162
-0.685828 2.987575 0.000114 971.207441
-0.646091 2.927247 0.000135 845.154966
-0.606355 2.875654 0.000105 750.604717
-0.566619 2.809944 0.000136 645.106587
-0.526883 2.755234 0.000133 568.758731
-0.487147 2.699790 0.000133 500.591693
-0.447410 2.643002 0.000179 439.126917
-0.407674 2.589429 0.000119 388.289106
-0.367938 2.541412 0.000168 347.556745
-0.328202 2.487874 0.000156 307.266506
-0.288465 2.427027 0.000586 266.487834
-0.248729 2.383264 0.001231 240.121270
-0.208993 2.332525 0.000296 214.706102
-0.169257 2.288991 0.000279 194.244205
-0.129520 2.238979 0.001264 172.214120
-0.089784 2.196335 0.001073 156.266256
-0.050048 2.158004 0.000926 143.176865
-0.010312 2.113728 0.001447 128.942178
0.029424 2.069798 0.000139 117.348749
0.069161 2.029840 0.001265 106.396181
0.108897 1.989572 0.001225 96.995403
0.148633 1.946223 0.000554 88.094432
0.188369 1.905114 0.000617 80.111235
0.228106 1.870272 0.003752 72.716302
0.267842 1.817769 0.000523 65.548992
0.307578 1.772005 0.000681 58.943769
0.347314 1.725042 0.000592 52.927106
0.387050 1.679448 0.000529 47.668263
0.426787 1.631142 0.000614 42.631275
0.466523 1.586608 0.000509 38.497870
0.506259 1.526635 0.000668 33.503998
0.545995 1.430815 0.000760 26.857400
0.585732 1.363325 0.000814 22.985403
0.625468 1.298336 0.000879 19.783876
0.665204 1.230983 0.001148 16.917632
0.704940 1.152019 0.001055 14.112040
0.744677 1.086364 0.001005 12.135313
0.784413 1.011692 0.001287 10.203018
0.824149 0.937395 0.001438 8.591804
0.863885 0.860595 0.001608 7.192732
0.903621 0.779767 0.001995 5.958996
