# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.468984 0.000106 29426.550973
-1.560025 4.439412 0.000238 27470.384558
-1.520288 4.408886 0.000115 25622.415643
-1.480552 4.355675 0.000128 22666.219543
-1.440816 4.322273 0.000174 20983.195422
-1.401080 4.252290 0.000133 17864.236430
-1.361343 4.218636 0.000106 16534.572696
-1.321607 4.185530 0.000157 15316.795364
-1.281871 4.146945 0.000278 14005.676361
-1.242135 4.121932 0.000080 13235.735574
-1.202399 4.089499 0.000176 12277.016666
-1.162662 4.050465 0.000095 11226.535039
-1.122926 3.978660 0.000113 9514.806097
-1.083190 3.923024 0.000139 8369.596401
-1.043454 3.847031 0.000123 7026.626638
-1.003717 3.788612 0.000118 6142.428439
-0.963981 3.723365 0.000098 5286.166886
-0.924245 3.683237 0.000112 4819.247263
-0.884509 3.643281 0.000139 4395.024272
-0.844773 3.561848 0.000104 3644.260455
-0.805036 3.498024 0.000102 3146.217051
-0.765300 3.450969 0.000140 2822.576551
-0.725564 3.391192 0.000092 2460.260671
-0.685828 3.337044 0.000129 2171.436207
-0.646091 3.274909 0.000102 1882.230730
-0.606355 3.227148 0.000096 1686.265443
-0.566619 3.162757 0.000134 1453.611339
-0.526883 3.125012 0.000149 1332.507335
-0.487147 3.059263 0.000224 1144.845715
-0.447410 3.026854 0.000178 1062.782265
-0.407674 2.982981 0.000167 960.718128
-0.367938 2.935052 0.000223 860.077920
-0.328202 2.882305 0.000148 762.014627
-0.288465 2.846783 0.000164 702.110116
-0.248729 2.802539 0.000152 634.144594
-0.208993 2.762306 0.000182 577.943572
-0.169257 2.719320 0.000229 523.350452
-0.129520 2.675273 0.000274 472.760788
-0.089784 2.634379 0.000292 430.237001
-0.050048 2.589565 0.000278 388.082088
-0.010312 2.549237 0.000285 353.656396
0.029424 2.503717 0.000292 318.452049
0.069161 2.455363 0.000335 284.833779
0.108897 2.403856 0.000293 253.034624
0.148633 2.350850 0.000304 223.948865
0.188369 2.301418 0.000400 199.754380
0.228106 2.243522 0.000464 174.765092
0.267842 2.183357 0.000516 152.113855
0.307578 2.122280 0.000773 131.977743
0.347314 2.059192 0.000739 114.153862
0.387050 1.995393 0.000963 98.440670
0.426787 1.931158 0.001050 84.867200
0.466523 1.862983 0.001228 72.469624
0.506259 1.789799 0.001284 61.212702
0.545995 1.724367 0.000926 52.751569
0.585732 1.647088 0.000849 44.170662
0.625468 1.568709 0.001065 36.834574
0.665204 1.488985 0.001188 30.637142
0.704940 1.422840 0.002030 26.191870
0.744677 1.341146 0.002135 21.688569
0.784413 1.259920 0.002270 17.975988
0.824149 1.168503 0.001718 14.606513
0.863885 1.085813 0.001993 12.056566
0.903621 0.976227 0.002263 9.354420
