# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.567338 0.000083 3691.027725
-1.560025 3.546772 0.000070 3520.544097
-1.520288 3.516488 0.000371 3278.181173
-1.480552 3.483760 0.000094 3044.688541
-1.440816 3.449488 0.000137 2813.011810
-1.401080 3.399454 0.000141 2506.859987
-1.361343 3.364504 0.000121 2313.262085
-1.321607 3.326850 0.000135 2120.989218
-1.281871 3.292050 0.000141 1957.608525
-1.242135 3.264937 0.000075 1839.771919
-1.202399 3.235323 0.000054 1718.696036
-1.162662 3.201532 0.000062 1589.976363
-1.122926 3.157014 0.000094 1434.824252
-1.083190 3.112853 0.000149 1295.718211
-1.043454 3.042949 0.000113 1103.288119
-1.003717 2.974939 0.000167 943.093543
-0.963981 2.910527 0.000121 813.297102
-0.924245 2.870234 0.000129 741.203308
-0.884509 2.832478 0.000110 679.555168
-0.844773 2.770928 0.000113 589.748587
-0.805036 2.695810 0.000131 496.031424
-0.765300 2.627124 0.000159 423.407125
-0.725564 2.574090 0.000117 374.817493
-0.685828 2.516458 0.000118 328.236401
-0.646091 2.443457 0.000144 277.411740
-0.606355 2.380413 0.000118 239.961436
-0.566619 2.317584 0.000097 207.663200
-0.526883 2.246255 0.000095 176.212157
-0.487147 2.185488 0.000132 153.173874
-0.447410 2.117813 0.000114 131.084611
-0.407674 2.053097 0.000115 112.936130
-0.367938 1.987641 0.000112 97.136707
-0.328202 1.923403 0.000129 83.773306
-0.288465 1.856015 0.000149 71.725274
-0.248729 1.792738 0.000173 61.992549
-0.208993 1.730584 0.000133 53.737564
-0.169257 1.668901 0.000146 46.619338
-0.129520 1.607672 0.000160 40.485965
-0.089784 1.548532 0.000163 35.330996
-0.050048 1.489205 0.000193 30.814799
-0.010312 1.433302 0.000170 27.096308
0.029424 1.378561 0.000236 23.879061
0.069161 1.323750 0.000262 21.044885
0.108897 1.273155 0.000393 18.717572
0.148633 1.221766 0.000436 16.624989
0.188369 1.171780 0.000330 14.825919
0.228106 1.121715 0.000380 13.208108
0.267842 1.077433 0.000351 11.929532
0.307578 1.027215 0.000356 10.626641
0.347314 0.983804 0.000487 9.609080
0.387050 0.934619 0.000522 8.578620
0.426787 0.883757 0.000754 7.621142
0.466523 0.844791 0.000646 6.971118
0.506259 0.796227 0.000444 6.240283
0.545995 0.741350 0.000416 5.500364
0.585732 0.690600 0.000520 4.891066
0.625468 0.640228 0.000661 4.352182
0.665204 0.588277 0.001199 3.850495
0.704940 0.521120 0.000740 3.306857
0.744677 0.472677 0.001687 2.943011
0.784413 0.409358 0.001870 2.541282
0.824149 0.339596 0.002247 2.159835
0.863885 0.274841 0.002266 1.860467
0.903621 0.266129 0.003649 1.810198
