# cosmologies
# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 -9.00000000e-01 1.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 -5.50000000e-01 1.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 -2.00000000e-01 1.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 1.50000000e-01 1.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 6.00000000e-02 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.20000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 1.80000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 2.40000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 3.00000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 3.60000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 4.20000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 4.80000000e-01 3.00000000e+00 0.00000000e+00
3.00000000e-01 4.80000000e-02 7.00000000e-01 2.10000000e-09 9.70000000e-01 -1.00000000e+00 0.00000000e+00 5.40000000e-01 3.00000000e+00 0.00000000e+00
