# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.856855 0.000000 7192.086347
-1.560025 3.840830 0.000000 6931.542728
-1.520288 3.816372 0.000000 6551.970842
-1.480552 3.788099 0.000000 6139.022702
-1.440816 3.757946 0.000000 5727.244588
-1.401080 3.710597 0.000000 5135.669890
-1.361343 3.679991 0.000000 4786.195732
-1.321607 3.646686 0.000000 4432.883839
-1.281871 3.612537 0.000000 4097.673112
-1.242135 3.588655 0.000000 3878.416427
-1.202399 3.561861 0.000000 3646.369476
-1.162662 3.528983 0.000000 3380.515731
-1.122926 3.480756 0.000000 3025.210176
-1.083190 3.435192 0.000000 2723.906001
-1.043454 3.369310 0.000000 2340.507062
-1.003717 3.308283 0.000000 2033.682820
-0.963981 3.242989 0.000000 1749.801306
-0.924245 3.200845 0.000000 1587.978767
-0.884509 3.161435 0.000000 1450.224064
-0.844773 3.098169 0.000000 1253.629284
-0.805036 3.029226 0.000000 1069.610287
-0.765300 2.966864 0.000000 926.538985
-0.725564 2.911452 0.000000 815.552012
-0.685828 2.851990 0.000000 711.197628
-0.646091 2.786691 0.000000 611.914272
-0.606355 2.726006 0.000000 532.115803
-0.566619 2.662922 0.000000 460.173403
-0.526883 2.599305 0.000000 397.470709
-0.487147 2.541085 0.000000 347.603753
-0.447410 2.480502 0.000000 302.344449
-0.407674 2.420873 0.000000 263.555581
-0.367938 2.363771 0.000000 231.084638
-0.328202 2.305438 0.000000 202.040145
-0.288465 2.246731 0.000000 176.494332
-0.248729 2.192348 0.000000 155.721177
-0.208993 2.137821 0.000000 137.347455
-0.169257 2.086187 0.000000 121.951249
-0.129520 2.035143 0.000000 108.428121
-0.089784 1.984975 0.000001 96.599236
-0.050048 1.936465 0.000000 86.390060
-0.010312 1.889214 0.000000 77.484081
0.029424 1.843532 0.000000 69.747857
0.069161 1.797314 0.000000 62.706530
0.108897 1.752872 0.000000 56.607168
0.148633 1.708403 0.000001 51.097686
0.188369 1.663824 0.000001 46.112771
0.228106 1.619117 0.000001 41.602101
0.267842 1.572717 0.000001 37.386453
0.307578 1.526755 0.000001 33.631937
0.347314 1.477129 0.000002 30.000161
0.387050 1.426213 0.000003 26.681231
0.426787 1.374832 0.000002 23.704278
0.466523 1.319001 0.000002 20.844805
0.506259 1.260663 0.000001 18.224717
0.545995 1.199573 0.000001 15.833271
0.585732 1.134981 0.000005 13.644858
0.625468 1.068085 0.000005 11.696973
0.665204 0.998582 0.000005 9.967136
0.704940 0.927583 0.000005 8.463941
0.744677 0.853581 0.000004 7.137917
0.784413 0.777591 0.000005 5.992118
0.824149 0.700406 0.000005 5.016431
0.863885 0.621552 0.000005 4.183505
0.903621 0.542366 0.000004 3.486238
