# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.619592 0.000000 4164.783463
-1.560025 3.591273 0.000000 3901.870223
-1.520288 3.554014 0.000000 3581.079154
-1.480552 3.511645 0.000000 3248.219392
-1.440816 3.467793 0.000000 2936.248586
-1.401080 3.410955 0.000000 2576.056170
-1.361343 3.370191 0.000000 2345.257066
-1.321607 3.330936 0.000000 2142.575198
-1.281871 3.294521 0.000000 1970.247946
-1.242135 3.269708 0.000000 1860.834324
-1.202399 3.243241 0.000000 1750.819447
-1.162662 3.206973 0.000000 1610.546818
-1.122926 3.151232 0.000000 1416.549481
-1.083190 3.087272 0.000000 1222.564917
-1.043454 3.002889 0.000000 1006.673724
-1.003717 2.927864 0.000000 846.961880
-0.963981 2.864309 0.000000 731.659823
-0.924245 2.829580 0.000000 675.429959
-0.884509 2.787055 0.000000 612.427131
-0.844773 2.706461 0.000000 508.699396
-0.805036 2.616360 0.000000 413.389870
-0.765300 2.552355 0.000000 356.742676
-0.725564 2.501656 0.000000 317.435691
-0.685828 2.425706 0.000000 266.505284
-0.646091 2.343317 0.000000 220.453480
-0.606355 2.281886 0.000000 191.375271
-0.566619 2.205627 0.000000 160.555882
-0.526883 2.127433 0.000000 134.101291
-0.487147 2.061534 0.000000 115.221496
-0.447410 1.984580 0.000000 96.511623
-0.407674 1.911912 0.000000 81.641732
-0.367938 1.838921 0.000000 69.011405
-0.328202 1.766977 0.000000 58.475867
-0.288465 1.690663 0.000000 49.052642
-0.248729 1.619124 0.000000 41.602945
-0.208993 1.547869 0.000000 35.307667
-0.169257 1.476701 0.000000 29.970950
-0.129520 1.406606 0.000000 25.503833
-0.089784 1.337755 0.000000 21.764822
-0.050048 1.268509 0.000000 18.557051
-0.010312 1.201578 0.000000 15.906597
0.029424 1.135965 0.000000 13.676172
0.069161 1.070919 0.000000 11.773846
0.108897 1.007830 0.000000 10.181921
0.148633 0.946043 0.000000 8.831659
0.188369 0.885416 0.000000 7.680953
0.228106 0.826255 0.000000 6.702758
0.267842 0.768715 0.000001 5.871023
0.307578 0.711354 0.000000 5.144623
0.347314 0.656284 0.000001 4.531921
0.387050 0.601519 0.000001 3.995002
0.426787 0.548784 0.000001 3.538191
0.466523 0.495381 0.000001 3.128805
0.506259 0.443368 0.000002 2.775647
0.545995 0.390572 0.000002 2.457920
0.585732 0.336612 0.000002 2.170735
0.625468 0.282415 0.000003 1.916061
0.665204 0.226841 0.000003 1.685909
0.704940 0.169558 0.000002 1.477588
0.744677 0.110820 0.000002 1.290672
0.784413 0.049857 0.000003 1.121633
0.824149 -0.013707 0.000003 0.968917
0.863885 -0.078849 0.000003 0.833958
0.903621 -0.145707 0.000004 0.714962
