# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.940067 0.000000 8710.977336
-1.560025 3.920699 0.000000 8331.026216
-1.520288 3.892594 0.000000 7808.965575
-1.480552 3.860405 0.000000 7251.124718
-1.440816 3.826987 0.000000 6714.093460
-1.401080 3.775310 0.000000 5960.878724
-1.361343 3.743803 0.000000 5543.738667
-1.321607 3.710091 0.000000 5129.684471
-1.281871 3.676174 0.000000 4744.315601
-1.242135 3.653520 0.000000 4503.188011
-1.202399 3.627092 0.000000 4237.322332
-1.162662 3.593226 0.000000 3919.458908
-1.122926 3.541091 0.000000 3476.091906
-1.083190 3.492185 0.000000 3105.879138
-1.043454 3.422034 0.000000 2642.616100
-1.003717 3.361759 0.000000 2300.162320
-0.963981 3.300345 0.000000 1996.846071
-0.924245 3.263502 0.000000 1834.434857
-0.884509 3.223998 0.000000 1674.935464
-0.844773 3.155170 0.000000 1429.452475
-0.805036 3.084949 0.000000 1216.043160
-0.765300 3.028887 0.000000 1068.777346
-0.725564 2.977713 0.000000 949.976804
-0.685828 2.915189 0.000000 822.599194
-0.646091 2.851015 0.000000 709.601458
-0.606355 2.796066 0.000000 625.267120
-0.566619 2.733532 0.000000 541.416447
-0.526883 2.672793 0.000000 470.752842
-0.487147 2.616491 0.000000 413.514800
-0.447410 2.558697 0.000000 361.990454
-0.407674 2.502130 0.000000 317.781999
-0.367938 2.448207 0.000000 280.676983
-0.328202 2.392813 0.000000 247.065801
-0.288465 2.337504 0.000000 217.522000
-0.248729 2.286257 0.000000 193.311208
-0.208993 2.235022 0.000000 171.799351
-0.169257 2.186578 0.000000 153.665968
-0.129520 2.138440 0.000000 137.543347
-0.089784 2.091495 0.000000 123.450916
-0.050048 2.046058 0.000000 111.188009
-0.010312 2.001684 0.000000 100.388491
0.029424 1.958507 0.000000 90.888078
0.069161 1.914699 0.000000 82.167240
0.108897 1.871728 0.000000 74.426407
0.148633 1.829323 0.000000 67.502842
0.188369 1.785713 0.000001 61.053671
0.228106 1.741820 0.000001 55.184631
0.267842 1.696003 0.000001 49.659360
0.307578 1.649188 0.000001 44.584643
0.347314 1.600059 0.000001 39.815813
0.387050 1.548170 0.000001 35.331844
0.426787 1.494263 0.000001 31.207573
0.466523 1.436214 0.000001 27.303052
0.506259 1.378501 0.000007 23.904824
0.545995 1.316532 0.000004 20.726299
0.585732 1.251149 0.000004 17.829529
0.625468 1.183822 0.000002 15.269227
0.665204 1.114208 0.000004 13.007656
0.704940 1.042375 0.000004 11.024669
0.744677 0.969031 0.000002 9.311665
0.784413 0.894199 0.000003 7.837767
0.824149 0.817796 0.000004 6.573347
0.863885 0.740356 0.000004 5.499808
0.903621 0.661812 0.000004 4.589905
