# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.318165 0.000001 20804.763687
-1.560025 4.308258 0.000000 20335.604087
-1.520288 4.288908 0.000001 19449.417647
-1.480552 4.266005 0.000000 18450.302776
-1.440816 4.242287 0.000001 17469.698307
-1.401080 4.192295 0.000001 15570.204148
-1.361343 4.169467 0.000000 14772.912035
-1.321607 4.140477 0.000001 13818.962213
-1.281871 4.109833 0.000001 12877.501003
-1.242135 4.090829 0.000000 12326.152367
-1.202399 4.065986 0.000001 11640.855643
-1.162662 4.036378 0.000000 10873.693035
-1.122926 3.984430 0.000001 9647.807121
-1.083190 3.947988 0.000001 8871.281229
-1.043454 3.887226 0.000001 7713.017902
-1.003717 3.838048 0.000001 6887.255110
-0.963981 3.777711 0.000001 5993.889807
-0.924245 3.742228 0.000000 5523.662572
-0.884509 3.706591 0.000001 5088.492706
-0.844773 3.644819 0.000001 4413.839767
-0.805036 3.591609 0.000001 3904.873032
-0.765300 3.544060 0.000001 3499.928016
-0.725564 3.496837 0.000001 3139.320448
-0.685828 3.445612 0.000001 2790.036440
-0.646091 3.397844 0.000001 2499.434598
-0.606355 3.354318 0.000001 2261.079206
-0.566619 3.302359 0.000001 2006.120099
-0.526883 3.265225 0.000001 1841.710968
-0.487147 3.215195 0.000001 1641.317839
-0.447410 3.176322 0.000001 1500.789656
-0.407674 3.136315 0.000002 1368.706194
-0.367938 3.096581 0.000001 1249.044683
-0.328202 3.059401 0.000002 1146.559389
-0.288465 3.022832 0.000002 1053.966180
-0.248729 2.985896 0.000002 968.035833
-0.208993 2.951488 0.000002 894.299557
-0.169257 2.915650 0.000002 823.464345
-0.129520 2.879097 0.000003 756.989836
-0.089784 2.841332 0.000003 693.945519
-0.050048 2.804009 0.000004 636.796231
-0.010312 2.763054 0.000004 579.488812
0.029424 2.722551 0.000004 527.887141
0.069161 2.677748 0.000004 476.144939
0.108897 2.630417 0.000004 426.979594
0.148633 2.582011 0.000004 381.945864
0.188369 2.529492 0.000004 338.440503
0.228106 2.475316 0.000004 298.748213
0.267842 2.418683 0.000006 262.222359
0.307578 2.358920 0.000005 228.511551
0.347314 2.298596 0.000006 198.876093
0.387050 2.236130 0.000005 172.233625
0.426787 2.172067 0.000006 148.611888
0.466523 2.106733 0.000005 127.856110
0.506259 2.039272 0.000005 109.461254
0.545995 1.970217 0.000003 93.370439
0.585732 1.900567 0.000003 79.535359
0.625468 1.830672 0.000004 67.711621
0.665204 1.759606 0.000006 57.489887
0.704940 1.684713 0.000014 48.381757
0.744677 1.610897 0.000018 40.818370
0.784413 1.535520 0.000020 34.314256
0.824149 1.460349 0.000012 28.861727
0.863885 1.391401 0.000024 24.623330
0.903621 1.314339 0.000042 20.617756
