# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.156917 0.000000 14352.154173
-1.560025 4.130724 0.000000 13512.129783
-1.520288 4.093667 0.000000 12407.003196
-1.480552 4.051117 0.000000 11249.081601
-1.440816 4.008865 0.000000 10206.220685
-1.401080 3.944085 0.000000 8791.945770
-1.361343 3.907106 0.000000 8074.321051
-1.321607 3.868671 0.000000 7390.443547
-1.281871 3.831125 0.000000 6778.367730
-1.242135 3.808365 0.000000 6432.276555
-1.202399 3.782580 0.000000 6061.494297
-1.162662 3.746746 0.000000 5581.431364
-1.122926 3.686149 0.000000 4854.544425
-1.083190 3.628246 0.000000 4248.596537
-1.043454 3.545280 0.000000 3509.781644
-1.003717 3.477175 0.000000 3000.373229
-0.963981 3.412494 0.000000 2585.200857
-0.924245 3.379038 0.000000 2393.524721
-0.884509 3.337545 0.000000 2175.426744
-0.844773 3.259290 0.000000 1816.727682
-0.805036 3.182050 0.000000 1520.722552
-0.765300 3.126097 0.000000 1336.892148
-0.725564 3.074471 0.000000 1187.055757
-0.685828 3.006368 0.000000 1014.769590
-0.646091 2.941649 0.000000 874.276531
-0.606355 2.885759 0.000000 768.703315
-0.566619 2.819249 0.000000 659.551991
-0.526883 2.761678 0.000000 577.667076
-0.487147 2.700970 0.000000 502.307348
-0.447410 2.644807 0.000000 441.374265
-0.407674 2.588222 0.000000 387.455146
-0.367938 2.534031 0.000000 342.003665
-0.328202 2.478496 0.000000 300.951123
-0.288465 2.424641 0.000000 265.852344
-0.248729 2.372702 0.000000 235.885491
-0.208993 2.321974 0.000000 209.881023
-0.169257 2.273456 0.000000 187.696205
-0.129520 2.226239 0.000000 168.359977
-0.089784 2.179325 0.000000 151.120716
-0.050048 2.133652 0.000000 136.035083
-0.010312 2.089241 0.000000 122.811770
0.029424 2.045720 0.000000 111.101389
0.069161 2.001504 0.000000 100.346672
0.108897 1.956650 0.000001 90.499995
0.148633 1.912106 0.000001 81.677756
0.188369 1.866990 0.000001 73.618464
0.228106 1.819767 0.000001 66.033347
0.267842 1.769620 0.000002 58.832273
0.307578 1.717708 0.000003 52.203531
0.347314 1.664510 0.000003 46.185201
0.387050 1.609349 0.000001 40.676747
0.426787 1.549631 0.000002 35.450795
0.466523 1.488542 0.000001 30.799171
0.506259 1.424379 0.000001 26.569024
0.545995 1.356426 0.000002 22.720678
0.585732 1.288334 0.000003 19.423440
0.625468 1.215607 0.000002 16.428691
0.665204 1.141447 0.000002 13.849781
0.704940 1.066641 0.000001 11.658372
0.744677 0.989107 0.000002 9.752207
0.784413 0.909203 0.000017 8.112675
0.824149 0.828077 0.000019 6.730299
0.863885 0.746203 0.000023 5.573785
0.903621 0.663700 0.000035 4.609139
