# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.288938 0.000000 19450.779200
-1.560025 4.263290 0.000000 18335.352903
-1.520288 4.226513 0.000000 16846.601166
-1.480552 4.183884 0.000000 15271.586343
-1.440816 4.142125 0.000000 13871.529145
-1.401080 4.074728 0.000000 11877.566137
-1.361343 4.038997 0.000000 10939.489082
-1.321607 4.000821 0.000000 10018.914027
-1.281871 3.963250 0.000000 9188.619981
-1.242135 3.940597 0.000000 8721.612566
-1.202399 3.914790 0.000000 8218.443279
-1.162662 3.879598 0.000000 7578.749637
-1.122926 3.817449 0.000000 6568.229318
-1.083190 3.761759 0.000000 5777.746504
-1.043454 3.679629 0.000000 4782.217313
-1.003717 3.614016 0.000000 4111.643213
-0.963981 3.549581 0.000000 3544.712941
-0.924245 3.516398 0.000000 3283.957122
-0.884509 3.475193 0.000000 2986.709193
-0.844773 3.398351 0.000000 2502.365387
-0.805036 3.326009 0.000000 2118.404604
-0.765300 3.272525 0.000000 1872.945143
-0.725564 3.221806 0.000000 1666.503325
-0.685828 3.156733 0.000000 1434.607409
-0.646091 3.096665 0.000000 1249.294156
-0.606355 3.044258 0.000000 1107.280632
-0.566619 2.981092 0.000000 957.396280
-0.526883 2.930779 0.000000 852.664764
-0.487147 2.871873 0.000000 744.513793
-0.447410 2.821149 0.000000 662.443794
-0.407674 2.770620 0.000000 589.684808
-0.367938 2.720814 0.000000 525.791738
-0.328202 2.671367 0.000000 469.209327
-0.288465 2.624518 0.000000 421.228110
-0.248729 2.577046 0.000000 377.611819
-0.208993 2.532584 0.000000 340.865911
-0.169257 2.488566 0.000000 308.010510
-0.129520 2.446514 0.000000 279.584856
-0.089784 2.403825 0.000000 253.410386
-0.050048 2.362819 0.000000 230.578158
-0.010312 2.320095 0.000000 208.974717
0.029424 2.278928 0.000000 190.075776
0.069161 2.236380 0.000000 172.337363
0.108897 2.192968 0.000001 155.943280
0.148633 2.147244 0.000001 140.359618
0.188369 2.100637 0.000001 126.076945
0.228106 2.051569 0.000001 112.607104
0.267842 2.000610 0.000001 100.140127
0.307578 1.946142 0.000001 88.336479
0.347314 1.888939 0.000002 77.434542
0.387050 1.829250 0.000001 67.491160
0.426787 1.767115 0.000001 58.494040
0.466523 1.702737 0.000001 50.435236
0.506259 1.635720 0.000002 43.223092
0.545995 1.566499 0.000001 36.854966
0.585732 1.495688 0.000002 31.310065
0.625468 1.422607 0.000002 26.460761
0.665204 1.348642 0.000008 22.316421
0.704940 1.272858 0.000017 18.742085
0.744677 1.196484 0.000020 15.719487
0.784413 1.115332 0.000003 13.041442
0.824149 1.036247 0.000017 10.869473
0.863885 0.954312 0.000007 9.001092
0.903621 0.872262 0.000015 7.451234
