# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.242723 0.000000 17487.291494
-1.560025 4.221117 0.000000 16638.606468
-1.520288 4.189410 0.000000 15467.123246
-1.480552 4.152174 0.000000 14196.240922
-1.440816 4.115108 0.000000 13034.889177
-1.401080 4.053174 0.000000 11302.488711
-1.361343 4.019600 0.000000 10461.628314
-1.321607 3.982556 0.000000 9606.291862
-1.281871 3.945288 0.000000 8816.332364
-1.242135 3.922554 0.000000 8366.683860
-1.202399 3.897176 0.000000 7891.791281
-1.162662 3.865303 0.000000 7333.357623
-1.122926 3.809956 0.000000 6455.881608
-1.083190 3.762426 0.000000 5786.633744
-1.043454 3.688139 0.000000 4876.846006
-1.003717 3.624962 0.000000 4216.590067
-0.963981 3.558264 0.000000 3616.291174
-0.924245 3.522554 0.000000 3330.842645
-0.884509 3.486653 0.000000 3066.568937
-0.844773 3.419269 0.000000 2625.839722
-0.805036 3.351456 0.000000 2246.234736
-0.765300 3.296003 0.000000 1976.979849
-0.725564 3.246416 0.000000 1763.664016
-0.685828 3.187942 0.000000 1541.493975
-0.646091 3.130792 0.000000 1351.422327
-0.606355 3.079008 0.000000 1199.519985
-0.566619 3.019967 0.000000 1047.048145
-0.526883 2.971697 0.000000 936.906009
-0.487147 2.915963 0.000000 824.067644
-0.447410 2.867882 0.000000 737.702602
-0.407674 2.819600 0.000000 660.084056
-0.367938 2.772617 0.000000 592.400931
-0.328202 2.726050 0.000000 532.168489
-0.288465 2.681447 0.000000 480.226459
-0.248729 2.636838 0.000000 433.348743
-0.208993 2.594269 0.000000 392.887097
-0.169257 2.553219 0.000001 357.451786
-0.129520 2.512934 0.000001 325.786198
-0.089784 2.472144 0.000001 296.580294
-0.050048 2.432405 0.000001 270.646774
-0.010312 2.391824 0.000001 246.502876
0.029424 2.352186 0.000001 225.001145
0.069161 2.311128 0.000001 204.703798
0.108897 2.268785 0.000001 185.687510
0.148633 2.224358 0.000001 167.631393
0.188369 2.178370 0.000001 150.788081
0.228106 2.129976 0.000002 134.887681
0.267842 2.080123 0.000002 120.259505
0.307578 2.026417 0.000002 106.270110
0.347314 1.969278 0.000002 93.169302
0.387050 1.910924 0.000002 81.455271
0.426787 1.848618 0.000002 70.569020
0.466523 1.784168 0.000002 60.836406
0.506259 1.716991 0.000003 52.117627
0.545995 1.651097 0.000003 44.780497
0.585732 1.581050 0.000003 38.110403
0.625468 1.509258 0.000001 32.303898
0.665204 1.436466 0.000007 27.318095
0.704940 1.362268 0.000002 23.028373
0.744677 1.287030 0.000002 19.365364
0.784413 1.210872 0.000003 16.250477
0.824149 1.132699 0.000005 13.573344
0.863885 1.053875 0.000010 11.320153
0.903621 0.974178 0.000015 9.421998
