# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.967363 0.000000 9276.020544
-1.560025 3.956047 0.000000 9037.445755
-1.520288 3.937068 0.000001 8650.996869
-1.480552 3.914011 0.000000 8203.699971
-1.440816 3.889607 0.000001 7755.431786
-1.401080 3.846566 0.000001 7023.680494
-1.361343 3.821736 0.000000 6633.382827
-1.321607 3.793148 0.000001 6210.792060
-1.281871 3.763312 0.000000 5798.442961
-1.242135 3.743594 0.000001 5541.054342
-1.202399 3.719008 0.000001 5236.082334
-1.162662 3.689043 0.000000 4887.002293
-1.122926 3.642262 0.000001 4387.940564
-1.083190 3.602188 0.000001 4001.160041
-1.043454 3.542056 0.000001 3483.808794
-1.003717 3.488753 0.000001 3081.421178
-0.963981 3.428998 0.000001 2685.321925
-0.924245 3.391139 0.000000 2461.148665
-0.884509 3.354730 0.000001 2263.228937
-0.844773 3.292547 0.000001 1961.304122
-0.805036 3.231171 0.000001 1702.820177
-0.765300 3.176687 0.000001 1502.051728
-0.725564 3.126270 0.000001 1337.423038
-0.685828 3.069178 0.000001 1172.672580
-0.646091 3.012662 0.000001 1029.579638
-0.606355 2.959562 0.000001 911.086648
-0.566619 2.901718 0.000001 797.472568
-0.526883 2.847200 0.000001 703.393579
-0.487147 2.795006 0.000001 623.740848
-0.447410 2.742489 0.000001 552.697562
-0.407674 2.692137 0.000001 492.193069
-0.367938 2.643367 0.000001 439.910984
-0.328202 2.593657 0.000001 392.333204
-0.288465 2.545080 0.000002 350.813326
-0.248729 2.498994 0.000001 315.493525
-0.208993 2.453260 0.000001 283.959860
-0.169257 2.410602 0.000002 257.393397
-0.129520 2.367271 0.000003 232.951134
-0.089784 2.325337 0.000003 211.509464
-0.050048 2.284681 0.000002 192.608608
-0.010312 2.243997 0.000002 175.385013
0.029424 2.204141 0.000002 160.006179
0.069161 2.163012 0.000002 145.548291
0.108897 2.120219 0.000002 131.890494
0.148633 2.077248 0.000003 119.465413
0.188369 2.032589 0.000004 107.790064
0.228106 1.985663 0.000005 96.749993
0.267842 1.936338 0.000005 86.362853
0.307578 1.884802 0.000006 76.698697
0.347314 1.831877 0.000006 67.898851
0.387050 1.775418 0.000008 59.621129
0.426787 1.720027 0.000010 52.481166
0.466523 1.660240 0.000011 45.731403
0.506259 1.597777 0.000014 39.604448
0.545995 1.523222 0.000019 33.356312
0.585732 1.454957 0.000018 28.504594
0.625468 1.385587 0.000019 24.296488
0.665204 1.314078 0.000017 20.608169
0.704940 1.241820 0.000017 17.449408
0.744677 1.167346 0.000016 14.699746
0.784413 1.090807 0.000014 12.324645
0.824149 1.013878 0.000013 10.323979
0.863885 0.937790 0.000013 8.664853
0.903621 0.858118 0.000013 7.212535
