# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.278238 0.000000 1897.743454
-1.560025 3.260620 0.000000 1822.299207
-1.520288 3.235833 0.000000 1721.204771
-1.480552 3.206596 0.000001 1609.142788
-1.440816 3.176490 0.000001 1501.374148
-1.401080 3.135669 0.000000 1366.685970
-1.361343 3.103106 0.000000 1267.961601
-1.321607 3.068780 0.000000 1171.602189
-1.281871 3.035025 0.000000 1083.988988
-1.242135 3.010307 0.000000 1024.015586
-1.202399 2.983241 0.000000 962.146047
-1.162662 2.950555 0.000001 892.386439
-1.122926 2.906819 0.000000 806.897099
-1.083190 2.857011 0.000000 719.465976
-1.043454 2.791492 0.000000 618.715710
-1.003717 2.726008 0.000000 532.117785
-0.963981 2.662326 0.000000 459.542228
-0.924245 2.617760 0.000000 414.724340
-0.884509 2.577817 0.000001 378.282167
-0.844773 2.516140 0.000000 328.200620
-0.805036 2.440206 0.000001 275.552425
-0.765300 2.369900 0.000000 234.368588
-0.725564 2.313491 0.000000 205.821334
-0.685828 2.252286 0.000000 178.766097
-0.646091 2.175923 0.000000 149.941583
-0.606355 2.106895 0.000000 127.907033
-0.566619 2.039213 0.000000 109.448974
-0.526883 1.961854 0.000000 91.591248
-0.487147 1.895290 0.000000 78.575913
-0.447410 1.820616 0.000000 66.163016
-0.407674 1.747419 0.000000 55.900892
-0.367938 1.674696 0.000000 47.281985
-0.328202 1.601887 0.000000 39.984052
-0.288465 1.524994 0.000000 33.496089
-0.248729 1.452022 0.000000 28.315327
-0.208993 1.379088 0.000000 23.937979
-0.169257 1.306041 0.000000 20.232068
-0.129520 1.232767 0.000000 17.090958
-0.089784 1.160280 0.000000 14.463691
-0.050048 1.089015 0.000000 12.274804
-0.010312 1.017502 0.000000 10.411221
0.029424 0.947444 0.000001 8.860173
0.069161 0.878092 0.000000 7.552505
0.108897 0.809688 0.000000 6.451899
0.148633 0.742830 0.000001 5.531318
0.188369 0.676768 0.000001 4.750798
0.228106 0.612024 0.000001 4.092814
0.267842 0.549685 0.000001 3.545545
0.307578 0.487272 0.000001 3.070935
0.347314 0.427745 0.000001 2.677579
0.387050 0.368274 0.000002 2.334903
0.426787 0.310684 0.000003 2.044924
0.466523 0.254140 0.000001 1.795298
0.506259 0.199446 0.000001 1.582867
0.545995 0.145240 0.000001 1.397133
0.585732 0.091058 0.000001 1.233262
0.625468 0.037015 0.000002 1.088959
0.665204 -0.015820 0.000002 0.964220
0.704940 -0.068688 0.000006 0.853686
0.744677 -0.124488 0.000002 0.750769
0.784413 -0.179409 0.000003 0.661583
0.824149 -0.235264 0.000003 0.581739
0.863885 -0.292630 0.000005 0.509752
0.903621 -0.351200 0.000006 0.445438
