# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.216011 0.000000 16444.095662
-1.560025 4.201000 0.000000 15885.440776
-1.520288 4.176843 0.000000 15025.955066
-1.480552 4.148363 0.000000 14072.228797
-1.440816 4.119092 0.000000 13155.033302
-1.401080 4.065745 0.000000 11634.422398
-1.361343 4.037194 0.000000 10894.150603
-1.321607 4.004053 0.000000 10093.766575
-1.281871 3.969289 0.000000 9317.260550
-1.242135 3.946573 0.000000 8842.448841
-1.202399 3.919976 0.000000 8317.167403
-1.162662 3.887473 0.000000 7717.432514
-1.122926 3.834660 0.000000 6833.759839
-1.083190 3.792850 0.000000 6206.541866
-1.043454 3.727051 0.000000 5333.967909
-1.003717 3.670522 0.000000 4682.971377
-0.963981 3.605094 0.000000 4028.035825
-0.924245 3.565524 0.000000 3677.256938
-0.884509 3.526932 0.000000 3364.588946
-0.844773 3.463142 0.000000 2904.968115
-0.805036 3.402339 0.000000 2525.451848
-0.765300 3.348095 0.000000 2228.921576
-0.725564 3.295583 0.000000 1975.071418
-0.685828 3.239166 0.000000 1734.464519
-0.646091 3.185274 0.000000 1532.052959
-0.606355 3.134235 0.000000 1362.181014
-0.566619 3.076231 0.000000 1191.876066
-0.526883 3.029903 0.000000 1071.279771
-0.487147 2.975709 0.000000 945.603088
-0.447410 2.928879 0.000000 848.943310
-0.407674 2.882524 0.000000 762.998406
-0.367938 2.836673 0.000000 686.551004
-0.328202 2.791786 0.000000 619.134933
-0.288465 2.748780 0.000000 560.762937
-0.248729 2.705912 0.000000 508.055506
-0.208993 2.665093 0.000000 462.479671
-0.169257 2.625006 0.000000 421.701686
-0.129520 2.585936 0.000001 385.420315
-0.089784 2.545833 0.000001 351.424179
-0.050048 2.506434 0.000001 320.946786
-0.010312 2.466051 0.000001 292.448641
0.029424 2.425649 0.000000 266.469780
0.069161 2.383992 0.000001 242.097338
0.108897 2.340524 0.000001 219.039336
0.148633 2.294556 0.000001 197.039765
0.188369 2.247003 0.000001 176.603904
0.228106 2.197090 0.000001 157.429675
0.267842 2.144016 0.000001 139.319859
0.307578 2.089064 0.000002 122.760921
0.347314 2.030063 0.000002 107.166212
0.387050 1.969564 0.000002 93.231047
0.426787 1.905850 0.000002 80.509208
0.466523 1.839542 0.000002 69.109610
0.506259 1.771733 0.000002 59.119220
0.545995 1.703003 0.000002 50.465962
0.585732 1.632020 0.000002 42.856354
0.625468 1.559411 0.000002 36.258286
0.665204 1.485275 0.000007 30.567446
0.704940 1.410109 0.000011 25.708932
0.744677 1.333821 0.000010 21.567336
0.784413 1.256279 0.000004 18.041368
0.824149 1.178561 0.000006 15.085097
0.863885 1.098838 0.000013 12.554773
0.903621 1.018355 0.000025 10.430301
