# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.420360 0.000000 26324.467505
-1.560025 4.403301 0.000000 25310.507299
-1.520288 4.375469 0.000000 23739.324138
-1.480552 4.343350 0.000000 22047.040496
-1.440816 4.311839 0.000000 20504.024168
-1.401080 4.252075 0.000000 17867.944550
-1.361343 4.226416 0.000000 16842.847913
-1.321607 4.195309 0.000000 15678.641701
-1.281871 4.164551 0.000000 14606.653056
-1.242135 4.146089 0.000000 13998.733861
-1.202399 4.121376 0.000000 13224.397143
-1.162662 4.087252 0.000000 12225.072803
-1.122926 4.024656 0.000000 10584.136681
-1.083190 3.976705 0.000000 9477.739838
-1.043454 3.905728 0.000000 8048.736395
-1.003717 3.855679 0.000000 7172.633145
-0.963981 3.801179 0.000000 6326.723235
-0.924245 3.769829 0.000000 5886.112226
-0.884509 3.727265 0.000000 5336.601871
-0.844773 3.654852 0.000000 4517.015799
-0.805036 3.598889 0.000000 3970.894114
-0.765300 3.556712 0.000000 3603.390591
-0.725564 3.508702 0.000000 3226.277110
-0.685828 3.451217 0.000000 2826.289864
-0.646091 3.403606 0.000000 2532.826898
-0.606355 3.360340 0.000000 2292.657440
-0.566619 3.306787 0.000000 2026.683417
-0.526883 3.269021 0.000000 1857.891572
-0.487147 3.218043 0.000000 1652.122564
-0.447410 3.178443 0.000000 1508.142334
-0.407674 3.138001 0.000000 1374.044450
-0.367938 3.097828 0.000000 1252.643508
-0.328202 3.060635 0.000001 1149.829557
-0.288465 3.023201 0.000001 1054.871427
-0.248729 2.987757 0.000001 972.197454
-0.208993 2.953820 0.000001 899.119659
-0.169257 2.917124 0.000001 826.268646
-0.129520 2.881364 0.000002 760.957213
-0.089784 2.845845 0.000003 701.192979
-0.050048 2.803842 0.000003 636.555083
-0.010312 2.766512 0.000003 584.125807
0.029424 2.724422 0.000004 530.167930
0.069161 2.681371 0.000004 480.132074
0.108897 2.636403 0.000006 432.901680
0.148633 2.588411 0.000008 387.608468
0.188369 2.537109 0.000008 344.422066
0.228106 2.483919 0.000006 304.722848
0.267842 2.427627 0.000008 267.675388
0.307578 2.368253 0.000013 233.465545
0.347314 2.310247 0.000015 204.273655
0.387050 2.248111 0.000023 177.034285
0.426787 2.186328 0.000027 153.555749
0.466523 2.119889 0.000028 131.772195
0.506259 2.052208 0.000029 112.756245
0.545995 1.984910 0.000038 96.565531
0.585732 1.911702 0.000039 81.585468
0.625468 1.839923 0.000053 69.151522
0.665204 1.770989 0.000060 58.999801
0.704940 1.697330 0.000072 49.792375
0.744677 1.621741 0.000071 41.838700
0.784413 1.545479 0.000084 35.098208
0.824149 1.466166 0.000153 29.229006
0.863885 1.389317 0.000179 24.485213
0.903621 1.311146 0.000298 20.439018
