# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.613406 0.000000 4105.873940
-1.560025 3.580480 0.000000 3806.100544
-1.520288 3.538140 0.000000 3452.549762
-1.480552 3.491097 0.000000 3098.110236
-1.440816 3.442643 0.000000 2771.037573
-1.401080 3.381730 0.000000 2408.404724
-1.361343 3.338634 0.000000 2180.888794
-1.321607 3.297982 0.000000 1986.012255
-1.281871 3.261222 0.000000 1824.828661
-1.242135 3.236979 0.000000 1725.754454
-1.202399 3.210822 0.000000 1624.883177
-1.162662 3.173797 0.000000 1492.097248
-1.122926 3.115747 0.000000 1305.409281
-1.083190 3.048242 0.000000 1117.486519
-1.043454 2.959862 0.000000 911.720487
-1.003717 2.883671 0.000000 765.016467
-0.963981 2.822963 0.000000 665.216659
-0.924245 2.791692 0.000000 619.002040
-0.884509 2.749896 0.000000 562.205855
-0.844773 2.666110 0.000000 463.564071
-0.805036 2.573867 0.000000 374.858353
-0.765300 2.514008 0.000000 326.593423
-0.725564 2.466015 0.000000 292.425084
-0.685828 2.387833 0.000000 244.249107
-0.646091 2.306326 0.000000 202.453653
-0.606355 2.248208 0.000000 177.095482
-0.566619 2.172653 0.000000 148.817211
-0.526883 2.095726 0.000000 124.659690
-0.487147 2.031644 0.000000 107.558307
-0.447410 1.955933 0.000000 90.351000
-0.407674 1.885247 0.000000 76.779708
-0.367938 1.813532 0.000000 65.092666
-0.328202 1.743447 0.000000 55.391914
-0.288465 1.668703 0.000000 46.633996
-0.248729 1.598924 0.000000 39.712178
-0.208993 1.529451 0.000000 33.841613
-0.169257 1.460318 0.000000 28.861452
-0.129520 1.391817 0.000000 24.649966
-0.089784 1.324457 0.000000 21.108478
-0.050048 1.257373 0.000000 18.087270
-0.010312 1.191971 0.000000 15.558614
0.029424 1.128038 0.000000 13.428805
0.069161 1.064621 0.000000 11.604353
0.108897 1.003022 0.000000 10.069817
0.148633 0.942734 0.000000 8.764617
0.188369 0.884164 0.000000 7.658836
0.228106 0.826598 0.000001 6.708052
0.267842 0.770889 0.000001 5.900487
0.307578 0.716192 0.000000 5.202251
0.347314 0.662801 0.000001 4.600441
0.387050 0.610306 0.000001 4.076653
0.426787 0.558122 0.000001 3.615097
0.466523 0.508353 0.000001 3.223663
0.506259 0.457329 0.000002 2.866319
0.545995 0.407015 0.000002 2.552761
0.585732 0.356059 0.000002 2.270148
0.625468 0.304826 0.000002 2.017531
0.665204 0.253136 0.000003 1.791137
0.704940 0.198890 0.000002 1.580829
0.744677 0.143406 0.000002 1.391235
0.784413 0.086686 0.000003 1.220898
0.824149 0.029203 0.000002 1.069544
0.863885 -0.031555 0.000003 0.929905
0.903621 -0.094695 0.000004 0.804074
