# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.198597 0.000000 15797.814055
-1.560025 4.180609 0.000000 15156.835460
-1.520288 4.152742 0.000000 14214.839467
-1.480552 4.120450 0.000000 13196.242806
-1.440816 4.088683 0.000000 12265.428778
-1.401080 4.033666 0.000000 10806.027818
-1.361343 4.006176 0.000000 10143.229720
-1.321607 3.975589 0.000000 9453.426040
-1.281871 3.945031 0.000000 8811.121684
-1.242135 3.926415 0.000000 8441.411447
-1.202399 3.901668 0.000000 7973.836711
-1.162662 3.866510 0.000000 7353.769646
-1.122926 3.806953 0.000000 6411.406430
-1.083190 3.755402 0.000000 5693.789229
-1.043454 3.683581 0.000000 4825.922112
-1.003717 3.630006 0.000000 4265.848586
-0.963981 3.575842 0.000000 3765.664221
-0.924245 3.543976 0.000000 3499.253851
-0.884509 3.500097 0.000000 3162.984863
-0.844773 3.423871 0.000000 2653.816668
-0.805036 3.360693 0.000000 2294.526393
-0.765300 3.316708 0.000000 2073.519286
-0.725564 3.265489 0.000000 1842.842754
-0.685828 3.200804 0.000000 1587.829069
-0.646091 3.146749 0.000000 1402.002206
-0.606355 3.098493 0.000000 1254.564478
-0.566619 3.037251 0.000000 1089.558125
-0.526883 2.989857 0.000000 976.913775
-0.487147 2.935102 0.000000 861.196050
-0.447410 2.887022 0.000000 770.942098
-0.407674 2.839558 0.000000 691.126877
-0.367938 2.792811 0.000000 620.597898
-0.328202 2.745972 0.000000 557.149524
-0.288465 2.701875 0.000000 503.354332
-0.248729 2.657553 0.000000 454.518913
-0.208993 2.614952 0.000000 412.050863
-0.169257 2.573870 0.000000 374.860329
-0.129520 2.533403 0.000000 341.508864
-0.089784 2.492525 0.000001 310.830355
-0.050048 2.452243 0.000001 283.297175
-0.010312 2.411306 0.000001 257.812737
0.029424 2.370626 0.000001 234.760038
0.069161 2.328787 0.000001 213.199291
0.108897 2.285046 0.000001 192.772031
0.148633 2.239652 0.000001 173.639794
0.188369 2.192165 0.000002 155.654499
0.228106 2.142253 0.000002 138.754560
0.267842 2.089780 0.000003 122.962946
0.307578 2.033762 0.000002 108.082883
0.347314 1.975375 0.000002 94.486603
0.387050 1.913272 0.000002 81.896653
0.426787 1.849306 0.000002 70.680638
0.466523 1.783128 0.000003 60.690678
0.506259 1.715360 0.000002 51.922448
0.545995 1.645114 0.000002 44.168106
0.585732 1.573711 0.000003 37.471875
0.625468 1.499991 0.000001 31.621912
0.665204 1.425002 0.000001 26.607177
0.704940 1.348542 0.000001 22.311991
0.744677 1.271552 0.000002 18.687401
0.784413 1.193450 0.000002 15.611477
0.824149 1.115853 0.000020 13.055910
0.863885 1.036249 0.000004 10.870241
0.903621 0.954884 0.000035 9.011634
