# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.140275 0.000000 13812.577491
-1.560025 4.112182 0.000000 12947.380437
-1.520288 4.073078 0.000000 11832.535759
-1.480552 4.029877 0.000000 10712.150177
-1.440816 3.987676 0.000000 9720.203641
-1.401080 3.924463 0.000000 8403.551616
-1.361343 3.890148 0.000000 7765.110465
-1.321607 3.854980 0.000000 7161.094879
-1.281871 3.819994 0.000000 6606.843242
-1.242135 3.798218 0.000000 6283.730379
-1.202399 3.770516 0.000000 5895.433976
-1.162662 3.729434 0.000000 5363.324418
-1.122926 3.661596 0.000000 4587.713990
-1.083190 3.598578 0.000000 3968.057729
-1.043454 3.516891 0.000000 3287.692472
-1.003717 3.457640 0.000000 2868.403206
-0.963981 3.403252 0.000000 2530.766707
-0.924245 3.370994 0.000000 2349.602124
-0.884509 3.319827 0.000000 2088.461868
-0.844773 3.233054 0.000000 1710.226778
-0.805036 3.162193 0.000000 1452.754586
-0.765300 3.117183 0.000000 1309.732664
-0.725564 3.061561 0.000000 1152.287936
-0.685828 2.986624 0.000000 969.669967
-0.646091 2.927914 0.000000 847.059561
-0.606355 2.873779 0.000000 747.788799
-0.566619 2.804689 0.000000 637.805548
-0.526883 2.749428 0.000000 561.600211
-0.487147 2.688468 0.000000 488.053661
-0.447410 2.632854 0.000000 429.391920
-0.407674 2.576881 0.000000 377.468294
-0.367938 2.523154 0.000000 333.544236
-0.328202 2.467886 0.000000 293.687328
-0.288465 2.414429 0.000000 259.674171
-0.248729 2.362783 0.000000 230.559063
-0.208993 2.312850 0.000000 205.517874
-0.169257 2.264782 0.000000 183.984441
-0.129520 2.218083 0.000000 165.227264
-0.089784 2.171535 0.000001 148.434286
-0.050048 2.126801 0.000000 133.905971
-0.010312 2.083473 0.000001 121.191507
0.029424 2.040649 0.000001 109.811569
0.069161 1.997159 0.000001 99.347678
0.108897 1.954053 0.000001 89.960340
0.148633 1.910146 0.000001 81.309780
0.188369 1.866230 0.000002 73.489663
0.228106 1.820761 0.000002 66.184691
0.267842 1.773095 0.000002 59.304839
0.307578 1.723717 0.000004 52.930734
0.347314 1.671733 0.000004 46.959453
0.387050 1.617734 0.000002 41.469580
0.426787 1.560953 0.000004 36.386926
0.466523 1.501591 0.000002 31.738483
0.506259 1.439733 0.000002 27.525133
0.545995 1.373893 0.000003 23.653006
0.585732 1.306537 0.000004 20.254767
0.625468 1.237164 0.000002 17.264711
0.665204 1.165620 0.000002 14.642527
0.704940 1.092933 0.000002 12.385966
0.744677 1.017285 0.000013 10.405306
0.784413 0.940580 0.000010 8.720786
0.824149 0.862657 0.000010 7.288452
0.863885 0.783252 0.000012 6.070496
0.903621 0.705315 0.000031 5.072758
