# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.925000 0.000000 8413.950665
-1.560025 3.893244 0.000000 7820.667401
-1.520288 3.851021 0.000000 7096.111224
-1.480552 3.803870 0.000000 6366.045179
-1.440816 3.756226 0.000000 5704.607036
-1.401080 3.691222 0.000000 4911.587637
-1.361343 3.650142 0.000000 4468.296484
-1.321607 3.610209 0.000000 4075.763228
-1.281871 3.572680 0.000000 3738.345827
-1.242135 3.549411 0.000000 3543.321336
-1.202399 3.523734 0.000000 3339.900895
-1.162662 3.486811 0.000000 3067.688354
-1.122926 3.426271 0.000000 2668.524213
-1.083190 3.361602 0.000000 2299.332401
-1.043454 3.274064 0.000000 1879.591951
-1.003717 3.201294 0.000000 1589.621700
-0.963981 3.139411 0.000000 1378.514138
-0.924245 3.108423 0.000000 1283.580327
-0.884509 3.067213 0.000000 1167.382094
-0.844773 2.984584 0.000000 965.126376
-0.805036 2.898264 0.000000 791.159380
-0.765300 2.841676 0.000000 694.505957
-0.725564 2.792468 0.000000 620.108431
-0.685828 2.717947 0.000000 522.331949
-0.646091 2.645184 0.000000 441.757199
-0.606355 2.588487 0.000000 387.692232
-0.566619 2.517202 0.000000 329.004415
-0.526883 2.449023 0.000000 281.204760
-0.487147 2.387327 0.000000 243.964857
-0.447410 2.321748 0.000000 209.771911
-0.407674 2.257665 0.000000 180.994139
-0.367938 2.195556 0.000000 156.875821
-0.328202 2.132947 0.000000 135.814662
-0.288465 2.068779 0.000000 117.159683
-0.248729 2.009323 0.000000 102.169760
-0.208993 1.949968 0.000000 89.118448
-0.169257 1.893033 0.000000 78.168669
-0.129520 1.836387 0.000000 68.609742
-0.089784 1.780763 0.000000 60.361814
-0.050048 1.727601 0.000000 53.407233
-0.010312 1.675317 0.000000 47.349566
0.029424 1.625302 0.000000 42.198893
0.069161 1.575474 0.000000 37.624729
0.108897 1.527343 0.000000 33.677666
0.148633 1.480488 0.000001 30.233372
0.188369 1.433336 0.000001 27.122719
0.228106 1.387154 0.000001 24.386646
0.267842 1.341822 0.000001 21.969449
0.307578 1.295646 0.000002 19.753348
0.347314 1.249435 0.000002 17.759481
0.387050 1.201665 0.000003 15.909580
0.426787 1.152802 0.000002 14.216692
0.466523 1.102066 0.000001 12.649197
0.506259 1.049943 0.000001 11.218622
0.545995 0.995279 0.000004 9.891672
0.585732 0.937632 0.000003 8.662118
0.625468 0.877810 0.000004 7.547453
0.665204 0.815124 0.000004 6.533021
0.704940 0.750871 0.000001 5.634660
0.744677 0.682466 0.000003 4.813478
0.784413 0.613238 0.000004 4.104205
0.824149 0.541746 0.000004 3.481255
0.863885 0.468205 0.000004 2.938973
0.903621 0.392804 0.000004 2.470558
