# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.868179 0.000000 7382.080169
-1.560025 3.842374 0.000000 6956.223632
-1.520288 3.807245 0.000000 6415.711550
-1.480552 3.767803 0.000000 5858.719466
-1.440816 3.727230 0.000000 5336.167635
-1.401080 3.670270 0.000000 4680.263520
-1.361343 3.633945 0.000000 4304.719115
-1.321607 3.597324 0.000000 3956.612571
-1.281871 3.561934 0.000000 3646.984588
-1.242135 3.538413 0.000000 3454.716793
-1.202399 3.511031 0.000000 3243.629562
-1.162662 3.472615 0.000000 2969.030035
-1.122926 3.413375 0.000000 2590.450299
-1.083190 3.352660 0.000000 2252.474143
-1.043454 3.271792 0.000000 1869.784914
-1.003717 3.205126 0.000000 1603.711857
-0.963981 3.145450 0.000000 1397.815495
-0.924245 3.110080 0.000000 1288.487012
-0.884509 3.064245 0.000000 1159.429624
-0.844773 2.981976 0.000000 959.347332
-0.805036 2.901771 0.000000 797.574168
-0.765300 2.846223 0.000000 701.815363
-0.725564 2.792535 0.000000 620.205065
-0.685828 2.716483 0.000000 520.574168
-0.646091 2.646864 0.000000 443.469882
-0.606355 2.587765 0.000000 387.047944
-0.566619 2.514889 0.000000 327.256422
-0.526883 2.446725 0.000000 279.720498
-0.487147 2.383688 0.000000 241.928843
-0.447410 2.316831 0.000000 207.410521
-0.407674 2.251737 0.000000 178.540341
-0.367938 2.188280 0.000000 154.269231
-0.328202 2.124042 0.000000 133.058137
-0.288465 2.058667 0.000000 114.463233
-0.248729 1.997780 0.000000 99.490103
-0.208993 1.936899 0.000000 86.476641
-0.169257 1.878433 0.000000 75.584388
-0.129520 1.820806 0.000000 66.191995
-0.089784 1.763264 0.000001 57.977945
-0.050048 1.708891 0.000000 51.155279
-0.010312 1.655358 0.000000 45.222795
0.029424 1.603766 0.000000 40.157407
0.069161 1.552321 0.000000 35.671394
0.108897 1.502449 0.000000 31.801534
0.148633 1.453808 0.000001 28.431939
0.188369 1.405592 0.000001 25.444291
0.228106 1.358006 0.000001 22.803646
0.267842 1.310539 0.000001 20.442632
0.307578 1.262847 0.000001 18.316576
0.347314 1.214801 0.000001 16.398270
0.387050 1.163754 0.000002 14.579722
0.426787 1.115663 0.000002 13.051474
0.466523 1.062759 0.000001 11.554643
0.506259 1.010276 0.000002 10.239313
0.545995 0.952137 0.000004 8.956263
0.585732 0.892325 0.000005 7.803928
0.625468 0.829946 0.000004 6.759826
0.665204 0.766359 0.000005 5.839130
0.704940 0.699071 0.000004 5.001058
0.744677 0.629187 0.000004 4.257729
0.784413 0.556814 0.000004 3.604166
0.824149 0.483016 0.000005 3.040920
0.863885 0.406518 0.000005 2.549805
0.903621 0.328461 0.000005 2.130346
