# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.097374 0.000000 12513.354330
-1.560025 4.071225 0.000000 11782.153851
-1.520288 4.035158 0.000000 10843.211053
-1.480552 3.994424 0.000000 9872.422039
-1.440816 3.953740 0.000000 8989.597205
-1.401080 3.891560 0.000000 7790.410529
-1.361343 3.855407 0.000000 7168.147562
-1.321607 3.817691 0.000000 6571.892191
-1.281871 3.779858 0.000000 6023.631084
-1.242135 3.755952 0.000000 5701.016744
-1.202399 3.728590 0.000000 5352.904689
-1.162662 3.691878 0.000000 4919.011417
-1.122926 3.632156 0.000000 4287.022803
-1.083190 3.576674 0.000000 3772.887011
-1.043454 3.497788 0.000000 3146.212156
-1.003717 3.432717 0.000000 2708.424919
-0.963981 3.369725 0.000000 2342.746258
-0.924245 3.334288 0.000000 2159.176455
-0.884509 3.292490 0.000000 1961.053263
-0.844773 3.216468 0.000000 1646.145334
-0.805036 3.141975 0.000000 1386.674233
-0.765300 3.086784 0.000000 1221.191495
-0.725564 3.035404 0.000000 1084.934535
-0.685828 2.968447 0.000000 929.921931
-0.646091 2.904280 0.000000 802.193666
-0.606355 2.849545 0.000000 707.204165
-0.566619 2.784216 0.000000 608.437653
-0.526883 2.726580 0.000000 532.819236
-0.487147 2.667255 0.000000 464.787634
-0.447410 2.610893 0.000000 408.218417
-0.407674 2.554844 0.000000 358.793225
-0.367938 2.501449 0.000000 317.284315
-0.328202 2.446462 0.000000 279.551432
-0.288465 2.393156 0.000000 247.261122
-0.248729 2.341693 0.000000 219.630393
-0.208993 2.291950 0.000000 195.861658
-0.169257 2.244230 0.000000 175.480532
-0.129520 2.197654 0.000000 157.635422
-0.089784 2.151424 0.000000 141.717481
-0.050048 2.107595 0.000000 128.113174
-0.010312 2.064568 0.000000 116.029126
0.029424 2.022385 0.000000 105.289365
0.069161 1.979814 0.000000 95.458183
0.108897 1.938263 0.000001 86.748341
0.148633 1.896479 0.000001 78.791110
0.188369 1.853617 0.000001 71.386216
0.228106 1.809730 0.000001 64.524765
0.267842 1.764333 0.000001 58.120622
0.307578 1.717430 0.000001 52.170727
0.347314 1.668412 0.000001 46.602546
0.387050 1.617070 0.000001 41.406403
0.426787 1.563028 0.000001 36.561565
0.466523 1.506724 0.000002 32.115908
0.506259 1.447536 0.000001 28.024187
0.545995 1.385490 0.000002 24.293241
0.585732 1.322114 0.000003 20.994508
0.625468 1.254296 0.000002 17.959401
0.665204 1.186042 0.000002 15.347482
0.704940 1.115808 0.000002 13.055827
0.744677 1.044708 0.000002 11.084143
0.784413 0.972990 0.000016 9.396199
0.824149 0.898148 0.000020 7.908641
0.863885 0.822690 0.000022 6.647191
0.903621 0.746335 0.000031 5.575235
