# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.611240 0.000000 4085.447341
-1.560025 3.583269 0.000000 3830.619158
-1.520288 3.546943 0.000000 3523.243624
-1.480552 3.506345 0.000000 3208.816209
-1.440816 3.464405 0.000000 2913.432045
-1.401080 3.409289 0.000000 2566.188522
-1.361343 3.369922 0.000000 2343.807277
-1.321607 3.331506 0.000000 2145.386540
-1.281871 3.294618 0.000000 1970.687693
-1.242135 3.269037 0.000000 1857.962689
-1.202399 3.241041 0.000000 1741.969409
-1.162662 3.204059 0.000000 1599.776052
-1.122926 3.148893 0.000000 1408.939742
-1.083190 3.088251 0.000000 1225.323703
-1.043454 3.008614 0.000000 1020.032400
-1.003717 2.938050 0.000000 867.061492
-0.963981 2.876215 0.000000 751.995435
-0.924245 2.839570 0.000000 691.146550
-0.884509 2.796552 0.000000 625.968270
-0.844773 2.719195 0.000000 523.835723
-0.805036 2.634602 0.000000 431.123871
-0.765300 2.572836 0.000000 373.969308
-0.725564 2.521714 0.000000 332.440097
-0.685828 2.448047 0.000000 280.573483
-0.646091 2.370703 0.000000 234.802281
-0.606355 2.310660 0.000000 204.484178
-0.566619 2.237901 0.000000 172.942022
-0.526883 2.162479 0.000000 145.371460
-0.487147 2.099246 0.000000 125.674153
-0.447410 2.025999 0.000000 106.169185
-0.407674 1.956366 0.000000 90.440992
-0.367938 1.886465 0.000000 76.995429
-0.328202 1.818121 0.000000 65.784136
-0.288465 1.745383 0.000000 55.639407
-0.248729 1.677372 0.000000 47.574205
-0.208993 1.609785 0.000000 40.717804
-0.169257 1.542924 0.000000 34.907890
-0.129520 1.476972 0.000000 29.989697
-0.089784 1.411790 0.000000 25.810114
-0.050048 1.347690 0.000000 22.268418
-0.010312 1.284344 0.000000 19.246141
0.029424 1.223536 0.000000 16.731507
0.069161 1.163115 0.000000 14.558437
0.108897 1.103927 0.000000 12.703577
0.148633 1.046846 0.000000 11.138985
0.188369 0.991129 0.000000 9.797804
0.228106 0.936674 0.000000 8.643169
0.267842 0.883764 0.000001 7.651775
0.307578 0.831946 0.000000 6.791171
0.347314 0.781101 0.000001 6.040866
0.387050 0.730745 0.000001 5.379515
0.426787 0.681351 0.000001 4.801194
0.466523 0.631893 0.000001 4.284398
0.506259 0.581919 0.000002 3.818698
0.545995 0.532141 0.000002 3.405148
0.585732 0.481661 0.000002 3.031489
0.625468 0.430032 0.000002 2.691701
0.665204 0.377248 0.000003 2.383641
0.704940 0.322482 0.000002 2.101249
0.744677 0.264513 0.000002 1.838687
0.784413 0.205296 0.000003 1.604319
0.824149 0.143686 0.000003 1.392128
0.863885 0.079292 0.000002 1.200291
0.903621 0.015390 0.000005 1.036047
