# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.161935 0.000000 14518.929244
-1.560025 4.150507 0.000000 14141.867542
-1.520288 4.130290 0.000000 13498.620284
-1.480552 4.106248 0.000000 12771.661935
-1.440816 4.080979 0.000000 12049.784312
-1.401080 4.033191 0.000000 10794.208627
-1.361343 4.008589 0.000000 10199.733368
-1.321607 3.979313 0.000000 9534.837390
-1.281871 3.949175 0.000000 8895.594482
-1.242135 3.930117 0.000000 8513.675377
-1.202399 3.905932 0.000000 8052.523498
-1.162662 3.875476 0.000000 7507.173070
-1.122926 3.824848 0.000000 6681.095453
-1.083190 3.784078 0.000000 6082.447372
-1.043454 3.720628 0.000000 5255.669740
-1.003717 3.667844 0.000000 4654.190886
-0.963981 3.608269 0.000000 4057.596770
-0.924245 3.572640 0.000000 3738.002993
-0.884509 3.535435 0.000000 3431.112195
-0.844773 3.470781 0.000000 2956.517485
-0.805036 3.410879 0.000000 2575.602700
-0.765300 3.361000 0.000000 2296.147949
-0.725564 3.311602 0.000000 2049.281178
-0.685828 3.255447 0.000000 1800.720198
-0.646091 3.201851 0.000000 1591.660145
-0.606355 3.153759 0.000000 1424.815810
-0.566619 3.096932 0.000000 1250.063715
-0.526883 3.051265 0.000000 1125.290136
-0.487147 2.999334 0.000000 998.467064
-0.447410 2.953434 0.000000 898.325214
-0.407674 2.908812 0.000000 810.609017
-0.367938 2.864179 0.000000 731.440059
-0.328202 2.820534 0.000000 661.505412
-0.288465 2.778704 0.000000 600.763301
-0.248729 2.736951 0.000000 545.694737
-0.208993 2.697078 0.000000 497.826040
-0.169257 2.658247 0.000000 455.246403
-0.129520 2.620052 0.000000 416.918459
-0.089784 2.581247 0.000000 381.281563
-0.050048 2.542437 0.000001 348.686655
-0.010312 2.502670 0.000001 318.177355
0.029424 2.462328 0.000000 289.952536
0.069161 2.421519 0.000001 263.947311
0.108897 2.377842 0.000001 238.692912
0.148633 2.332166 0.000001 214.864105
0.188369 2.284570 0.000001 192.560504
0.228106 2.234500 0.000002 171.591543
0.267842 2.180882 0.000002 151.662027
0.307578 2.125262 0.000003 133.430319
0.347314 2.066914 0.000002 116.656632
0.387050 2.005753 0.000002 101.332181
0.426787 1.942207 0.000003 87.538939
0.466523 1.877415 0.000002 75.406747
0.506259 1.810042 0.000002 64.571103
0.545995 1.739722 0.000003 54.917916
0.585732 1.672066 0.000004 46.995446
0.625468 1.600918 0.000007 39.893421
0.665204 1.527673 0.000008 33.701986
0.704940 1.453876 0.000010 28.435034
0.744677 1.378651 0.000010 23.912639
0.784413 1.302210 0.000015 20.052760
0.824149 1.225473 0.000016 16.804904
0.863885 1.148492 0.000019 14.075006
0.903621 1.070976 0.000028 11.773681
