# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.307187 0.000000 20285.554071
-1.560025 4.297010 0.000000 19815.691964
-1.520288 4.277547 0.000000 18947.241209
-1.480552 4.254257 0.000000 17957.924578
-1.440816 4.229909 0.000000 16978.861799
-1.401080 4.180408 0.000000 15149.820667
-1.361343 4.157560 0.000000 14373.419156
-1.321607 4.128884 0.000000 13455.016942
-1.281871 4.099795 0.000000 12583.312801
-1.242135 4.081853 0.000000 12074.049195
-1.202399 4.057891 0.000000 11425.902424
-1.162662 4.027895 0.000000 10663.389975
-1.122926 3.975261 0.000000 9446.277535
-1.083190 3.936484 0.000000 8639.409333
-1.043454 3.874147 0.000000 7484.219091
-1.003717 3.824686 0.000000 6678.602135
-0.963981 3.766237 0.000000 5837.629567
-0.924245 3.732331 0.000000 5399.220852
-0.884509 3.695438 0.000000 4959.501175
-0.844773 3.631464 0.000000 4280.195641
-0.805036 3.577078 0.000000 3776.399877
-0.765300 3.531219 0.000000 3397.966775
-0.725564 3.483913 0.000000 3047.285518
-0.685828 3.430464 0.000000 2694.409495
-0.646091 3.382280 0.000000 2411.456573
-0.606355 3.338909 0.000000 2182.269372
-0.566619 3.285939 0.000000 1931.696929
-0.526883 3.247992 0.000000 1770.075155
-0.487147 3.197723 0.000000 1576.603274
-0.447410 3.158109 0.000000 1439.157745
-0.407674 3.117641 0.000000 1311.112620
-0.367938 3.077348 0.000000 1194.942870
-0.328202 3.038863 0.000000 1093.609834
-0.288465 3.001846 0.000000 1004.257633
-0.248729 2.964586 0.000000 921.691048
-0.208993 2.929077 0.000000 849.329592
-0.169257 2.893122 0.000000 781.846390
-0.129520 2.856743 0.000001 719.021514
-0.089784 2.818906 0.000001 659.028704
-0.050048 2.780965 0.000001 603.897390
-0.010312 2.739941 0.000001 549.464392
0.029424 2.698461 0.000001 499.413200
0.069161 2.654167 0.000001 450.988214
0.108897 2.607518 0.000001 405.056226
0.148633 2.558050 0.000001 361.449989
0.188369 2.505931 0.000001 320.574675
0.228106 2.451718 0.000001 282.953607
0.267842 2.395821 0.000001 248.781225
0.307578 2.336223 0.000001 216.880122
0.347314 2.273841 0.000003 187.860091
0.387050 2.209236 0.000002 161.894452
0.426787 2.144688 0.000002 139.535194
0.466523 2.078251 0.000002 119.742267
0.506259 2.010746 0.000002 102.503962
0.545995 1.939892 0.000002 87.073814
0.585732 1.869074 0.000001 73.972794
0.625468 1.796759 0.000003 62.625463
0.665204 1.723872 0.000003 52.949990
0.704940 1.649975 0.000003 44.665110
0.744677 1.575216 0.000003 37.601753
0.784413 1.500218 0.000025 31.634479
0.824149 1.421646 0.000006 26.401758
0.863885 1.343527 0.000009 22.054966
0.903621 1.267453 0.000038 18.508292
