# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.307405 0.000000 20295.723879
-1.560025 4.297035 0.000000 19816.867347
-1.520288 4.277558 0.000000 18947.740557
-1.480552 4.254420 0.000000 17964.671767
-1.440816 4.230382 0.000000 16997.350240
-1.401080 4.180372 0.000000 15148.568069
-1.361343 4.157430 0.000000 14369.098935
-1.321607 4.129025 0.000000 13459.363812
-1.281871 4.099616 0.000000 12578.100904
-1.242135 4.081618 0.000000 12067.501017
-1.202399 4.058074 0.000000 11430.694363
-1.162662 4.027694 0.000000 10658.426542
-1.122926 3.975037 0.000000 9441.404400
-1.083190 3.936530 0.000000 8640.315042
-1.043454 3.874020 0.000000 7482.035906
-1.003717 3.824591 0.000000 6677.142724
-0.963981 3.766149 0.000000 5836.439484
-0.924245 3.732316 0.000000 5399.029250
-0.884509 3.695573 0.000000 4961.035881
-0.844773 3.631374 0.000000 4279.301904
-0.805036 3.576839 0.000000 3774.320220
-0.765300 3.531200 0.000000 3397.815732
-0.725564 3.483954 0.000000 3047.569310
-0.685828 3.430457 0.000000 2694.367155
-0.646091 3.382345 0.000000 2411.814814
-0.606355 3.339110 0.000000 2183.278860
-0.566619 3.285929 0.000000 1931.651545
-0.526883 3.247972 0.000000 1769.990342
-0.487147 3.198022 0.000000 1577.688325
-0.447410 3.158149 0.000000 1439.291012
-0.407674 3.118086 0.000000 1312.458704
-0.367938 3.077889 0.000001 1196.430968
-0.328202 3.039390 0.000001 1094.935880
-0.288465 3.002287 0.000001 1005.277729
-0.248729 2.964913 0.000001 922.382866
-0.208993 2.929336 0.000001 849.834020
-0.169257 2.893291 0.000001 782.149740
-0.129520 2.856693 0.000001 718.937124
-0.089784 2.818921 0.000001 659.049570
-0.050048 2.780873 0.000001 603.768148
-0.010312 2.739634 0.000001 549.074146
0.029424 2.697812 0.000001 498.665359
0.069161 2.654136 0.000001 450.955225
0.108897 2.607664 0.000002 405.191824
0.148633 2.558105 0.000001 361.494835
0.188369 2.506411 0.000001 320.927813
0.228106 2.452635 0.000002 283.550262
0.267842 2.395584 0.000002 248.645232
0.307578 2.335680 0.000002 216.608108
0.347314 2.273630 0.000003 187.768321
0.387050 2.209574 0.000003 162.019426
0.426787 2.144819 0.000003 139.576102
0.466523 2.078185 0.000004 119.722884
0.506259 2.010526 0.000003 102.451765
0.545995 1.940422 0.000004 87.179342
0.585732 1.870621 0.000004 74.235409
0.625468 1.797610 0.000006 62.747339
0.665204 1.724100 0.000011 52.975471
0.704940 1.650674 0.000004 44.736715
0.744677 1.571915 0.000010 37.315689
0.784413 1.500933 0.000012 31.688730
0.824149 1.425049 0.000014 26.608259
0.863885 1.345506 0.000020 22.154339
0.903621 1.267426 0.000030 18.507886
