# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.880962 0.000027 7601.508691
-1.560025 3.866933 0.000018 7360.234926
-1.520288 3.839577 0.000017 6910.955397
-1.480552 3.806987 0.000012 6411.481262
-1.440816 3.774507 0.000014 5949.436106
-1.401080 3.723367 0.000017 5288.435289
-1.361343 3.690054 0.000016 4897.970009
-1.321607 3.655725 0.000021 4525.594249
-1.281871 3.620801 0.000013 4176.109435
-1.242135 3.598393 0.000015 3966.051234
-1.202399 3.573534 0.000024 3745.228448
-1.162662 3.541935 0.000016 3482.549266
-1.122926 3.492800 0.000029 3109.809338
-1.083190 3.443200 0.000026 2774.221780
-1.043454 3.371663 0.000020 2352.972490
-1.003717 3.306070 0.000016 2023.175532
-0.963981 3.240047 0.000017 1737.833044
-0.924245 3.199983 0.000015 1584.703698
-0.884509 3.165735 0.000018 1464.514218
-0.844773 3.098016 0.000018 1253.068355
-0.805036 3.023685 0.000018 1055.949106
-0.765300 2.961842 0.000015 915.814246
-0.725564 2.910146 0.000026 812.991086
-0.685828 2.847611 0.000018 703.996076
-0.646091 2.781208 0.000021 604.171786
-0.606355 2.720806 0.000033 525.691166
-0.566619 2.656230 0.000022 453.084851
-0.526883 2.592055 0.000022 390.845852
-0.487147 2.534378 0.000020 342.241863
-0.447410 2.472189 0.000023 296.575455
-0.407674 2.411604 0.000028 257.951819
-0.367938 2.354833 0.000015 226.359244
-0.328202 2.296611 0.000025 197.949009
-0.288465 2.236555 0.000036 172.374393
-0.248729 2.183190 0.000031 152.447026
-0.208993 2.128351 0.000037 134.358733
-0.169257 2.075219 0.000035 118.887797
-0.129520 2.025375 0.000023 106.003885
-0.089784 1.974584 0.000033 94.299064
-0.050048 1.925460 0.000039 84.211333
-0.010312 1.878662 0.000027 75.613369
0.029424 1.833250 0.000023 68.107765
0.069161 1.785641 0.000036 61.031936
0.108897 1.741713 0.000049 55.157062
0.148633 1.697603 0.000040 49.832369
0.188369 1.651694 0.000039 44.833672
0.228106 1.607474 0.000076 40.485343
0.267842 1.561299 0.000059 36.405196
0.307578 1.515418 0.000071 32.753214
0.347314 1.466262 0.000063 29.249351
0.387050 1.416344 0.000084 26.070545
0.426787 1.363081 0.000081 23.061837
0.466523 1.308455 0.000076 20.336675
0.506259 1.246952 0.000067 17.652116
0.545995 1.187532 0.000167 15.386756
0.585732 1.122800 0.000246 13.250525
0.625468 1.058045 0.000273 11.413434
0.665204 0.986998 0.000285 9.690402
0.704940 0.911172 0.000299 8.137362
0.744677 0.837761 0.000216 6.874866
0.784413 0.763031 0.000310 5.785174
0.824149 0.687464 0.000423 4.858368
0.863885 0.611478 0.000407 4.078870
0.903621 0.537510 0.000371 3.440766
