# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.221526 0.000035 16651.245450
-1.560025 4.208816 0.000013 16172.790342
-1.520288 4.175556 0.000043 14978.129752
-1.480552 4.146665 0.000017 14016.026599
-1.440816 4.117372 0.000019 13101.685148
-1.401080 4.060581 0.000014 11496.047404
-1.361343 4.029179 0.000011 10694.326737
-1.321607 3.994079 0.000015 9863.795044
-1.281871 3.958937 0.000013 9097.187098
-1.242135 3.937304 0.000015 8655.052798
-1.202399 3.910863 0.000019 8143.637852
-1.162662 3.881441 0.000018 7610.273413
-1.122926 3.827948 0.000029 6727.942997
-1.083190 3.783065 0.000021 6067.600305
-1.043454 3.710631 0.000023 5135.444689
-1.003717 3.650592 0.000017 4472.524519
-0.963981 3.584566 0.000019 3841.685399
-0.924245 3.549087 0.000018 3540.344036
-0.884509 3.511877 0.000017 3249.658100
-0.844773 3.445086 0.000017 2786.422966
-0.805036 3.379113 0.000023 2393.642985
-0.765300 3.325741 0.000017 2116.911668
-0.725564 3.275096 0.000022 1883.843111
-0.685828 3.216622 0.000015 1646.594826
-0.646091 3.160867 0.000023 1448.151285
-0.606355 3.110961 0.000027 1290.916771
-0.566619 3.050791 0.000027 1123.902984
-0.526883 3.005429 0.000027 1012.434591
-0.487147 2.950381 0.000029 891.896424
-0.447410 2.900667 0.000028 795.431823
-0.407674 2.855047 0.000019 716.150533
-0.367938 2.808294 0.000036 642.999120
-0.328202 2.762918 0.000035 579.213026
-0.288465 2.721909 0.000035 527.020859
-0.248729 2.677247 0.000036 475.516300
-0.208993 2.636802 0.000049 433.201031
-0.169257 2.596404 0.000045 394.729566
-0.129520 2.558741 0.000058 361.916133
-0.089784 2.519329 0.000066 330.504491
-0.050048 2.481010 0.000076 302.575945
-0.010312 2.440118 0.000082 275.378133
0.029424 2.399624 0.000097 250.842297
0.069161 2.355798 0.000111 226.746844
0.108897 2.315939 0.000126 206.846313
0.148633 2.270196 0.000149 186.145481
0.188369 2.228600 0.000170 169.124861
0.228106 2.179527 0.000198 151.032697
0.267842 2.131774 0.000295 135.236722
0.307578 2.080155 0.000313 120.069834
0.347314 2.020611 0.000283 104.703227
0.387050 1.962706 0.000352 91.599810
0.426787 1.901984 0.000435 79.612618
0.466523 1.837785 0.000680 68.583668
0.506259 1.761417 0.000770 57.496998
0.545995 1.694827 0.000746 49.329903
0.585732 1.604673 0.000776 40.076041
0.625468 1.537406 0.001038 34.277988
0.665204 1.461268 0.001276 28.729688
0.704940 1.433161 0.001679 26.871669
0.744677 1.374416 0.001729 23.465808
0.784413 1.276142 0.002250 18.662149
0.824149 1.188751 0.001518 15.319892
0.863885 1.098866 0.001865 12.432900
0.903621 1.041973 0.002207 10.886570
