# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.970606 0.000029 9344.133872
-1.560025 3.939110 0.000016 8691.065086
-1.520288 3.902876 0.000024 7995.057358
-1.480552 3.854028 0.000035 7144.085850
-1.440816 3.809687 0.000024 6451.077731
-1.401080 3.745514 0.000014 5565.211208
-1.361343 3.696156 0.000014 4967.331819
-1.321607 3.656598 0.000022 4534.694577
-1.281871 3.610613 0.000015 4079.228270
-1.242135 3.578667 0.000016 3789.923142
-1.202399 3.545005 0.000024 3507.114427
-1.162662 3.508403 0.000020 3223.723718
-1.122926 3.453321 0.000024 2839.661032
-1.083190 3.394579 0.000021 2480.445168
-1.043454 3.310762 0.000031 2044.992569
-1.003717 3.232818 0.000022 1709.095199
-0.963981 3.156961 0.000030 1435.135679
-0.924245 3.116866 0.000023 1308.614947
-0.884509 3.078818 0.000020 1198.868770
-0.844773 3.003980 0.000021 1009.092330
-0.805036 2.915938 0.000039 823.847520
-0.765300 2.841071 0.000028 693.438009
-0.725564 2.797435 0.000025 627.157558
-0.685828 2.726624 0.000020 532.816657
-0.646091 2.648689 0.000038 445.247214
-0.606355 2.588703 0.000042 387.797878
-0.566619 2.519185 0.000041 330.438479
-0.526883 2.448374 0.000056 280.702228
-0.487147 2.386392 0.000050 243.376008
-0.447410 2.318772 0.000041 208.294444
-0.407674 2.251976 0.000036 178.604985
-0.367938 2.190020 0.000059 154.839934
-0.328202 2.124946 0.000050 133.300366
-0.288465 2.060779 0.000057 114.986454
-0.248729 1.999277 0.000057 99.803600
-0.208993 1.939280 0.000066 86.921525
-0.169257 1.882288 0.000064 76.232736
-0.129520 1.823072 0.000063 66.516126
-0.089784 1.769088 0.000099 58.730018
-0.050048 1.715296 0.000092 51.890099
-0.010312 1.664066 0.000108 46.112498
0.029424 1.612457 0.000062 40.955590
0.069161 1.563937 0.000106 36.617824
0.108897 1.511067 0.000121 32.418160
0.148633 1.467292 0.000204 29.297046
0.188369 1.418683 0.000181 26.197814
0.228106 1.380364 0.000214 23.981219
0.267842 1.326833 0.000112 21.211758
0.307578 1.289936 0.000339 19.460586
0.347314 1.243093 0.000184 17.485168
0.387050 1.200780 0.000234 15.857706
0.426787 1.165382 0.000232 14.616649
0.466523 1.126795 0.000248 13.372891
0.506259 1.077662 0.000311 11.938392
0.545995 1.029005 0.000374 10.669496
0.585732 0.980925 0.000323 9.553921
0.625468 0.935774 0.000385 8.607723
0.665204 0.918192 0.000723 8.251401
0.704940 0.811558 0.000968 6.446557
0.744677 0.783562 0.001338 6.032263
0.784413 0.770415 0.002038 5.830720
0.824149 0.722103 0.003016 5.189906
0.863885 0.687059 0.003893 4.765361
0.903621 0.623441 0.005492 4.081271
