# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.883453 0.000046 7644.485641
-1.560025 3.868198 0.000031 7381.196424
-1.520288 3.845505 0.000056 7004.461466
-1.480552 3.822558 0.000087 6642.904173
-1.440816 3.793991 0.000059 6220.905354
-1.401080 3.752185 0.000046 5650.412095
-1.361343 3.723973 0.000037 5295.261542
-1.321607 3.689588 0.000046 4891.946436
-1.281871 3.657566 0.000044 4544.265403
-1.242135 3.633671 0.000035 4301.217226
-1.202399 3.609189 0.000043 4065.282889
-1.162662 3.578116 0.000038 3784.680588
-1.122926 3.530098 0.000056 3388.200764
-1.083190 3.484569 0.000042 3051.206672
-1.043454 3.424593 0.000050 2657.528183
-1.003717 3.366183 0.000044 2323.172948
-0.963981 3.304862 0.000061 2017.076928
-0.924245 3.264874 0.000041 1839.842547
-0.884509 3.226335 0.000040 1683.611408
-0.844773 3.160574 0.000041 1447.038558
-0.805036 3.096564 0.000071 1248.531294
-0.765300 3.038619 0.000046 1092.730371
-0.725564 2.984626 0.000069 964.867949
-0.685828 2.926970 0.000069 844.911850
-0.646091 2.863736 0.000068 730.430296
-0.606355 2.808634 0.000069 643.391161
-0.566619 2.744754 0.000066 555.394241
-0.526883 2.683491 0.000073 482.305745
-0.487147 2.628962 0.000065 425.413762
-0.447410 2.569181 0.000065 370.706390
-0.407674 2.514642 0.000049 326.985460
-0.367938 2.463016 0.000094 290.268656
-0.328202 2.408075 0.000082 255.791595
-0.288465 2.354354 0.000083 226.028209
-0.248729 2.303271 0.000099 200.929871
-0.208993 2.253431 0.000105 179.138810
-0.169257 2.206772 0.000100 160.894815
-0.129520 2.160376 0.000111 144.583866
-0.089784 2.114247 0.000119 130.009133
-0.050048 2.072217 0.000121 118.015140
-0.010312 2.030083 0.000132 107.097251
0.029424 1.990077 0.000154 97.661459
0.069161 1.947011 0.000161 88.438023
0.108897 1.906437 0.000184 80.540266
0.148633 1.866406 0.000208 73.439159
0.188369 1.825562 0.000227 66.840605
0.228106 1.780647 0.000282 60.255485
0.267842 1.735708 0.000220 54.350304
0.307578 1.688365 0.000363 48.700140
0.347314 1.637382 0.000383 43.301091
0.387050 1.588041 0.000482 38.630545
0.426787 1.534554 0.000481 34.154451
0.466523 1.478169 0.000518 29.989950
0.506259 1.419143 0.000416 26.193043
0.545995 1.362186 0.000287 22.989288
0.585732 1.296013 0.000300 19.738896
0.625468 1.243435 0.000368 17.481841
0.665204 1.208981 0.000347 16.150325
0.704940 1.181268 0.000353 15.151527
0.744677 1.093365 0.000396 12.372350
0.784413 1.048151 0.000401 11.148775
0.824149 0.987818 0.000473 9.699062
0.863885 0.920983 0.000520 8.313519
0.903621 0.852503 0.000542 7.099932
