# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.133196 0.000010 13588.557936
-1.560025 4.113188 0.000005 12977.084034
-1.520288 4.086409 0.000007 12200.926180
-1.480552 4.056766 0.000004 11396.136650
-1.440816 4.027466 0.000005 10652.577851
-1.401080 3.974112 0.000006 9421.029473
-1.361343 3.944472 0.000003 8799.614504
-1.321607 3.909605 0.000004 8120.750331
-1.281871 3.873009 0.000003 7464.501253
-1.242135 3.848145 0.000003 7049.168150
-1.202399 3.819667 0.000005 6601.673941
-1.162662 3.786500 0.000004 6116.337756
-1.122926 3.734859 0.000007 5430.520153
-1.083190 3.693709 0.000006 4939.644508
-1.043454 3.632039 0.000008 4285.681132
-1.003717 3.570197 0.000005 3716.933953
-0.963981 3.504108 0.000006 3192.231083
-0.924245 3.460139 0.000006 2884.868711
-0.884509 3.419693 0.000005 2628.341270
-0.844773 3.356140 0.000005 2270.544359
-0.805036 3.296875 0.000007 1980.883598
-0.765300 3.239929 0.000005 1737.475880
-0.725564 3.181249 0.000007 1517.864874
-0.685828 3.122764 0.000005 1326.638440
-0.646091 3.069829 0.000006 1174.397172
-0.606355 3.013807 0.000008 1032.258930
-0.566619 2.951543 0.000006 894.392059
-0.526883 2.902920 0.000008 799.654889
-0.487147 2.843002 0.000008 696.599656
-0.447410 2.793486 0.000008 621.538997
-0.407674 2.742951 0.000007 553.268329
-0.367938 2.693407 0.000010 493.609502
-0.328202 2.644316 0.000013 440.844132
-0.288465 2.596610 0.000015 394.979506
-0.248729 2.550154 0.000017 354.907176
-0.208993 2.505683 0.000017 320.362908
-0.169257 2.462043 0.000020 289.731679
-0.129520 2.418339 0.000021 261.993596
-0.089784 2.375170 0.000023 237.200680
-0.050048 2.332641 0.000031 215.064729
-0.010312 2.290011 0.000030 194.958538
0.029424 2.249292 0.000030 177.509646
0.069161 2.207508 0.000034 161.223510
0.108897 2.161836 0.000051 145.117252
0.148633 2.118049 0.000050 131.199965
0.188369 2.074117 0.000059 118.571754
0.228106 2.025891 0.000072 106.102414
0.267842 1.978307 0.000106 95.074144
0.307578 1.922857 0.000126 83.669440
0.347314 1.865906 0.000114 73.391025
0.387050 1.812254 0.000283 64.804198
0.426787 1.749365 0.000224 56.085275
0.466523 1.692319 0.000271 49.169500
0.506259 1.628292 0.000237 42.437137
0.545995 1.558782 0.000347 36.139501
0.585732 1.485714 0.000296 30.551533
0.625468 1.412059 0.000286 25.786923
0.665204 1.340910 0.000382 21.879154
0.704940 1.255685 0.000687 17.951645
0.744677 1.191230 0.000473 15.493166
0.784413 1.150307 0.000326 14.110993
0.824149 1.070777 0.000345 11.748522
0.863885 0.996894 0.000464 9.904330
0.903621 0.912805 0.000708 8.150317
