# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.613241 0.000000 4104.312549
-1.560025 3.579936 0.000000 3801.332798
-1.520288 3.537465 0.000000 3447.185805
-1.480552 3.490470 0.000000 3093.642694
-1.440816 3.441986 0.000000 2766.851240
-1.401080 3.381184 0.000000 2405.381601
-1.361343 3.338018 0.000000 2177.797548
-1.321607 3.297327 0.000000 1983.018455
-1.281871 3.260490 0.000000 1821.753466
-1.242135 3.236392 0.000000 1723.421477
-1.202399 3.210121 0.000000 1622.260150
-1.162662 3.173355 0.000000 1490.577023
-1.122926 3.115348 0.000000 1304.208100
-1.083190 3.047479 0.000000 1115.522276
-1.043454 2.959241 0.000000 910.416990
-1.003717 2.883248 0.000000 764.272313
-0.963981 2.822241 0.000000 664.110267
-0.924245 2.790979 0.000000 617.986211
-0.884509 2.749377 0.000000 561.534476
-0.844773 2.665405 0.000000 462.812380
-0.805036 2.573312 0.000000 374.379237
-0.765300 2.513126 0.000000 325.930962
-0.725564 2.465641 0.000000 292.173729
-0.685828 2.387239 0.000000 243.914855
-0.646091 2.305727 0.000000 202.174675
-0.606355 2.247838 0.000000 176.944454
-0.566619 2.171662 0.000000 148.477804
-0.526883 2.094956 0.000000 124.438502
-0.487147 2.030829 0.000000 107.356513
-0.447410 1.955144 0.000000 90.186880
-0.407674 1.884376 0.000000 76.625959
-0.367938 1.812784 0.000001 64.980419
-0.328202 1.742630 0.000000 55.287831
-0.288465 1.667818 0.000000 46.539084
-0.248729 1.597778 0.000000 39.607463
-0.208993 1.528259 0.000000 33.748812
-0.169257 1.459268 0.000001 28.791678
-0.129520 1.391096 0.000000 24.609074
-0.089784 1.323378 0.000000 21.056099
-0.050048 1.256441 0.000000 18.048431
-0.010312 1.190834 0.000000 15.517898
0.029424 1.126995 0.000000 13.396579
0.069161 1.064339 0.000001 11.596771
0.108897 1.002170 0.000001 10.050055
0.148633 0.941478 0.000001 8.739305
0.188369 0.883187 0.000001 7.641629
0.228106 0.825600 0.000001 6.692655
0.267842 0.769371 0.000001 5.879888
0.307578 0.715258 0.000001 5.191053
0.347314 0.661253 0.000001 4.584075
0.387050 0.609164 0.000001 4.065944
0.426787 0.557774 0.000001 3.612199
0.466523 0.506776 0.000001 3.211979
0.506259 0.455738 0.000001 2.855846
0.545995 0.405181 0.000002 2.542007
0.585732 0.355455 0.000002 2.266993
0.625468 0.304059 0.000002 2.013975
0.665204 0.251783 0.000003 1.785573
0.704940 0.198175 0.000002 1.578230
0.744677 0.143383 0.000003 1.391155
0.784413 0.086156 0.000002 1.219414
0.824149 0.027638 0.000003 1.065694
0.863885 -0.033004 0.000003 0.926808
0.903621 -0.095732 0.000003 0.802160
