# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.410915 0.000015 2575.613141
-1.560025 3.368144 0.000024 2333.937093
-1.520288 3.314063 0.000016 2060.748162
-1.480552 3.257045 0.000019 1807.182771
-1.440816 3.195952 0.000020 1570.022715
-1.401080 3.127418 0.000018 1340.840665
-1.361343 3.075240 0.000018 1189.044989
-1.321607 3.025889 0.000022 1061.302546
-1.281871 2.981233 0.000018 957.616732
-1.242135 2.950107 0.000018 891.387616
-1.202399 2.917316 0.000026 826.523807
-1.162662 2.874161 0.000017 748.379687
-1.122926 2.810605 0.000025 646.466744
-1.083190 2.733591 0.000025 541.418568
-1.043454 2.633588 0.000022 430.068648
-1.003717 2.546607 0.000019 352.017073
-0.963981 2.478989 0.000025 301.252508
-0.924245 2.440117 0.000018 275.470541
-0.884509 2.396250 0.000019 249.004407
-0.844773 2.305557 0.000017 202.077183
-0.805036 2.201346 0.000025 158.960060
-0.765300 2.130055 0.000022 134.897924
-0.725564 2.080403 0.000021 120.324663
-0.685828 1.993716 0.000021 98.552284
-0.646091 1.900706 0.000013 79.556549
-0.606355 1.835550 0.000023 68.469615
-0.566619 1.753496 0.000020 56.682518
-0.526883 1.665231 0.000026 46.256423
-0.487147 1.595585 0.000012 39.405496
-0.447410 1.506001 0.000016 32.060100
-0.407674 1.426725 0.000012 26.711466
-0.367938 1.342825 0.000021 22.017895
-0.328202 1.261837 0.000014 18.272762
-0.288465 1.175383 0.000012 14.974606
-0.248729 1.092195 0.000014 12.364080
-0.208993 1.008821 0.000026 10.203772
-0.169257 0.924882 0.000021 8.410710
-0.129520 0.841334 0.000019 6.938889
-0.089784 0.758401 0.000014 5.732817
-0.050048 0.673267 0.000016 4.712257
-0.010312 0.589989 0.000026 3.889811
0.029424 0.507698 0.000023 3.218431
0.069161 0.424235 0.000029 2.655632
0.108897 0.341568 0.000035 2.195263
0.148633 0.259990 0.000038 1.819297
0.188369 0.178989 0.000032 1.509783
0.228106 0.099394 0.000028 1.256982
0.267842 0.018240 0.000042 1.042659
0.307578 -0.059804 0.000060 0.871080
0.347314 -0.138652 0.000054 0.726479
0.387050 -0.214824 0.000066 0.609569
0.426787 -0.291205 0.000072 0.511246
0.466523 -0.366296 0.000090 0.430029
0.506259 -0.439763 0.000105 0.363075
0.545995 -0.513433 0.000108 0.306421
0.585732 -0.584351 0.000125 0.260232
0.625468 -0.656660 0.000159 0.220279
0.665204 -0.725366 0.000211 0.187995
0.704940 -0.793170 0.000207 0.160825
0.744677 -0.864748 0.000269 0.136343
0.784413 -0.931639 0.000332 0.116841
0.824149 -0.996498 0.000375 0.100609
0.863885 -1.064148 0.000441 0.086067
0.903621 -1.127672 0.000478 0.074341
