# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.942691 0.000000 8763.765233
-1.560025 3.913579 0.000000 8195.563743
-1.520288 3.874771 0.000000 7494.975379
-1.480552 3.831945 0.000000 6791.177868
-1.440816 3.788987 0.000000 6151.574097
-1.401080 3.728869 0.000000 5356.346817
-1.361343 3.693218 0.000000 4934.212556
-1.321607 3.657677 0.000000 4546.496745
-1.281871 3.623139 0.000000 4198.930560
-1.242135 3.600714 0.000000 3987.622692
-1.202399 3.572664 0.000000 3738.210981
-1.162662 3.530947 0.000000 3395.838520
-1.122926 3.465281 0.000000 2919.309725
-1.083190 3.399303 0.000000 2507.852867
-1.043454 3.316694 0.000000 2073.451858
-1.003717 3.255165 0.000000 1799.554277
-0.963981 3.202407 0.000000 1593.699780
-0.924245 3.169365 0.000000 1476.945128
-0.884509 3.116414 0.000000 1307.413917
-0.844773 3.027567 0.000000 1065.532943
-0.805036 2.951982 0.000000 895.326608
-0.765300 2.905939 0.000000 805.263992
-0.725564 2.849015 0.000000 706.340492
-0.685828 2.768119 0.000000 586.297779
-0.646091 2.705452 0.000000 507.518289
-0.606355 2.648292 0.000000 444.929571
-0.566619 2.573677 0.000000 374.694114
-0.526883 2.511093 0.000000 324.408574
-0.487147 2.447423 0.000000 280.170256
-0.447410 2.384099 0.000000 242.157650
-0.407674 2.320568 0.000000 209.202571
-0.367938 2.260081 0.000000 182.003836
-0.328202 2.198310 0.000000 157.873549
-0.288465 2.135884 0.000000 136.736053
-0.248729 2.077652 0.000000 119.577847
-0.208993 2.019438 0.000000 104.577279
-0.169257 1.964145 0.000000 92.075465
-0.129520 1.909343 0.000000 81.159896
-0.089784 1.855611 0.000000 71.715044
-0.050048 1.803856 0.000001 63.658207
-0.010312 1.752787 0.000000 56.595972
0.029424 1.704185 0.000001 50.603875
0.069161 1.655376 0.000001 45.224508
0.108897 1.608063 0.000001 40.556646
0.148633 1.562092 0.000001 36.482976
0.188369 1.515443 0.000001 32.767337
0.228106 1.469682 0.000001 29.490362
0.267842 1.422825 0.000001 26.474199
0.307578 1.376170 0.000001 23.777556
0.347314 1.328212 0.000001 21.291634
0.387050 1.279106 0.000002 19.015248
0.426787 1.228265 0.000001 16.914613
0.466523 1.174886 0.000001 14.958333
0.506259 1.119346 0.000001 13.162644
0.545995 1.060812 0.000003 11.502834
0.585732 1.001088 0.000004 10.024890
0.625468 0.937440 0.000004 8.658278
0.665204 0.870934 0.000004 7.428887
0.704940 0.801126 0.000004 6.325831
0.744677 0.730037 0.000004 5.370678
0.784413 0.656744 0.000004 4.536642
0.824149 0.581004 0.000005 3.810582
0.863885 0.504772 0.000005 3.197127
0.903621 0.426909 0.000005 2.672381
