# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.478141 0.000004 30069.887709
-1.560025 4.453333 0.000001 28400.750885
-1.520288 4.415298 0.000003 26019.075841
-1.480552 4.371838 0.000002 23541.513569
-1.440816 4.330846 0.000002 21421.065702
-1.401080 4.258898 0.000001 18150.734834
-1.361343 4.226524 0.000002 16846.891070
-1.321607 4.190812 0.000002 15516.992785
-1.281871 4.153075 0.000001 14225.643568
-1.242135 4.129584 0.000002 13476.611296
-1.202399 4.100259 0.000002 12596.600538
-1.162662 4.059182 0.000002 11459.815502
-1.122926 3.987061 0.000003 9706.307303
-1.083190 3.930738 0.000002 8525.762409
-1.043454 3.849985 0.000003 7079.120268
-1.003717 3.794441 0.000002 6229.275708
-0.963981 3.735875 0.000002 5443.396309
-0.924245 3.701318 0.000002 5027.043713
-0.884509 3.652091 0.000002 4488.333777
-0.844773 3.568983 0.000002 3706.615794
-0.805036 3.507710 0.000002 3218.878452
-0.765300 3.461545 0.000002 2894.277908
-0.725564 3.410650 0.000004 2574.192587
-0.685828 3.346264 0.000004 2219.502936
-0.646091 3.292253 0.000002 1959.962403
-0.606355 3.243499 0.000003 1751.827032
-0.566619 3.183051 0.000003 1524.208717
-0.526883 3.139854 0.000004 1379.892364
-0.487147 3.083004 0.000003 1210.588229
-0.447410 3.038454 0.000004 1092.559801
-0.407674 2.991911 0.000003 981.532724
-0.367938 2.946223 0.000004 883.512952
-0.328202 2.902771 0.000005 799.392429
-0.288465 2.861312 0.000007 726.601875
-0.248729 2.819270 0.000006 659.562856
-0.208993 2.780719 0.000007 603.534814
-0.169257 2.739842 0.000008 549.317765
-0.129520 2.699723 0.000009 500.843611
-0.089784 2.658977 0.000013 455.982017
-0.050048 2.619722 0.000014 416.571168
-0.010312 2.573986 0.000013 374.934847
0.029424 2.532773 0.000013 340.991185
0.069161 2.488869 0.000013 308.204406
0.108897 2.440290 0.000016 275.583084
0.148633 2.391137 0.000019 246.089950
0.188369 2.337248 0.000021 217.370029
0.228106 2.282650 0.000024 191.687848
0.267842 2.223085 0.000031 167.114699
0.307578 2.162878 0.000036 145.476788
0.347314 2.101753 0.000046 126.370976
0.387050 2.036945 0.000066 108.841229
0.426787 1.969485 0.000082 93.174226
0.466523 1.899076 0.000072 79.233816
0.506259 1.826210 0.000068 66.996684
0.545995 1.751050 0.000060 56.352160
0.585732 1.672814 0.000080 47.057582
0.625468 1.592449 0.000096 39.104550
0.665204 1.511629 0.000111 32.461896
0.704940 1.426424 0.000131 26.676097
0.744677 1.344139 0.000144 22.070218
0.784413 1.261481 0.000173 18.242470
0.824149 1.175703 0.000291 14.963535
0.863885 1.081978 0.000165 12.067002
0.903621 0.994650 0.000220 9.866067
