# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.097621 0.000000 12520.461903
-1.560025 4.077705 0.000000 11959.277219
-1.520288 4.048402 0.000000 11178.951563
-1.480552 4.014848 0.000000 10347.786531
-1.440816 3.980527 0.000000 9561.509872
-1.401080 3.925106 0.000000 8416.000663
-1.361343 3.893790 0.000000 7830.497300
-1.321607 3.859500 0.000000 7236.022641
-1.281871 3.824985 0.000000 6683.195743
-1.242135 3.802246 0.000000 6342.288736
-1.202399 3.775183 0.000000 5959.117385
-1.162662 3.739204 0.000000 5485.340571
-1.122926 3.681987 0.000000 4808.243013
-1.083190 3.630474 0.000000 4270.450597
-1.043454 3.557025 0.000000 3605.988089
-1.003717 3.496976 0.000000 3140.328996
-0.963981 3.435541 0.000000 2726.091391
-0.924245 3.398809 0.000000 2505.006140
-0.884509 3.356376 0.000000 2271.826441
-0.844773 3.282606 0.000000 1916.925077
-0.805036 3.212668 0.000000 1631.802159
-0.765300 3.159301 0.000000 1443.115464
-0.725564 3.106751 0.000000 1278.644912
-0.685828 3.041113 0.000000 1099.291389
-0.646091 2.979837 0.000001 954.629848
-0.606355 2.925581 0.000000 842.520873
-0.566619 2.861487 0.000000 726.919235
-0.526883 2.805793 0.000000 639.429245
-0.487147 2.747923 0.000000 559.657490
-0.447410 2.693009 0.000000 493.183200
-0.407674 2.638985 0.000000 435.496547
-0.367938 2.586909 0.000000 386.285808
-0.328202 2.533553 0.000000 341.627118
-0.288465 2.482110 0.000001 303.464837
-0.248729 2.432340 0.000001 270.607045
-0.208993 2.384045 0.000000 242.127161
-0.169257 2.337790 0.000001 217.664969
-0.129520 2.292267 0.000001 196.003998
-0.089784 2.247386 0.000000 176.760456
-0.050048 2.203997 0.000001 159.954112
-0.010312 2.161340 0.000001 144.990311
0.029424 2.119708 0.000000 131.736665
0.069161 2.076624 0.000001 119.295130
0.108897 2.033148 0.000001 107.930965
0.148633 1.989669 0.000001 97.648895
0.188369 1.945010 0.000001 88.106575
0.228106 1.898334 0.000001 79.128228
0.267842 1.849298 0.000001 70.679853
0.307578 1.798527 0.000001 62.881764
0.347314 1.744432 0.000001 55.517474
0.387050 1.688990 0.000001 48.863789
0.426787 1.629820 0.000001 42.639968
0.466523 1.568508 0.000001 37.025833
0.506259 1.504005 0.000001 31.915555
0.545995 1.436606 0.000002 27.327650
0.585732 1.366943 0.000002 23.277655
0.625468 1.295486 0.000002 19.746129
0.665204 1.221261 0.000005 16.643690
0.704940 1.145701 0.000008 13.985607
0.744677 1.068915 0.000007 11.719203
0.784413 0.991212 0.000010 9.799148
0.824149 0.911264 0.000015 8.151355
0.863885 0.831355 0.000018 6.781329
0.903621 0.750531 0.000022 5.629641
