# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 2.989052 0.000054 974.825279
-1.560025 2.971142 0.000038 935.522439
-1.520288 2.942593 0.000061 875.893562
-1.480552 2.914655 0.000039 821.418789
-1.440816 2.884359 0.000046 766.041499
-1.401080 2.845551 0.000049 700.548081
-1.361343 2.814229 0.000044 651.821064
-1.321607 2.784582 0.000052 608.783434
-1.281871 2.756852 0.000048 571.138228
-1.242135 2.732023 0.000047 539.405256
-1.202399 2.706459 0.000062 508.530239
-1.162662 2.671328 0.000062 469.013978
-1.122926 2.624156 0.000075 420.709199
-1.083190 2.577130 0.000064 377.556625
-1.043454 2.510533 0.000066 323.878325
-1.003717 2.451671 0.000047 282.854049
-0.963981 2.400800 0.000053 251.580429
-0.924245 2.363939 0.000031 231.135922
-0.884509 2.316970 0.000049 207.423658
-0.844773 2.253439 0.000040 179.203884
-0.805036 2.178438 0.000053 150.770650
-0.765300 2.122987 0.000058 132.694552
-0.725564 2.065229 0.000070 116.163003
-0.685828 2.006802 0.000053 101.550006
-0.646091 1.932782 0.000041 85.642229
-0.606355 1.867601 0.000061 73.698714
-0.566619 1.805515 0.000062 63.881108
-0.526883 1.725323 0.000080 53.105348
-0.487147 1.663578 0.000039 46.077440
-0.447410 1.589678 0.000038 38.867722
-0.407674 1.521024 0.000036 33.185034
-0.367938 1.448757 0.000071 28.092784
-0.328202 1.377137 0.000048 23.824606
-0.288465 1.301169 0.000038 20.002415
-0.248729 1.229929 0.000045 16.975624
-0.208993 1.158014 0.000064 14.383598
-0.169257 1.085755 0.000058 12.179289
-0.129520 1.010828 0.000063 10.249027
-0.089784 0.937619 0.000051 8.659672
-0.050048 0.866477 0.000052 7.351195
-0.010312 0.792833 0.000085 6.203521
0.029424 0.721784 0.000074 5.267619
0.069161 0.651334 0.000093 4.478365
0.108897 0.580842 0.000119 3.806875
0.148633 0.509309 0.000121 3.228731
0.188369 0.438775 0.000097 2.745054
0.228106 0.371289 0.000102 2.349931
0.267842 0.305400 0.000127 2.018872
0.307578 0.239781 0.000167 1.735391
0.347314 0.175957 0.000191 1.498019
0.387050 0.111653 0.000180 1.291930
0.426787 0.046076 0.000228 1.110586
0.466523 -0.013647 0.000279 0.967632
0.506259 -0.073847 0.000313 0.842231
0.545995 -0.133082 0.000351 0.734698
0.585732 -0.192096 0.000460 0.640982
0.625468 -0.247210 0.000516 0.564419
0.665204 -0.305317 0.000636 0.493422
0.704940 -0.363459 0.000582 0.431719
0.744677 -0.419875 0.000850 0.378588
0.784413 -0.467632 0.000894 0.339085
0.824149 -0.522881 0.001104 0.298247
0.863885 -0.578324 0.001124 0.262475
0.903621 -0.630083 0.001407 0.232637
