# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.784170 0.000017 6083.179844
-1.560025 3.756192 0.000012 5703.804294
-1.520288 3.715522 0.000023 5193.599801
-1.480552 3.670622 0.000019 4683.582792
-1.440816 3.624488 0.000020 4211.556967
-1.401080 3.561167 0.000021 3640.148357
-1.361343 3.511184 0.000019 3244.450533
-1.321607 3.471346 0.000029 2959.908412
-1.281871 3.425414 0.000021 2662.960876
-1.242135 3.392543 0.000015 2468.930421
-1.202399 3.361021 0.000024 2295.968396
-1.162662 3.321514 0.000018 2096.394823
-1.122926 3.268933 0.000028 1857.241136
-1.083190 3.208603 0.000024 1616.392846
-1.043454 3.124646 0.000025 1332.260547
-1.003717 3.044673 0.000022 1108.210607
-0.963981 2.967976 0.000030 928.768041
-0.924245 2.927168 0.000018 845.522930
-0.884509 2.890906 0.000018 777.792652
-0.844773 2.815624 0.000025 653.981516
-0.805036 2.725573 0.000041 531.471038
-0.765300 2.648237 0.000024 444.818185
-0.725564 2.602299 0.000037 400.141875
-0.685828 2.531900 0.000040 340.257510
-0.646091 2.443272 0.000034 277.455300
-0.606355 2.381290 0.000041 240.544137
-0.566619 2.311076 0.000037 204.639887
-0.526883 2.231435 0.000041 170.349192
-0.487147 2.167213 0.000044 146.930502
-0.447410 2.092371 0.000041 123.673258
-0.407674 2.023117 0.000031 105.449832
-0.367938 1.953130 0.000035 89.752816
-0.328202 1.883518 0.000038 76.459408
-0.288465 1.811147 0.000058 64.716248
-0.248729 1.744112 0.000060 55.459219
-0.208993 1.675237 0.000062 47.325352
-0.169257 1.609254 0.000061 40.654927
-0.129520 1.543912 0.000044 34.979215
-0.089784 1.478689 0.000068 30.097663
-0.050048 1.413848 0.000072 25.922838
-0.010312 1.352619 0.000066 22.514776
0.029424 1.295673 0.000077 19.746810
0.069161 1.237352 0.000090 17.264109
0.108897 1.179934 0.000100 15.125292
0.148633 1.124793 0.000097 13.321996
0.188369 1.070659 0.000123 11.759129
0.228106 1.019620 0.000136 10.454589
0.267842 0.971117 0.000163 9.348496
0.307578 0.922679 0.000169 8.361603
0.347314 0.876226 0.000226 7.511131
0.387050 0.827730 0.000278 6.715676
0.426787 0.779649 0.000324 6.010386
0.466523 0.738594 0.000361 5.467162
0.506259 0.697167 0.000308 4.971176
0.545995 0.653530 0.000241 4.497532
0.585732 0.615219 0.000275 4.117047
0.625468 0.585592 0.000402 3.842973
0.665204 0.520753 0.000492 3.308419
0.704940 0.432265 0.000272 2.701711
0.744677 0.378436 0.000211 2.387535
0.784413 0.343284 0.000329 2.200529
0.824149 0.279160 0.000423 1.897516
0.863885 0.216756 0.000411 1.643651
0.903621 0.158338 0.000423 1.436696
