# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.186579 0.000000 15366.628291
-1.560025 4.162010 0.000000 14521.435771
-1.520288 4.126942 0.000000 13394.950617
-1.480552 4.087304 0.000000 12226.544445
-1.440816 4.047847 0.000000 11164.683902
-1.401080 3.985535 0.000000 9672.409162
-1.361343 3.951619 0.000000 8945.787909
-1.321607 3.915406 0.000000 8230.116638
-1.281871 3.879250 0.000000 7572.675380
-1.242135 3.856753 0.000000 7190.391077
-1.202399 3.830207 0.000000 6764.049970
-1.162662 3.792176 0.000000 6196.919917
-1.122926 3.729825 0.000000 5368.146558
-1.083190 3.672770 0.000000 4707.276852
-1.043454 3.593268 0.000000 3919.830880
-1.003717 3.530986 0.000000 3396.143107
-0.963981 3.470482 0.000000 2954.481332
-0.924245 3.436253 0.000000 2730.564340
-0.884509 3.391306 0.000000 2462.097721
-0.844773 3.312174 0.000000 2051.984152
-0.805036 3.240281 0.000000 1738.925607
-0.765300 3.189198 0.000000 1545.956389
-0.725564 3.136396 0.000000 1368.973896
-0.685828 3.067795 0.000000 1168.946769
-0.646091 3.007481 0.000000 1017.374249
-0.606355 2.953882 0.000000 899.253190
-0.566619 2.888300 0.000000 773.214384
-0.526883 2.834829 0.000000 683.642351
-0.487147 2.775457 0.000000 596.288705
-0.447410 2.721824 0.000000 527.015153
-0.407674 2.668453 0.000000 466.071290
-0.367938 2.616824 0.000000 413.831449
-0.328202 2.564534 0.000000 366.888110
-0.288465 2.514419 0.000000 326.902133
-0.248729 2.465288 0.000000 291.935288
-0.208993 2.418128 0.000000 261.894980
-0.169257 2.372491 0.000000 235.770886
-0.129520 2.328407 0.000001 213.012660
-0.089784 2.284428 0.000001 192.498219
-0.050048 2.242017 0.000001 174.587635
-0.010312 2.199924 0.000001 158.460687
0.029424 2.159628 0.000001 144.419547
0.069161 2.118198 0.000001 131.279275
0.108897 2.075896 0.000001 119.095043
0.148633 2.032593 0.000001 107.792881
0.188369 1.989154 0.000001 97.533152
0.228106 1.944546 0.000001 88.012398
0.267842 1.896235 0.000001 78.746714
0.307578 1.845775 0.000001 70.108738
0.347314 1.793099 0.000002 62.100551
0.387050 1.738210 0.000002 54.727541
0.426787 1.680752 0.000002 47.945565
0.466523 1.620675 0.000002 41.751444
0.506259 1.558289 0.000002 36.164680
0.545995 1.493154 0.000001 31.127926
0.585732 1.425957 0.000003 26.665522
0.625468 1.356016 0.000004 22.699033
0.665204 1.285079 0.000006 19.278154
0.704940 1.214403 0.000002 16.383170
0.744677 1.139949 0.000004 13.801943
0.784413 1.063364 0.000027 11.569165
0.824149 0.985287 0.000013 9.666221
0.863885 0.904126 0.000031 8.017807
0.903621 0.826265 0.000050 6.701150
