# omega0 omegab hubble scalar_amp ns w0 wa mnu Neff alphas MWDM_inverse 
2.617188e-01 4.686161e-02 7.438750e-01 2.318036e-09 8.967679e-01 -1.085446e+00 -1.908929e-01 7.332589e-02 3.283125e+00 -1.359688e-02 7.691964e-01 
2.888437e-01 4.048661e-02 6.885893e-01 1.596964e-09 9.766964e-01 -1.245089e+00 3.105357e-01 2.762277e-01 3.196875e+00 -2.051563e-02 2.691964e-01 
2.997812e-01 4.852232e-02 6.494821e-01 1.876607e-09 9.411250e-01 -7.484821e-01 -4.062500e-01 3.389063e-01 2.583125e+00 -2.065625e-03 1.959821e-01 
3.240938e-01 4.269196e-02 7.051964e-01 2.651250e-09 9.239821e-01 -9.134821e-01 6.716071e-01 2.183705e-01 2.531875e+00 7.562054e-03 6.200893e-01 
2.703437e-01 4.479018e-02 7.347679e-01 1.945179e-09 8.926964e-01 -9.981250e-01 2.783929e-01 3.493527e-01 2.236875e+00 2.098214e-05 2.812500e-02 
2.775938e-01 4.703125e-02 6.790536e-01 1.577679e-09 9.735893e-01 -1.077411e+00 5.912500e-01 2.384598e-01 3.254375e+00 -1.194955e-02 9.861607e-01 
3.024062e-01 4.838839e-02 7.045536e-01 2.255893e-09 9.288036e-01 -7.040179e-01 -3.462500e-01 5.022321e-03 3.163125e+00 6.903125e-03 5.200893e-01 
3.197813e-01 4.052232e-02 6.535536e-01 2.539821e-09 9.650179e-01 -1.249375e+00 -9.982143e-02 2.219866e-01 2.751875e+00 -1.531741e-02 3.861607e-01 
2.691562e-01 4.757589e-02 6.756250e-01 2.143393e-09 9.207679e-01 -7.152679e-01 -1.517857e-02 9.783482e-02 3.289375e+00 6.463839e-03 9.816964e-01 
2.834687e-01 4.396875e-02 7.500893e-01 2.685536e-09 9.763750e-01 -9.081250e-01 3.576786e-01 2.629687e-01 3.193125e+00 -4.371875e-03 1.026786e-02 
3.067187e-01 4.744196e-02 7.017679e-01 1.562679e-09 9.655536e-01 -1.186696e+00 6.769643e-01 1.830134e-01 2.436875e+00 -1.853884e-02 7.254464e-01 
3.187813e-01 4.115625e-02 6.566607e-01 2.090893e-09 8.953750e-01 -1.081161e+00 -3.976786e-01 3.521652e-01 2.720625e+00 -1.074152e-02 3.245536e-01 
2.712188e-01 4.530804e-02 6.405893e-01 2.406964e-09 9.176607e-01 -7.988393e-01 2.339286e-02 1.131027e-01 2.250625e+00 -3.712946e-03 3.049107e-01 
2.818438e-01 4.429911e-02 7.345536e-01 2.374821e-09 9.751964e-01 -9.718750e-01 4.326786e-01 1.094866e-01 3.585625e+00 1.297991e-02 7.683036e-01 
3.001563e-01 4.036161e-02 7.206250e-01 1.929107e-09 9.695179e-01 -1.252054e+00 -4.876786e-01 2.505134e-01 2.623125e+00 -1.755045e-02 2.191964e-01 
3.264687e-01 4.865625e-02 6.884821e-01 1.754464e-09 8.993393e-01 -1.066696e+00 3.448214e-01 4.260937e-01 2.993125e+00 -1.136384e-02 7.343750e-01 
2.650938e-01 4.321875e-02 6.983393e-01 2.274107e-09 9.548393e-01 -1.211875e+00 2.125000e-02 4.256920e-01 3.300625e+00 9.502232e-03 2.004464e-01 
2.903438e-01 4.848661e-02 7.471964e-01 1.752321e-09 8.965536e-01 -1.001339e+00 2.794643e-01 1.810045e-01 2.271875e+00 1.155804e-03 9.843750e-01 
3.096563e-01 4.237054e-02 7.061607e-01 2.535536e-09 9.174464e-01 -7.474107e-01 -4.480357e-01 2.477009e-01 2.578125e+00 -2.417634e-02 2.620536e-01 
3.146562e-01 4.591518e-02 6.462679e-01 1.924821e-09 9.809821e-01 -8.625893e-01 5.591071e-01 1.265625e-02 3.248125e+00 -7.263839e-03 5.263393e-01 
2.612187e-01 4.029911e-02 6.435893e-01 1.629107e-09 9.421964e-01 -9.697321e-01 9.089286e-02 1.452455e-01 2.800625e+00 -1.992411e-03 7.450893e-01 
2.812188e-01 4.577232e-02 7.512679e-01 2.546250e-09 9.882679e-01 -1.052232e+00 4.316071e-01 2.902902e-01 2.359375e+00 1.415134e-02 3.915179e-01 
3.005937e-01 4.775446e-02 6.963036e-01 1.841250e-09 9.081250e-01 -7.774107e-01 -2.905357e-01 4.309152e-01 3.311875e+00 -6.714732e-03 9.241071e-02 
3.285312e-01 4.471875e-02 7.281250e-01 2.240893e-09 9.271964e-01 -1.246161e+00 1.337500e-01 7.171875e-02 3.006875e+00 -2.007634e-02 8.165179e-01 
2.624688e-01 4.528125e-02 7.421607e-01 1.755536e-09 9.453036e-01 -7.929464e-01 2.344643e-01 3.013393e-03 2.624375e+00 -1.326741e-02 5.343750e-01 
2.825937e-01 4.960268e-02 7.065893e-01 2.411250e-09 9.369464e-01 -1.277232e+00 -1.137500e-01 3.955580e-01 2.943125e+00 -1.597634e-02 7.968750e-01 
2.973438e-01 4.054911e-02 6.504464e-01 2.385536e-09 9.814107e-01 -8.749107e-01 -2.487500e-01 3.196205e-01 2.379375e+00 -1.845982e-03 2.066964e-01 
3.182188e-01 4.344196e-02 6.709107e-01 1.800536e-09 8.823036e-01 -1.019554e+00 4.101786e-01 2.227902e-01 3.428125e+00 1.276027e-02 4.709821e-01 
2.610312e-01 4.431696e-02 7.226607e-01 2.523750e-09 9.109107e-01 -8.475893e-01 -1.233929e-01 6.247768e-02 3.231875e+00 -1.575670e-02 1.450893e-01 
2.835313e-01 4.002232e-02 6.702679e-01 1.816607e-09 9.758393e-01 -1.032946e+00 6.951786e-01 2.529241e-01 3.325625e+00 -2.248661e-03 6.388393e-01 
3.017813e-01 4.880804e-02 7.572679e-01 1.770536e-09 9.035179e-01 -1.162589e+00 1.433929e-01 3.597991e-01 2.828125e+00 1.125938e-02 7.549107e-01 
3.282188e-01 4.538839e-02 6.543036e-01 2.155179e-09 9.611607e-01 -9.215179e-01 -4.426786e-01 2.211830e-01 2.286875e+00 -1.202277e-02 3.879464e-01 
2.764687e-01 4.779018e-02 7.511607e-01 2.447679e-09 9.715536e-01 -8.095536e-01 1.637500e-01 3.260491e-01 2.973125e+00 -2.355402e-02 6.816964e-01 
2.852812e-01 4.399554e-02 7.257679e-01 1.513393e-09 9.355536e-01 -8.802679e-01 -1.362500e-01 1.765848e-01 3.385625e+00 1.561563e-02 1.156250e-01 
3.074688e-01 4.070982e-02 6.822679e-01 2.069464e-09 8.816607e-01 -1.007768e+00 5.076786e-01 4.052009e-01 2.305625e+00 -4.335268e-03 4.986607e-01 
3.223438e-01 4.551339e-02 6.552679e-01 2.202321e-09 9.613750e-01 -1.230625e+00 -2.444643e-01 2.310268e-02 2.866875e+00 -6.458482e-03 8.433036e-01 
2.709688e-01 4.191518e-02 7.505179e-01 1.720179e-09 9.297679e-01 -1.081696e+00 -8.696429e-02 4.031920e-01 3.061875e+00 2.034375e-03 5.223214e-02 
2.781562e-01 4.983482e-02 6.940536e-01 2.338393e-09 8.828393e-01 -9.327679e-01 4.166071e-01 2.806473e-01 2.745625e+00 -2.498170e-02 6.129464e-01 
3.009688e-01 4.676339e-02 6.436964e-01 1.886250e-09 9.423036e-01 -1.220446e+00 3.962500e-01 5.323661e-02 3.401875e+00 1.052723e-02 4.084821e-01 
3.186563e-01 4.316518e-02 7.121607e-01 2.400536e-09 9.700536e-01 -8.411607e-01 -4.298214e-01 1.219420e-01 2.306875e+00 -6.421875e-03 8.129464e-01 
2.688438e-01 4.969196e-02 6.685536e-01 2.072679e-09 9.867679e-01 -7.120536e-01 2.312500e-01 1.874330e-01 3.080625e+00 2.363839e-03 3.334821e-01 
2.861563e-01 4.289732e-02 7.098036e-01 1.533750e-09 9.217321e-01 -1.253661e+00 -5.589286e-02 4.479911e-02 3.445625e+00 -1.542723e-02 5.084821e-01 
2.950313e-01 4.520089e-02 6.833393e-01 2.280536e-09 9.085536e-01 -1.100982e+00 6.619643e-01 3.750670e-01 2.323125e+00 -1.462188e-02 9.406250e-01 
3.280312e-01 4.156696e-02 7.393750e-01 2.403750e-09 9.492679e-01 -8.958036e-01 -3.441071e-01 3.043527e-01 2.678125e+00 1.012455e-02 2.415179e-01 
2.758438e-01 4.601339e-02 6.502321e-01 2.326607e-09 9.113393e-01 -1.216161e+00 -3.966071e-01 3.234375e-02 2.408125e+00 -4.445089e-03 4.022321e-01 
2.929688e-01 4.270089e-02 7.054107e-01 1.774821e-09 8.905536e-01 -9.091964e-01 6.930357e-01 1.593080e-01 3.078125e+00 -2.069866e-02 8.169643e-02 
2.960937e-01 4.780804e-02 6.710179e-01 1.956964e-09 9.934107e-01 -7.061607e-01 -7.089286e-02 4.377455e-01 2.811875e+00 -1.242545e-02 5.933036e-01 
3.158437e-01 4.087946e-02 7.431250e-01 2.474464e-09 9.627679e-01 -1.061875e+00 1.476786e-01 2.460938e-01 3.319375e+00 1.265045e-02 8.504464e-01 
2.628437e-01 4.382589e-02 7.372321e-01 1.756607e-09 9.450893e-01 -1.160982e+00 5.826786e-01 4.104241e-01 2.998125e+00 1.631696e-03 6.888393e-01 
2.820313e-01 4.760268e-02 6.850536e-01 2.329821e-09 8.902321e-01 -1.008839e+00 4.053571e-02 9.441964e-03 3.425625e+00 1.162545e-02 2.504464e-01 
3.062187e-01 4.695089e-02 7.083036e-01 1.935536e-09 9.753036e-01 -7.002679e-01 2.976786e-01 1.581027e-01 2.218125e+00 -1.762366e-02 1.263393e-01 
3.256563e-01 4.192411e-02 6.641607e-01 2.455179e-09 9.261250e-01 -9.279464e-01 -3.698214e-01 3.228348e-01 2.793125e+00 -9.204018e-03 9.450893e-01 
2.770313e-01 4.870982e-02 6.799107e-01 1.542321e-09 8.937679e-01 -1.060268e+00 9.196429e-02 1.548884e-01 3.118125e+00 -2.870982e-03 6.696429e-03 
2.789688e-01 4.000446e-02 7.454821e-01 1.832679e-09 9.750893e-01 -8.165179e-01 1.594643e-01 2.264063e-01 3.358125e+00 9.429018e-03 6.870536e-01 
3.040937e-01 4.556696e-02 7.166607e-01 2.316964e-09 9.569821e-01 -1.273482e+00 -3.505357e-01 7.453125e-02 2.324375e+00 -1.696473e-02 8.754464e-01 
3.232187e-01 4.274554e-02 6.521607e-01 2.489464e-09 9.256964e-01 -8.797321e-01 5.558929e-01 4.112277e-01 2.646875e+00 -1.154688e-02 3.754464e-01 
2.677188e-01 4.326339e-02 6.466964e-01 1.503750e-09 9.236607e-01 -1.013125e+00 3.158929e-01 3.216295e-01 2.775625e+00 5.585268e-03 1.879464e-01 
2.909687e-01 4.037054e-02 7.415179e-01 2.296607e-09 9.417679e-01 -9.815179e-01 -2.691071e-01 1.074777e-01 2.414375e+00 9.099554e-03 8.772321e-01 
2.977812e-01 4.882589e-02 6.935179e-01 2.593393e-09 8.907679e-01 -7.077679e-01 -1.319643e-01 3.425223e-01 2.939375e+00 -1.363348e-02 3.647321e-01 
3.194063e-01 4.698661e-02 7.227679e-01 1.861607e-09 9.874107e-01 -1.225268e+00 4.198214e-01 2.091295e-01 3.451875e+00 -1.641563e-02 7.022321e-01 
2.727813e-01 4.207589e-02 6.838750e-01 2.350179e-09 9.957679e-01 -8.813393e-01 4.144643e-01 1.347991e-01 3.049375e+00 -2.311473e-02 7.647321e-01 
2.797813e-01 4.303125e-02 6.536607e-01 1.866964e-09 8.856250e-01 -8.245536e-01 -2.696429e-02 2.975223e-01 2.256875e+00 1.155223e-02 6.147321e-01 
3.058437e-01 4.618304e-02 7.583393e-01 2.483036e-09 9.367321e-01 -1.021161e+00 -4.544643e-01 3.630134e-01 3.343125e+00 4.304018e-03 1.674107e-01 
3.169063e-01 4.800446e-02 7.094821e-01 1.656964e-09 9.404821e-01 -1.283125e+00 3.523214e-01 1.345982e-02 2.594375e+00 -1.180312e-02 3.084821e-01 
2.601562e-01 4.562054e-02 6.877321e-01 1.900179e-09 8.868036e-01 -8.759821e-01 3.662500e-01 3.401116e-01 3.306875e+00 -1.495134e-02 1.031250e-01 
2.864063e-01 4.353125e-02 7.342321e-01 1.583036e-09 9.279464e-01 -1.250446e+00 -1.458929e-01 1.024554e-02 2.840625e+00 1.092991e-02 4.656250e-01 
3.020313e-01 4.073661e-02 6.451964e-01 2.457321e-09 9.710179e-01 -1.002946e+00 6.244643e-01 1.637277e-01 2.375625e+00 -3.163839e-03 5.486607e-01 
3.242812e-01 4.849554e-02 7.251250e-01 2.159464e-09 9.646964e-01 -7.297321e-01 -3.205357e-01 2.959152e-01 2.920625e+00 -1.429241e-02 7.816964e-01 
2.700313e-01 4.532589e-02 6.723036e-01 2.402679e-09 9.959821e-01 -1.027054e+00 6.898214e-01 1.006473e-01 2.560625e+00 -7.080804e-03 2.495536e-01 
2.851562e-01 4.163839e-02 7.559821e-01 1.532679e-09 9.405893e-01 -8.866964e-01 -6.607143e-03 1.352009e-01 3.073125e+00 -2.285848e-02 5.736607e-01 
2.959688e-01 4.898661e-02 7.049821e-01 2.086607e-09 8.893750e-01 -1.167946e+00 -3.248214e-01 3.184152e-01 2.270625e+00 8.037946e-03 7.915179e-01 
3.282813e-01 4.494196e-02 6.581607e-01 2.305179e-09 9.164821e-01 -7.908036e-01 2.526786e-01 3.742634e-01 3.576875e+00 6.433036e-04 4.397321e-01 
2.600938e-01 4.816518e-02 7.005893e-01 1.873393e-09 9.296607e-01 -1.051696e+00 4.305357e-01 1.291741e-01 3.361875e+00 1.517634e-02 6.995536e-01 
2.947812e-01 4.487054e-02 7.580179e-01 1.786607e-09 9.856964e-01 -9.472321e-01 3.491071e-01 4.469866e-01 2.500625e+00 -1.766027e-02 4.486607e-01 
3.072813e-01 4.059375e-02 6.706964e-01 2.460536e-09 9.561250e-01 -7.324107e-01 -1.705357e-01 9.502232e-02 3.168125e+00 -1.004598e-02 8.075893e-01 
3.139063e-01 4.680804e-02 6.589107e-01 2.264464e-09 8.874464e-01 -1.272946e+00 -2.144643e-01 3.368973e-01 2.571875e+00 3.132589e-03 1.290179e-01 
2.619688e-01 4.522768e-02 6.973750e-01 2.263393e-09 9.765893e-01 -8.309821e-01 3.469643e-01 1.902455e-01 2.425625e+00 1.169866e-02 8.258929e-02 
2.937188e-01 4.130804e-02 6.413393e-01 1.748036e-09 9.509821e-01 -1.228482e+00 -1.758929e-01 3.409152e-01 2.798125e+00 -3.346875e-03 8.852679e-01 
3.035313e-01 4.910268e-02 7.003750e-01 1.931250e-09 9.322321e-01 -1.084911e+00 6.287500e-01 4.198661e-02 3.333125e+00 -2.406652e-02 5.468750e-01 
3.164062e-01 4.278125e-02 7.501964e-01 2.417679e-09 8.814464e-01 -8.524107e-01 -3.923214e-01 2.292188e-01 3.051875e+00 -5.287054e-03 3.218750e-01 
2.737188e-01 4.897768e-02 6.904107e-01 1.847679e-09 9.538750e-01 -7.763393e-01 -3.419643e-01 9.462054e-02 2.878125e+00 -1.367009e-02 4.151786e-02 
2.855313e-01 4.272768e-02 7.104464e-01 2.131607e-09 9.008393e-01 -1.240804e+00 3.255357e-01 4.285045e-01 2.400625e+00 -2.058884e-02 2.950893e-01 
2.974688e-01 4.653125e-02 6.431607e-01 2.468036e-09 9.822679e-01 -1.113304e+00 4.948214e-01 3.003348e-01 3.509375e+00 5.329018e-03 6.781250e-01 
3.215938e-01 4.122768e-02 7.557679e-01 1.744821e-09 9.262321e-01 -8.556250e-01 -1.308929e-01 1.906473e-01 3.129375e+00 7.781696e-03 8.424107e-01 
2.770938e-01 4.407589e-02 6.406964e-01 1.764107e-09 9.068393e-01 -1.194732e+00 1.658929e-01 2.631696e-02 2.825625e+00 6.537054e-03 7.504464e-01 
2.782812e-01 4.804911e-02 7.588750e-01 1.909821e-09 9.190536e-01 -1.001875e+00 5.655357e-01 1.930580e-01 2.916875e+00 -1.370670e-02 4.419643e-02 
2.987188e-01 4.658482e-02 6.846250e-01 2.696250e-09 9.939464e-01 -9.268750e-01 8.660714e-02 3.067634e-01 2.209375e+00 -3.603125e-03 6.879464e-01 
3.217188e-01 4.019196e-02 7.086250e-01 2.153036e-09 9.400536e-01 -8.465179e-01 -3.998214e-01 3.457366e-01 3.440625e+00 -1.586652e-02 3.924107e-01 
2.698437e-01 4.599554e-02 6.594464e-01 1.624821e-09 9.840893e-01 -9.413393e-01 3.641071e-01 1.239509e-01 2.290625e+00 -1.377991e-02 6.022321e-01 
2.900937e-01 4.089732e-02 7.344464e-01 2.162679e-09 9.144464e-01 -1.175982e+00 5.875000e-02 4.313170e-01 2.936875e+00 -1.872187e-02 9.236607e-01 
3.099063e-01 4.828125e-02 6.879464e-01 2.581607e-09 9.014821e-01 -7.249107e-01 5.387500e-01 2.814509e-01 2.805625e+00 5.292411e-03 1.825893e-01 
3.227188e-01 4.312054e-02 7.056250e-01 1.954821e-09 9.671607e-01 -1.052768e+00 -4.716071e-01 4.279018e-02 3.296875e+00 9.795089e-03 3.370536e-01 
2.655938e-01 4.858482e-02 7.297321e-01 1.631250e-09 9.714464e-01 -1.073125e+00 -1.941071e-01 2.613616e-01 2.880625e+00 -2.461563e-02 4.736607e-01 
2.934688e-01 4.517411e-02 6.464821e-01 2.114464e-09 9.009464e-01 -9.820536e-01 5.944643e-01 4.481920e-01 3.386875e+00 -1.736161e-03 2.290179e-01 
2.995937e-01 4.152232e-02 6.888036e-01 2.023393e-09 9.682321e-01 -1.241875e+00 -2.273214e-01 7.412946e-02 3.113125e+00 1.576205e-02 7.977679e-01 
3.210938e-01 4.440625e-02 7.499821e-01 2.414464e-09 9.338393e-01 -7.147321e-01 3.598214e-01 1.681473e-01 2.254375e+00 -7.959375e-03 5.709821e-01 
2.768437e-01 4.005804e-02 6.978036e-01 2.485179e-09 9.342679e-01 -7.570536e-01 3.855357e-01 9.261161e-02 2.625625e+00 7.232589e-03 3.254464e-01 
2.804063e-01 4.351339e-02 7.306964e-01 1.526250e-09 9.836607e-01 -1.227946e+00 -3.751786e-01 1.223437e-01 3.045625e+00 -8.435268e-03 1.906250e-01 
3.049062e-01 4.899554e-02 7.298393e-01 2.065179e-09 9.541964e-01 -1.135268e+00 5.569643e-01 4.080134e-01 2.350625e+00 -2.102232e-03 8.629464e-01 
3.152813e-01 4.595089e-02 6.403750e-01 2.168036e-09 8.945179e-01 -9.686607e-01 2.982143e-02 2.786384e-01 3.533125e+00 -2.249241e-02 5.843750e-01 
2.633437e-01 4.789732e-02 6.720893e-01 1.883036e-09 9.095179e-01 -7.790179e-01 -2.423214e-01 2.243973e-01 2.969375e+00 9.062946e-03 5.133929e-02 
2.927187e-01 4.244196e-02 7.573750e-01 2.378036e-09 9.708036e-01 -1.041518e+00 4.037500e-01 3.971652e-01 3.419375e+00 -1.030223e-02 7.540179e-01 
3.004063e-01 4.533482e-02 6.428393e-01 2.529107e-09 9.460536e-01 -1.291161e+00 -1.930357e-01 2.396652e-01 2.339375e+00 -2.175446e-03 7.388393e-01 
3.173438e-01 4.318304e-02 7.019821e-01 1.528393e-09 9.229107e-01 -9.108036e-01 3.223214e-01 4.359375e-02 2.555625e+00 -2.362723e-02 2.799107e-01 
2.662813e-01 4.902232e-02 7.491250e-01 2.180893e-09 9.652321e-01 -1.067232e+00 -1.191071e-01 5.203125e-02 2.385625e+00 -1.147366e-02 4.772321e-01 
2.816562e-01 4.104018e-02 6.618036e-01 2.098393e-09 8.858393e-01 -8.716964e-01 -3.826786e-01 2.689955e-01 2.928125e+00 -8.575893e-04 9.308036e-01 
3.022813e-01 4.380804e-02 7.103393e-01 1.725536e-09 9.881607e-01 -1.157232e+00 6.801786e-01 3.851116e-01 2.771875e+00 1.078348e-02 6.120536e-01 
3.274688e-01 4.563839e-02 6.907321e-01 2.420893e-09 9.136964e-01 -8.427679e-01 3.930357e-01 1.372098e-01 3.299375e+00 -1.897813e-02 8.437500e-02 
2.649063e-01 4.732589e-02 6.532321e-01 2.289107e-09 8.853036e-01 -8.534821e-01 -2.219643e-01 2.918973e-01 3.251875e+00 -1.224241e-02 4.763393e-01 
2.865937e-01 4.428125e-02 7.544821e-01 2.500179e-09 9.371607e-01 -1.254732e+00 2.660714e-02 8.859375e-02 3.161875e+00 7.122768e-03 8.495536e-01 
2.957812e-01 4.045089e-02 6.818393e-01 1.623750e-09 9.946964e-01 -7.506250e-01 2.612500e-01 1.629241e-01 2.794375e+00 -1.637902e-02 6.477679e-01 
3.239688e-01 4.881696e-02 7.219107e-01 1.999821e-09 9.418750e-01 -1.094554e+00 4.026786e-01 3.622098e-01 2.239375e+00 -2.431696e-03 1.183036e-01 
2.705313e-01 4.268304e-02 6.972679e-01 1.928036e-09 9.473393e-01 -1.188304e+00 -4.941071e-01 3.103795e-01 2.626875e+00 -1.982009e-02 9.683036e-01 
2.813438e-01 4.635268e-02 6.573036e-01 2.383393e-09 8.815536e-01 -1.089196e+00 6.673214e-01 1.613170e-01 3.229375e+00 5.914732e-03 4.968750e-01 
3.101563e-01 4.895089e-02 7.084107e-01 2.480893e-09 9.839821e-01 -7.447321e-01 -1.105357e-01 9.823661e-02 2.358125e+00 -2.541518e-03 5.102679e-01 
3.199688e-01 4.166518e-02 7.358393e-01 1.518750e-09 9.372679e-01 -9.140179e-01 2.398214e-01 3.453348e-01 3.366875e+00 -8.618304e-03 1.281250e-01 
2.701563e-01 4.143304e-02 7.357321e-01 1.988036e-09 8.886250e-01 -1.136339e+00 2.098214e-01 1.263616e-01 2.773125e+00 1.016116e-02 1.370536e-01 
2.939688e-01 4.749554e-02 7.182679e-01 2.547321e-09 9.328750e-01 -7.709821e-01 -3.687500e-01 1.034598e-01 2.976875e+00 -2.454241e-02 6.031250e-01 
3.031563e-01 4.818304e-02 6.989821e-01 2.113393e-09 9.420893e-01 -1.169018e+00 4.187500e-01 4.216741e-01 3.531875e+00 5.182589e-03 9.299107e-01 
3.130938e-01 4.409375e-02 6.469107e-01 1.546607e-09 9.846250e-01 -9.391964e-01 6.196429e-02 3.039509e-01 2.246875e+00 -7.629911e-03 4.209821e-01 
2.671563e-01 4.260268e-02 7.040179e-01 1.751250e-09 9.835536e-01 -1.211339e+00 3.780357e-01 4.413616e-01 2.661875e+00 -7.666518e-03 1.808036e-01 
2.827187e-01 4.221875e-02 7.453750e-01 2.528036e-09 9.094107e-01 -8.652679e-01 -9.875000e-02 1.506696e-02 3.158125e+00 1.034420e-02 3.093750e-01 
3.065937e-01 4.508482e-02 6.629821e-01 1.850893e-09 9.160536e-01 -1.035625e+00 -4.244643e-01 1.159152e-01 2.328125e+00 -2.322455e-02 8.575893e-01 
3.213438e-01 4.987054e-02 6.757321e-01 2.233393e-09 9.533393e-01 -8.229464e-01 6.887500e-01 2.846652e-01 3.290625e+00 -1.479911e-03 7.004464e-01 
2.728437e-01 4.917411e-02 7.389464e-01 2.655536e-09 9.727321e-01 -8.663393e-01 -3.446429e-02 2.497098e-01 2.610625e+00 2.510268e-03 1.388393e-01 
2.850938e-01 4.682589e-02 6.562321e-01 1.508036e-09 9.539821e-01 -1.025446e+00 -4.866071e-01 3.814955e-01 3.106875e+00 -7.593304e-03 7.825893e-01 
3.054062e-01 4.009375e-02 7.195536e-01 1.869107e-09 9.162679e-01 -8.068750e-01 2.280357e-01 6.930804e-02 3.315625e+00 1.393170e-02 3.772321e-01 
3.237187e-01 4.474554e-02 6.739107e-01 2.291250e-09 8.917321e-01 -1.200089e+00 4.808929e-01 2.039063e-01 2.295625e+00 -1.927098e-02 5.093750e-01 
2.657188e-01 4.561161e-02 7.167679e-01 2.644821e-09 9.173393e-01 -7.088393e-01 1.573214e-01 3.794866e-01 2.850625e+00 9.355804e-03 3.263393e-01 
2.859687e-01 4.937946e-02 6.458393e-01 1.906607e-09 9.021250e-01 -1.261161e+00 5.178571e-03 1.942634e-01 2.341875e+00 -1.162009e-02 5.924107e-01 
3.075313e-01 4.405804e-02 7.377679e-01 2.368393e-09 9.582679e-01 -9.397321e-01 -3.023214e-01 1.004464e-03 3.420625e+00 -1.509777e-02 8.611607e-01 
3.174063e-01 4.144196e-02 6.780893e-01 1.671964e-09 9.956607e-01 -1.076339e+00 4.755357e-01 2.987277e-01 3.055625e+00 -1.772768e-03 9.508929e-02 
2.629063e-01 4.179911e-02 7.060536e-01 2.228036e-09 8.864821e-01 -1.204375e+00 5.623214e-01 2.693973e-01 3.104375e+00 -1.421920e-02 3.066964e-01 
2.857812e-01 4.504911e-02 6.999464e-01 2.608393e-09 9.795893e-01 -1.008304e+00 -2.455357e-01 2.912946e-02 2.695625e+00 1.305312e-02 1.736607e-01 
2.997187e-01 4.988839e-02 6.430536e-01 1.801607e-09 9.243036e-01 -8.481250e-01 4.910714e-02 3.525670e-01 3.481875e+00 9.727679e-04 7.245536e-01 
3.295312e-01 4.300446e-02 7.391607e-01 1.688036e-09 9.638393e-01 -9.477679e-01 3.898214e-01 1.733705e-01 2.338125e+00 -1.550045e-02 7.531250e-01 
2.632188e-01 4.796875e-02 6.676964e-01 1.853036e-09 9.394107e-01 -1.238125e+00 -1.716071e-01 9.040179e-03 3.135625e+00 -5.067411e-03 2.861607e-01 
2.935313e-01 4.068304e-02 6.735893e-01 1.767321e-09 8.948393e-01 -9.236607e-01 6.844643e-01 2.308259e-01 2.806875e+00 8.660268e-03 7.611607e-01 
3.040312e-01 4.677232e-02 7.158036e-01 2.550536e-09 9.552679e-01 -8.283036e-01 -4.041071e-01 3.774777e-01 3.500625e+00 3.242411e-03 7.486607e-01 
3.178438e-01 4.444196e-02 7.497679e-01 2.334107e-09 9.748750e-01 -1.045804e+00 3.383929e-01 1.789955e-01 2.454375e+00 -2.252902e-02 9.866071e-02 
2.652813e-01 4.935268e-02 7.029464e-01 2.462679e-09 9.335179e-01 -8.084821e-01 -7.410714e-02 4.493973e-01 3.150625e+00 -9.643304e-03 7.620536e-01 
2.905313e-01 4.679911e-02 6.783036e-01 2.365179e-09 9.909464e-01 -1.218304e+00 5.333929e-01 1.327902e-01 2.380625e+00 1.418795e-02 4.450893e-01 
3.002187e-01 4.251339e-02 6.523750e-01 1.668750e-09 8.810179e-01 -9.338393e-01 2.687500e-01 1.062723e-01 2.564375e+00 -1.700134e-02 6.852679e-01 
3.133437e-01 4.140625e-02 7.485893e-01 1.948393e-09 9.633036e-01 -1.133125e+00 -3.130357e-01 2.669866e-01 3.574375e+00 1.229018e-03 2.441964e-01 
2.683438e-01 4.919196e-02 7.106607e-01 2.665179e-09 9.111250e-01 -8.861607e-01 4.905357e-01 1.560938e-01 2.406875e+00 -2.651339e-03 8.254464e-01 
2.780938e-01 4.512054e-02 6.792679e-01 1.549821e-09 9.973750e-01 -1.068304e+00 -4.625000e-02 7.834821e-03 3.279375e+00 -1.125402e-02 6.379464e-01 
3.119062e-01 4.196875e-02 6.546250e-01 1.896964e-09 9.571964e-01 -8.358036e-01 3.737500e-01 4.003795e-01 2.574375e+00 1.096652e-02 1.058036e-01 
3.157188e-01 4.496875e-02 7.354107e-01 2.260179e-09 8.983750e-01 -1.223125e+00 -4.994643e-01 3.348884e-01 2.981875e+00 -2.095491e-02 2.629464e-01 
2.660938e-01 4.793304e-02 6.796964e-01 1.910893e-09 9.274107e-01 -1.223661e+00 1.053571e-02 2.766295e-01 2.664375e+00 -2.132098e-02 1.919643e-02 
2.789063e-01 4.265625e-02 6.570893e-01 2.603036e-09 9.494821e-01 -7.527679e-01 -2.016071e-01 1.512723e-01 3.046875e+00 1.323616e-02 3.361607e-01 
3.122813e-01 4.714732e-02 7.091607e-01 2.145536e-09 8.938750e-01 -8.593750e-01 4.776786e-01 1.787946e-02 2.420625e+00 -1.293795e-02 9.513393e-01 
3.265313e-01 4.193304e-02 7.538393e-01 1.787679e-09 9.764821e-01 -1.141696e+00 2.473214e-01 3.734598e-01 3.261875e+00 -2.718750e-04 6.245536e-01 
2.737813e-01 4.245089e-02 7.318750e-01 2.121964e-09 9.729464e-01 -1.130982e+00 1.712500e-01 5.524554e-02 3.406875e+00 -2.377366e-02 8.727679e-01 
