# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.401515 0.000000 2520.663157
-1.560025 3.388775 0.000000 2447.790515
-1.520288 3.369981 0.000001 2344.112222
-1.480552 3.347071 0.000001 2223.668433
-1.440816 3.321758 0.000001 2097.762199
-1.401080 3.285165 0.000001 1928.249188
-1.361343 3.257653 0.000001 1809.884059
-1.321607 3.229299 0.000001 1695.496764
-1.281871 3.200767 0.000001 1587.688757
-1.242135 3.179050 0.000000 1510.252358
-1.202399 3.154628 0.000000 1427.666861
-1.162662 3.125033 0.000000 1333.620384
-1.122926 3.083414 0.000001 1211.750111
-1.083190 3.039826 0.000001 1096.036425
-1.043454 2.980176 0.000001 955.377271
-1.003717 2.922787 0.000001 837.114623
-0.963981 2.865478 0.000001 733.628418
-0.924245 2.826337 0.000001 670.401498
-0.884509 2.786966 0.000001 612.300994
-0.844773 2.726196 0.000001 532.345497
-0.805036 2.658219 0.000001 455.215603
-0.765300 2.596098 0.000001 394.545373
-0.725564 2.545279 0.000001 350.976567
-0.685828 2.484913 0.000002 305.428079
-0.646091 2.416029 0.000002 260.630185
-0.606355 2.354699 0.000001 226.306666
-0.566619 2.291650 0.000002 195.724609
-0.526883 2.220232 0.000001 166.046893
-0.487147 2.160852 0.000001 144.827166
-0.447410 2.093514 0.000002 124.025347
-0.407674 2.028015 0.000001 106.662605
-0.367938 1.963284 0.000001 91.893086
-0.328202 1.898802 0.000001 79.213776
-0.288465 1.829942 0.000001 67.598992
-0.248729 1.766184 0.000001 58.368780
-0.208993 1.703759 0.000001 50.554198
-0.169257 1.641344 0.000001 43.786738
-0.129520 1.577844 0.000002 37.830215
-0.089784 1.518763 0.000002 33.018501
-0.050048 1.457748 0.000001 28.691026
-0.010312 1.399547 0.000001 25.092474
0.029424 1.340790 0.000002 21.917258
0.069161 1.285640 0.000002 19.303513
0.108897 1.230102 0.000004 16.986062
0.148633 1.179476 0.000002 15.117206
0.188369 1.124682 0.000003 13.325286
0.228106 1.072004 0.000004 11.803032
0.267842 1.026013 0.000002 10.617147
0.307578 0.974979 0.000003 9.440012
0.347314 0.926619 0.000005 8.445171
0.387050 0.880841 0.000005 7.600279
0.426787 0.834654 0.000006 6.833471
0.466523 0.786118 0.000006 6.110880
0.506259 0.739810 0.000007 5.492810
0.545995 0.692225 0.000006 4.922787
0.585732 0.635091 0.000013 4.315810
0.625468 0.578312 0.000027 3.786595
0.665204 0.534153 0.000010 3.420819
0.704940 0.474467 0.000013 2.981506
0.744677 0.421129 0.000011 2.636960
0.784413 0.358226 0.000013 2.281367
0.824149 0.293334 0.000016 1.964700
0.863885 0.226816 0.000020 1.685659
0.903621 0.159365 0.000023 1.443152
