# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 4.218404 0.000000 16534.988615
-1.560025 4.192756 0.000000 15586.764211
-1.520288 4.156838 0.000000 14349.521796
-1.480552 4.115850 0.000000 13057.199752
-1.440816 4.075501 0.000000 11898.726675
-1.401080 4.011056 0.000000 10257.847965
-1.361343 3.975961 0.000000 9461.523322
-1.321607 3.938541 0.000000 8680.418753
-1.281871 3.900390 0.000000 7950.408959
-1.242135 3.876791 0.000000 7529.936699
-1.202399 3.849586 0.000000 7072.712468
-1.162662 3.813278 0.000000 6505.455986
-1.122926 3.752180 0.000000 5651.713403
-1.083190 3.698472 0.000000 4994.273133
-1.043454 3.619846 0.000000 4167.219580
-1.003717 3.556784 0.000000 3603.990905
-0.963981 3.493824 0.000000 3117.621736
-0.924245 3.458932 0.000000 2876.945901
-0.884509 3.417687 0.000000 2616.291933
-0.844773 3.342657 0.000000 2201.187203
-0.805036 3.271642 0.000000 1869.139081
-0.765300 3.218737 0.000000 1654.767086
-0.725564 3.167880 0.000000 1471.904809
-0.685828 3.103210 0.000000 1268.263068
-0.646091 3.043122 0.000000 1104.388173
-0.606355 2.991248 0.000000 980.048517
-0.566619 2.928505 0.000000 848.213613
-0.526883 2.877190 0.000000 753.684192
-0.487147 2.819377 0.000000 659.746313
-0.447410 2.768113 0.000000 586.290113
-0.407674 2.717030 0.000000 521.230859
-0.367938 2.667627 0.000000 465.185852
-0.328202 2.617832 0.000000 414.792623
-0.288465 2.570234 0.000000 371.734913
-0.248729 2.523357 0.000000 333.700454
-0.208993 2.478718 0.000000 301.104403
-0.169257 2.435414 0.000000 272.529292
-0.129520 2.393853 0.000000 247.657827
-0.089784 2.352081 0.000000 224.946973
-0.050048 2.311261 0.000000 204.766839
-0.010312 2.271080 0.000000 186.672031
0.029424 2.232084 0.000000 170.640679
0.069161 2.192609 0.000000 155.814397
0.108897 2.151710 0.000001 141.810592
0.148633 2.109854 0.000001 128.781151
0.188369 2.067596 0.000001 116.840600
0.228106 2.024947 0.000002 105.911360
0.267842 1.978426 0.000004 95.151913
0.307578 1.929562 0.000006 85.025259
0.347314 1.877958 0.000004 75.500178
0.387050 1.823930 0.000004 66.668552
0.426787 1.766477 0.000001 58.408205
0.466523 1.707853 0.000001 51.032896
0.506259 1.646818 0.000003 44.341595
0.545995 1.583334 0.000001 38.311639
0.585732 1.517932 0.000002 32.955399
0.625468 1.450676 0.000003 28.227217
0.665204 1.381103 0.000010 24.048078
0.704940 1.310336 0.000015 20.431605
0.744677 1.238264 0.000019 17.306935
0.784413 1.164824 0.000034 14.613241
0.824149 1.090108 0.000051 12.302419
0.863885 1.012196 0.000155 10.276379
0.903621 0.935020 0.000180 8.602129
