# lg_k, mean(lg_P), var(lg_P), mode(P)
-1.599761 3.313004 0.000000 2055.911091
-1.560025 3.285774 0.000000 1930.964016
-1.520288 3.250368 0.000000 1779.785874
-1.480552 3.210881 0.000000 1625.104100
-1.440816 3.169259 0.000000 1476.585530
-1.401080 3.118355 0.000000 1313.271558
-1.361343 3.079207 0.000000 1200.071358
-1.321607 3.042025 0.000000 1101.602457
-1.281871 3.007681 0.000000 1017.843679
-1.242135 2.982026 0.000000 959.457968
-1.202399 2.954038 0.000000 899.576510
-1.162662 2.916000 0.000000 824.137968
-1.122926 2.860490 0.000000 725.253065
-1.083190 2.795644 0.000000 624.660709
-1.043454 2.714296 0.000000 517.959700
-1.003717 2.643009 0.000000 439.550688
-0.963981 2.585332 0.000000 384.885557
-0.924245 2.548356 0.000000 353.472093
-0.884509 2.501363 0.000000 317.221473
-0.844773 2.418213 0.000000 261.946572
-0.805036 2.329751 0.000000 213.673576
-0.765300 2.269171 0.000000 185.853299
-0.725564 2.216015 0.000000 164.442812
-0.685828 2.133862 0.000000 136.101167
-0.646091 2.052945 0.000000 112.965233
-0.606355 1.990966 0.000000 97.941173
-0.566619 1.910085 0.000000 81.298904
-0.526883 1.830308 0.000000 67.656250
-0.487147 1.760568 0.000000 57.619316
-0.447410 1.678769 0.000000 47.727534
-0.407674 1.602554 0.000000 40.045536
-0.367938 1.523285 0.000000 33.364490
-0.328202 1.446348 0.000000 27.947848
-0.288465 1.364244 0.000000 23.133639
-0.248729 1.285737 0.000000 19.307991
-0.208993 1.207301 0.000000 16.117612
-0.169257 1.127681 0.000000 13.417769
-0.129520 1.048694 0.000000 11.186481
-0.089784 0.970495 0.000000 9.343163
-0.050048 0.891413 0.000000 7.787756
-0.010312 0.813529 0.000000 6.509211
0.029424 0.736193 0.000000 5.447442
0.069161 0.659464 0.000000 4.565242
0.108897 0.583505 0.000000 3.832692
0.148633 0.508432 0.000000 3.224273
0.188369 0.434128 0.000001 2.717231
0.228106 0.360445 0.000000 2.293213
0.267842 0.288984 0.000000 1.945286
0.307578 0.217846 0.000001 1.651362
0.347314 0.148526 0.000001 1.407742
0.387050 0.080215 0.000001 1.202854
0.426787 0.013695 0.000001 1.032032
0.466523 -0.053440 0.000001 0.884215
0.506259 -0.118089 0.000001 0.761919
0.545995 -0.181357 0.000001 0.658630
0.585732 -0.243805 0.000001 0.570417
0.625468 -0.304918 0.000001 0.495540
0.665204 -0.364863 0.000002 0.431651
0.704940 -0.421246 0.000002 0.379096
0.744677 -0.483821 0.000002 0.328227
0.784413 -0.543041 0.000002 0.286387
0.824149 -0.601920 0.000004 0.250076
0.863885 -0.660164 0.000005 0.218688
0.903621 -0.719022 0.000005 0.190971
