# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.782905 0.000000 606.601888
-0.574489 2.740609 0.000002 550.304320
-0.549218 2.723599 0.000001 529.171238
-0.523946 2.703960 0.000005 505.764726
-0.498675 2.646022 0.000002 442.607462
-0.473403 2.632913 0.000006 429.436440
-0.448131 2.571065 0.000002 372.443178
-0.422860 2.499083 0.000002 315.557077
-0.397588 2.490759 0.000002 309.566223
-0.372317 2.441710 0.000003 276.504407
-0.347045 2.421879 0.000004 264.161998
-0.321774 2.374862 0.000004 237.057110
-0.296502 2.358733 0.000004 228.414840
-0.271230 2.346635 0.000004 222.139654
-0.245959 2.263539 0.000009 183.449829
-0.220687 2.244234 0.000013 175.470988
-0.195416 2.234295 0.000008 171.505396
-0.170144 2.174203 0.000009 149.341994
-0.144872 2.142571 0.000016 138.846058
-0.119601 2.097607 0.000013 125.192513
-0.094329 2.106458 0.000013 127.769412
-0.069058 2.032899 0.000035 107.849662
-0.043786 2.035649 0.000039 108.532317
-0.018515 2.016786 0.000044 103.916867
0.006757 2.003645 0.000048 100.817081
0.032029 1.959385 0.000095 91.026161
0.057300 1.955107 0.000089 90.136653
0.082572 1.919339 0.000060 83.023326
0.107843 1.898771 0.000072 79.177985
0.133115 1.855063 0.000078 71.595228
0.158386 1.846584 0.000086 70.207915
0.183658 1.840325 0.000216 69.155454
0.208930 1.803364 0.000179 63.525877
0.234201 1.781474 0.000169 60.406765
0.259473 1.763749 0.000237 57.970068
0.284744 1.756812 0.000465 56.982493
0.310016 1.705599 0.000257 50.699844
0.335288 1.683025 0.000557 48.055411
0.360559 1.650358 0.000544 44.576502
0.385831 1.629526 0.000547 42.488160
0.411102 1.593026 0.000521 39.068469
0.436374 1.580674 0.001929 37.690586
0.461645 1.549706 0.000895 35.289452
0.486917 1.503669 0.001013 31.720295
0.512189 1.447097 0.001378 27.792225
0.537460 1.416610 0.000950 25.967100
0.562732 1.375222 0.000756 23.630924
0.588003 1.369684 0.001416 23.249988
0.613275 1.349579 0.002987 22.014084
0.638546 1.247272 0.001645 17.517956
0.663818 1.247966 0.002180 17.496287
0.689090 1.178154 0.001958 14.915739
0.714361 1.130023 0.001476 13.385190
0.739633 1.088680 0.001374 12.176318
0.764904 1.060364 0.001491 11.400691
0.790176 1.013037 0.001436 10.226607
0.815447 0.964195 0.001676 9.127169
0.840719 0.916737 0.001839 8.175292
0.865991 0.873715 0.002056 7.395743
0.891262 0.824760 0.003082 6.571473
0.916534 0.780884 0.003561 5.924960
0.941805 0.732320 0.002781 5.320060
0.967077 0.684291 0.002952 4.758767
0.992349 0.634692 0.003236 4.238773
