# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.946628 0.000002 884.346350
-0.574489 2.893886 0.000002 783.214255
-0.549218 2.863022 0.000004 729.479363
-0.523946 2.865666 0.000006 733.924842
-0.498675 2.820782 0.000003 661.872041
-0.473403 2.805370 0.000007 638.784719
-0.448131 2.729775 0.000010 536.726241
-0.422860 2.669765 0.000007 467.465137
-0.397588 2.664306 0.000008 461.622410
-0.372317 2.639340 0.000011 435.828350
-0.347045 2.617474 0.000015 414.418489
-0.321774 2.548375 0.000024 353.444017
-0.296502 2.532553 0.000022 340.801726
-0.271230 2.540165 0.000013 346.844037
-0.245959 2.488612 0.000045 307.970460
-0.220687 2.451967 0.000035 283.064771
-0.195416 2.434188 0.000021 271.731183
-0.170144 2.394946 0.000058 248.206057
-0.144872 2.373864 0.000042 236.465767
-0.119601 2.310515 0.000071 204.338923
-0.094329 2.331857 0.000088 214.612811
-0.069058 2.271491 0.000121 186.729541
-0.043786 2.283333 0.000137 191.874310
-0.018515 2.222282 0.000120 166.727108
0.006757 2.211632 0.000114 162.693310
0.032029 2.178271 0.000122 150.657339
0.057300 2.176375 0.000161 149.970204
0.082572 2.147848 0.000223 140.389324
0.107843 2.127273 0.000302 133.837761
0.133115 2.093520 0.000359 123.792543
0.158386 2.075699 0.000351 118.820395
0.183658 2.048802 0.000277 111.728412
0.208930 2.022136 0.000301 105.061195
0.234201 1.994897 0.000521 98.559376
0.259473 1.960440 0.000368 91.115619
0.284744 1.944384 0.000647 87.678938
0.310016 1.909402 0.000472 80.968387
0.335288 1.881262 0.000619 75.829371
0.360559 1.840432 0.000745 68.978786
0.385831 1.813022 0.000640 64.796096
0.411102 1.789020 0.001235 61.118974
0.436374 1.751403 0.001034 56.107639
0.461645 1.721477 0.001392 52.272414
0.486917 1.677352 0.001167 47.278605
0.512189 1.635742 0.001198 42.952025
0.537460 1.608560 0.000964 40.396096
0.562732 1.574156 0.000809 37.350188
0.588003 1.537970 0.000947 34.339078
0.613275 1.503635 0.001151 31.694501
0.638546 1.471637 0.001205 29.434925
0.663818 1.432079 0.001379 26.847504
0.689090 1.394288 0.001291 24.621570
0.714361 1.346343 0.001056 22.075576
0.739633 1.309018 0.000987 20.264943
0.764904 1.272448 0.001207 18.606644
0.790176 1.236050 0.001084 17.121982
0.815447 1.192864 0.001090 15.500817
0.840719 1.145420 0.001033 13.900833
0.865991 1.113308 0.001122 12.903968
0.891262 1.057723 0.001015 11.360203
0.916534 1.010435 0.000945 10.192022
0.941805 0.967053 0.001122 9.214459
0.967077 0.924086 0.001150 8.345214
0.992349 0.877275 0.001436 7.481174
