# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.132288 0.000001 135.608513
-0.574489 2.111493 0.000001 129.268056
-0.549218 2.109073 0.000002 128.549355
-0.523946 2.054937 0.000001 113.483871
-0.498675 1.959096 0.000001 91.010871
-0.473403 1.931242 0.000001 85.356927
-0.448131 1.884546 0.000000 76.655790
-0.422860 1.794313 0.000001 62.274620
-0.397588 1.775006 0.000000 59.567001
-0.372317 1.708836 0.000001 51.148475
-0.347045 1.702459 0.000000 50.403249
-0.321774 1.660931 0.000000 45.806900
-0.296502 1.592970 0.000002 39.171025
-0.271230 1.560517 0.000001 36.350953
-0.245959 1.487790 0.000000 30.746083
-0.220687 1.470302 0.000001 29.532444
-0.195416 1.428818 0.000000 26.842104
-0.170144 1.379154 0.000000 23.941581
-0.144872 1.343535 0.000002 22.056228
-0.119601 1.316447 0.000002 20.722503
-0.094329 1.227479 0.000001 16.884050
-0.069058 1.218222 0.000003 16.527803
-0.043786 1.162912 0.000001 14.551569
-0.018515 1.117126 0.000004 13.095325
0.006757 1.088634 0.000006 12.263680
0.032029 1.022851 0.000003 10.540078
0.057300 0.978111 0.000003 9.508312
0.082572 0.947757 0.000005 8.866373
0.107843 0.914811 0.000004 8.218676
0.133115 0.870441 0.000003 7.420502
0.158386 0.835128 0.000006 6.840922
0.183658 0.799381 0.000008 6.300330
0.208930 0.748769 0.000008 5.607261
0.234201 0.707428 0.000007 5.098142
0.259473 0.678926 0.000012 4.774165
0.284744 0.632152 0.000018 4.286576
0.310016 0.602718 0.000021 4.005614
0.335288 0.560061 0.000024 3.630837
0.360559 0.526308 0.000048 3.358907
0.385831 0.491572 0.000035 3.100926
0.411102 0.458032 0.000041 2.870364
0.436374 0.419067 0.000064 2.623734
0.461645 0.385361 0.000048 2.428009
0.486917 0.353998 0.000012 2.259280
0.512189 0.325446 0.000105 2.114481
0.537460 0.288150 0.000109 1.940440
0.562732 0.260567 0.000101 1.821106
0.588003 0.232304 0.000098 1.706387
0.613275 0.197153 0.000147 1.573308
0.638546 0.158933 0.000171 1.440588
0.663818 0.129276 0.000215 1.345180
0.689090 0.093877 0.000237 1.239743
0.714361 0.067859 0.000273 1.167427
0.739633 0.026954 0.000230 1.062735
0.764904 -0.013590 0.000089 0.968736
0.790176 -0.033234 0.000230 0.925203
0.815447 -0.076522 0.000351 0.836894
0.840719 -0.111157 0.000464 0.772279
0.865991 -0.148929 0.000527 0.707714
0.891262 -0.188823 0.000516 0.645638
0.916534 -0.230564 0.000531 0.586426
0.941805 -0.268496 0.000625 0.537113
0.967077 -0.308584 0.000409 0.490315
0.992349 -0.355913 0.000443 0.439611
