# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 1.929958 0.000003 85.104218
-0.574489 1.905283 0.000001 80.404500
-0.549218 1.894757 0.000003 78.478429
-0.523946 1.838875 0.000002 69.003284
-0.498675 1.743827 0.000002 55.439966
-0.473403 1.714234 0.000001 51.788273
-0.448131 1.666997 0.000001 46.450912
-0.422860 1.575525 0.000001 37.628992
-0.397588 1.549785 0.000001 35.463582
-0.372317 1.483289 0.000001 30.428923
-0.347045 1.477106 0.000002 29.998609
-0.321774 1.433370 0.000002 27.124671
-0.296502 1.360841 0.000002 22.952909
-0.271230 1.315180 0.000004 20.661911
-0.245959 1.255735 0.000002 18.018981
-0.220687 1.233758 0.000001 17.129922
-0.195416 1.180060 0.000002 15.137495
-0.170144 1.132749 0.000002 13.575105
-0.144872 1.084266 0.000003 12.141120
-0.119601 1.045002 0.000002 11.091653
-0.094329 0.957256 0.000003 9.062533
-0.069058 0.947708 0.000002 8.865497
-0.043786 0.885910 0.000003 7.689573
-0.018515 0.825841 0.000005 6.696208
0.006757 0.793828 0.000005 6.220381
0.032029 0.723064 0.000003 5.285140
0.057300 0.681455 0.000002 4.802305
0.082572 0.644694 0.000004 4.412506
0.107843 0.603624 0.000006 4.014306
0.133115 0.549512 0.000004 3.544080
0.158386 0.503953 0.000004 3.191122
0.183658 0.457531 0.000010 2.867537
0.208930 0.402518 0.000009 2.526377
0.234201 0.352620 0.000012 2.252130
0.259473 0.315382 0.000013 2.067052
0.284744 0.268706 0.000012 1.856430
0.310016 0.230891 0.000010 1.701637
0.335288 0.184414 0.000014 1.528910
0.360559 0.141368 0.000012 1.384649
0.385831 0.099694 0.000021 1.257901
0.411102 0.055041 0.000025 1.134968
0.436374 0.017670 0.000020 1.041417
0.461645 -0.023937 0.000024 0.946251
0.486917 -0.064165 0.000020 0.862558
0.512189 -0.101873 0.000021 0.790820
0.537460 -0.140856 0.000024 0.722919
0.562732 -0.183206 0.000060 0.655627
0.588003 -0.211798 0.000040 0.613917
0.613275 -0.252117 0.000056 0.559442
0.638546 -0.285334 0.000056 0.518247
0.663818 -0.327944 0.000073 0.469773
0.689090 -0.356119 0.000069 0.440273
0.714361 -0.394198 0.000060 0.403333
0.739633 -0.434613 0.000074 0.367466
0.764904 -0.469022 0.000114 0.339402
0.790176 -0.511816 0.000129 0.307530
0.815447 -0.546830 0.000125 0.283716
0.840719 -0.591575 0.000142 0.255917
0.865991 -0.627371 0.000169 0.235635
0.891262 -0.666090 0.000182 0.215522
0.916534 -0.704060 0.000198 0.197462
0.941805 -0.741117 0.000171 0.181338
0.967077 -0.773775 0.000222 0.168156
0.992349 -0.809172 0.000269 0.154956
