# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 2.892123 0.000001 780.046271
-0.574489 2.843072 0.000001 696.737438
-0.549218 2.818895 0.000002 659.008549
-0.523946 2.809063 0.000003 644.251264
-0.498675 2.764119 0.000001 580.920197
-0.473403 2.749963 0.000002 562.287340
-0.448131 2.678826 0.000001 477.335220
-0.422860 2.613711 0.000002 410.872323
-0.397588 2.605338 0.000002 403.026665
-0.372317 2.573782 0.000003 374.779715
-0.347045 2.552391 0.000005 356.762082
-0.321774 2.484331 0.000003 305.017569
-0.296502 2.475420 0.000002 298.823595
-0.271230 2.476923 0.000004 299.856294
-0.245959 2.412094 0.000005 258.275469
-0.220687 2.379179 0.000003 239.426211
-0.195416 2.366391 0.000004 232.478086
-0.170144 2.319788 0.000009 208.818023
-0.144872 2.290838 0.000006 195.354412
-0.119601 2.233050 0.000003 171.018089
-0.094329 2.254575 0.000005 179.706629
-0.069058 2.188453 0.000007 154.325025
-0.043786 2.190513 0.000019 155.049146
-0.018515 2.141211 0.000022 138.407759
0.006757 2.135770 0.000009 136.694040
0.032029 2.091743 0.000025 123.505234
0.057300 2.090081 0.000022 123.035573
0.082572 2.060616 0.000043 114.951944
0.107843 2.038739 0.000056 109.297335
0.133115 2.003340 0.000018 100.762443
0.158386 1.975912 0.000051 94.579088
0.183658 1.952368 0.000079 89.575040
0.208930 1.928225 0.000077 84.731919
0.234201 1.904145 0.000072 80.163899
0.259473 1.868219 0.000135 73.775045
0.284744 1.842844 0.000161 69.578074
0.310016 1.814191 0.000115 65.151902
0.335288 1.779644 0.000135 60.163366
0.360559 1.744942 0.000176 55.531140
0.385831 1.715010 0.000157 51.837923
0.411102 1.680352 0.000245 47.839561
0.436374 1.645688 0.000389 44.135948
0.461645 1.603463 0.000435 40.036967
0.486917 1.567573 0.000367 36.874609
0.512189 1.525673 0.000466 33.465673
0.537460 1.499033 0.000233 31.513471
0.562732 1.445032 0.000246 27.826969
0.588003 1.397805 0.000502 24.925787
0.613275 1.356184 0.000537 22.643699
0.638546 1.309839 0.000628 20.341993
0.663818 1.268980 0.000560 18.522095
0.689090 1.215070 0.000667 16.350596
0.714361 1.174085 0.000494 14.891831
0.739633 1.128185 0.000586 13.391716
0.764904 1.102444 0.000531 12.624689
0.790176 1.029626 0.000642 10.669590
0.815447 0.984347 0.000923 9.598916
0.840719 0.935195 0.000752 8.579531
0.865991 0.884404 0.000772 7.631798
0.891262 0.835824 0.000567 6.831527
0.916534 0.784314 0.000652 6.064763
0.941805 0.737273 0.000815 5.437473
0.967077 0.689017 0.000809 4.865783
0.992349 0.638177 0.000804 4.328374
