# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 3.142575 0.000001 1388.583424
-0.574489 3.081126 0.000001 1205.378416
-0.549218 3.039284 0.000001 1094.663601
-0.523946 3.059320 0.000004 1146.332602
-0.498675 3.020862 0.000001 1049.204163
-0.473403 3.000097 0.000004 1000.200170
-0.448131 2.914811 0.000001 821.878896
-0.422860 2.863868 0.000002 730.907648
-0.397588 2.871189 0.000003 743.332909
-0.372317 2.855561 0.000004 717.055434
-0.347045 2.836448 0.000004 686.182694
-0.321774 2.774531 0.000005 595.003296
-0.296502 2.734866 0.000003 543.073626
-0.271230 2.744676 0.000003 555.480910
-0.245959 2.729925 0.000010 536.909780
-0.220687 2.685962 0.000008 485.223846
-0.195416 2.665646 0.000008 463.051217
-0.170144 2.639570 0.000012 436.056890
-0.144872 2.615977 0.000008 413.008312
-0.119601 2.555343 0.000008 359.189502
-0.094329 2.571360 0.000013 372.675518
-0.069058 2.531939 0.000020 340.323716
-0.043786 2.539239 0.000024 346.086252
-0.018515 2.478850 0.000050 301.116521
0.006757 2.461894 0.000062 289.569301
0.032029 2.429123 0.000069 268.512185
0.057300 2.407669 0.000076 255.560934
0.082572 2.378549 0.000056 239.012154
0.107843 2.366672 0.000067 232.550732
0.133115 2.331938 0.000069 214.673763
0.158386 2.308766 0.000067 203.522635
0.183658 2.285761 0.000066 193.023234
0.208930 2.250864 0.000130 178.059174
0.234201 2.208953 0.000087 161.716016
0.259473 2.181986 0.000123 151.950377
0.284744 2.156545 0.000138 143.293554
0.310016 2.127084 0.000187 133.861122
0.335288 2.089872 0.000299 122.795774
0.360559 2.045608 0.000391 110.843063
0.385831 2.013181 0.000332 102.900078
0.411102 1.975481 0.000342 94.339485
0.436374 1.933213 0.000420 85.555365
0.461645 1.896827 0.000474 78.656695
0.486917 1.866651 0.000550 73.347480
0.512189 1.824144 0.001683 66.110147
0.537460 1.775449 0.000847 59.360691
0.562732 1.733489 0.000695 53.937266
0.588003 1.702957 0.000638 50.290685
0.613275 1.654896 0.000888 44.962646
0.638546 1.600034 0.001155 39.570770
0.663818 1.556257 0.000896 35.825670
0.689090 1.513689 0.000946 32.472229
0.714361 1.459542 0.001092 28.643601
0.739633 1.418056 0.000884 26.062676
0.764904 1.375789 0.001059 23.623795
0.790176 1.324600 0.001031 21.000322
0.815447 1.269823 0.000964 18.518363
0.840719 1.221240 0.001175 16.539949
0.865991 1.171332 0.001375 14.728782
0.891262 1.120737 0.001135 13.125727
0.916534 1.070219 0.001318 11.673051
0.941805 1.021189 0.001136 10.436920
0.967077 0.963649 0.001165 9.140419
0.992349 0.912548 0.001401 8.115623
