# lg_k, mean(lg_P), var(lg_P), mode(P)
-0.599761 3.042977 0.000001 1104.013991
-0.574489 2.984703 0.000001 965.385748
-0.549218 2.943041 0.000002 877.074392
-0.523946 2.969432 0.000003 932.020062
-0.498675 2.920991 0.000001 833.658881
-0.473403 2.896837 0.000005 788.541153
-0.448131 2.818787 0.000001 658.845722
-0.422860 2.758820 0.000002 573.871507
-0.397588 2.762877 0.000003 579.256170
-0.372317 2.746217 0.000004 557.452277
-0.347045 2.719854 0.000004 524.620460
-0.321774 2.649971 0.000007 446.636658
-0.296502 2.620031 0.000003 416.891370
-0.271230 2.632151 0.000003 428.690534
-0.245959 2.603754 0.000013 401.535629
-0.220687 2.558891 0.000008 362.135890
-0.195416 2.534971 0.000007 342.732430
-0.170144 2.504517 0.000011 319.514404
-0.144872 2.481140 0.000010 302.773197
-0.119601 2.421811 0.000012 264.109369
-0.094329 2.440168 0.000010 275.514656
-0.069058 2.382550 0.000023 241.266944
-0.043786 2.400089 0.000020 251.213954
-0.018515 2.334280 0.000051 215.854718
0.006757 2.319121 0.000070 208.429828
0.032029 2.283896 0.000069 192.192827
0.057300 2.276306 0.000120 188.811519
0.082572 2.262575 0.000055 182.998555
0.107843 2.255185 0.000041 179.924351
0.133115 2.210173 0.000015 162.232364
0.158386 2.199965 0.000022 158.457700
0.183658 2.181144 0.000024 151.736369
0.208930 2.139399 0.000065 137.800394
0.234201 2.119471 0.000046 131.632705
0.259473 2.082216 0.000164 120.736359
0.284744 2.053985 0.000219 113.104605
0.310016 2.021903 0.000264 105.025491
0.335288 1.992575 0.000368 98.113007
0.360559 1.957794 0.000453 90.521145
0.385831 1.926735 0.000466 84.267810
0.411102 1.888346 0.000486 77.130478
0.436374 1.827453 0.000690 66.967462
0.461645 1.811549 0.000772 64.531632
0.486917 1.769899 0.001342 58.453363
0.512189 1.715116 0.001860 51.384731
0.537460 1.697208 0.001039 49.523890
0.562732 1.644407 0.000924 43.881378
0.588003 1.578765 0.001383 37.633982
0.613275 1.547445 0.002078 34.886677
0.638546 1.507545 0.001533 31.916486
0.663818 1.444202 0.001972 27.520735
0.689090 1.418769 0.001483 26.022861
0.714361 1.359695 0.001344 22.730073
0.739633 1.308383 0.001452 20.185558
0.764904 1.254474 0.001348 17.839026
0.790176 1.210548 0.001190 16.136477
0.815447 1.163717 0.001319 14.477024
0.840719 1.127807 0.001545 13.312168
0.865991 1.077369 0.001577 11.850549
0.891262 1.029254 0.001562 10.608582
0.916534 0.983078 0.001363 9.548605
0.941805 0.926947 0.001303 8.393579
0.967077 0.884336 0.001381 7.605978
0.992349 0.830000 0.001505 6.707105
